actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Ensamble de cerraduras Automotrices	Produccion de otras auto partes	2004	Auxiliar 1	Atributo no considerado en este año	32640	Parque Ind. Gema	Atributo no considerado en este año	Deportistas	Maria Canalizo	Strattec de México S.A. de C.V.	CHIHUAHUA	31.68935	na	-106.44956	Juarez	SME9M0803711	512		Parque Industrial Gema	Atributo no considerado en este año	Automotriz 	Atributo no considerado en este año	0.0	0.0
FABRICACIÓN DE PELOTAS	Fabricacion de productos moldeados con diversas resinas	2004	CALLE No 2	Atributo no considerado en este año	44940	ZONA INDUSTRIAL	Atributo no considerado en este año	AV. LAZARO CARDENAS	CALLE No 3	SALVER MEXICANA SA DE CV.	JALISCO	"20°38'23"""	GUADALAJARA	"-103°22'8"""	Guadalajara	SMEEA1403911	2412		ZONA INDUSTRIAL	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE RESINAS SINTÉTICAS PINTURAS ESMALTES Y BARNICES	Produccion de resinas sinteticas	2004	CARLOS B. ZETINA	Atributo no considerado en este año	55340	FRACC. INDUSTRIAL XALOSTOC	Atributo no considerado en este año	SIDERURGIA	ANTONIO GONZALEZ	SCHENECTADY MEXICO S.A. DE C.V.	MEXICO	"19°30'51"""	XALOSTOC	"-99°4'57"""	Ecatepec de Morelos	SMEEA1503311	12		FRACCIONAMIENTO INDUSTRIAL XALOSTOC	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	491344.0	215749.0
EMSAMBLE DE APARATOS AUDITIVOS	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004	LORENZO DE LA GARZA	Atributo no considerado en este año	87499	CD INDUSTRIAL	Atributo no considerado en este año	NORTE 7	GRAL PEDRO HINOJOSA	STARKEY DE MEXICO S A DE C V	TAMAULIPAS	"25°50'20"""	H MATAMOROS	"97°26'30"""	Matamoros	SMEEA2802231	LOTE 3		CD INDUSTRIAL	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
FABRICACIÓN DE RODAMIENTOS Y CHUMACERAS	Tratamiento termico de piezas metalicas	2004	AUTOPISTA MÉXICO PUEBLA KM. 125	Atributo no considerado en este año	72270		Atributo no considerado en este año	VIA CORTA A SANTA ANA CHIAUTEMPAN	AVENIDA DEL CONDE	SKF DE MÉXICO S.A. DE C.V.	PUEBLA	"19°5'4"""	PUEBLA	"98°11'33"""	Puebla	SMEMD2111411	1103		ZONA INDUSTRIAL NORTE	Atributo no considerado en este año	Metalurgica (incluye la siderurgica) 	Atributo no considerado en este año	0.0	0.0
MINERÍA DE HIERRO (SÓLO INCLUYE BENEFICIO).	Mineria de hierro	2004	KM 0.5 CARRETERA LA MIRA ARTEAGA	Atributo no considerado en este año	60980	LAS TRUCHAS	Atributo no considerado en este año			SERVICIOS MINEROMETALURGICOS DE OCCIDENTE S.A DE C.V	MICHOACAN	"18°3'7"""	LA MIRA	"102°21'15"""	Lazaro Cardenas	SMO111605211	SN			Atributo no considerado en este año	Metalurgica (incluye la siderurgica) 	Atributo no considerado en este año	0.0	0.0
ENSAMBLE DE CABLES PARA BUJIAS	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004	BRECHA E 99 NORTE	Atributo no considerado en este año	88780	PARQUE INDUSTRIAL REYNOSA	Atributo no considerado en este año	CARRETERA RIO BRAVO REYNOSA		STANDARD MOTOR PRODUCTS DE MEXICO S. DE R.L. DE C.V.	TAMAULIPAS	"26°1'31"""		"98°13'28"""	Reynosa	SMP912803211	INT C		PARQUE INDUSTRIAL REYNOSA	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS PRINCIPALMENTE ANHÍDRIDO FTÁLICO	Produccion de petroquimicos secundarios	2004	Km 154 carretera México-Veracruz	Atributo no considerado en este año	90460	Corredor Industrial Tochac	Atributo no considerado en este año			Síntesis Orgánicas S.A. de C.V.	TLAXCALA	"19°23'22"""	San Cosme Xaloztoc	"98°3'52"""	Xaloztoc	SORLQ2903911	S/N	S/N	Corredor Industrial Tochac	Atributo no considerado en este año	Petroleo y petroquimica 	Atributo no considerado en este año	2414346.0	435088.0
FABRICACIÓN Y COMERCIALIZACIÓN DE PLASTIFICANTES	Produccion de resinas sinteticas	2004	KM. 112.8 CARRETERA MEXICOPUEBLATEHUACAN	Atributo no considerado en este año	72226	ZONA INDUSTRIAL	Atributo no considerado en este año			Sintesis Orgánicas, S.A de C.V.	PUEBLA	"19°3'40"""	PUEBLA	"0.98°9'38"""	Puebla	SORMB2111411	SN		PUEBLA 2000	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	2406779.0	399177.0
FABRICACION DE CUCHILLAS METALICAS	Laminacion secundaria de hierro y acero	2004	PLASTICOS	Atributo no considerado en este año	53560	SAN FRANCISCO CUATLALPAN	Atributo no considerado en este año	BOULEVARD TOLUCA	NARANJOS	SOTEC S.A. DE C.V.	MEXICO	19.46378	ESTADO DE MEXICO	-99.21934	Naucalpan de Juarez	SOT7I1505711	2		COL SAN FRANCISCO CUATLALPAN	Atributo no considerado en este año	Metalurgica (incluye la siderurgica) 	Atributo no considerado en este año	0.0	0.0
FABRICACION DE PARTES PARA REFRIGERACION	Fabricacion de articulos y productos metalicos	2004	CIRCUITO BALVANERA	Atributo no considerado en este año	76900	N.A.	Atributo no considerado en este año	CARRETERA LIBRE A CELAYA	DON JOSE	SPARVEL S.A. DE C.V.	QUERETARO	20.53044	QUERETARO	-100.45945	Corregidora	SPA7X2200611	22	N.A.	PARQUE INDUSTRIAL BALVANERA	Atributo no considerado en este año	Articulos y productos metalicos 	Atributo no considerado en este año	0.0	0.0
FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS PARA EL CONSUMO HUMANO	Produccion de farmaceuticos y medicamentos	2004	Av. 16 de Septiembre	Atributo no considerado en este año	16090	Barrio Xaltocan	Atributo no considerado en este año	Maíz	Capulines	Schering Plough S.A. de C.V.	DISTRITO FEDERAL	19.25135		-99.10755	Xochimilco	SPL5T0901311	301		Habitacional con equipamiento urbano	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
ESTAMPADO DE METAL	Produccion de partes para el sistema de suspension y direccion	2004	AVE. ANTONIO J BERMUDEZ	Atributo no considerado en este año	32448		Atributo no considerado en este año			SMALL PARTS DE MEXICO S. DE R.L DE C.V.	CHIHUAHUA	31.72587		-106.3914	Juarez	SPM9K0803713	650		ANTONIO J BERMUDEZ	Atributo no considerado en este año	Automotriz 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Produccion de otras auto partes	2004	KM 0.3 CARRETAR MARAVILLAS JESUS MARIA	Atributo no considerado en este año	20900		Atributo no considerado en este año			SEALED POWER MEXICANA S.A. DE C.V.	AGUASCALIENTES	"21°56'48.00"""	JESUS MARIA	"102°18'05.00"""	Jesus Maria	SPM9M0100511			PUERTO INDUSTRIAL ZONA NORTE	Atributo no considerado en este año	Automotriz 	Atributo no considerado en este año	0.0	0.0
PRODUCCION DE ARTICULOS METALICOS ARQUITECTONICOS	Fabricacion de articulos y productos metalicos	2004	16 DE SEPTIEMBRE ESQ. CON LAURA	Atributo no considerado en este año	88780	PARQUE INDUSTRIAL REYNOSA	Atributo no considerado en este año			SMALL PARTS DE TAMAULIPAS S. DE R.L. DE C.V.	TAMAULIPAS	"98°5'25"""	REYNOSA	"26°13'0"""	Reynosa	SPTEA2803211	SN	SN	PARQUE INDUSTRIAL REYNOSA	Atributo no considerado en este año	Articulos y productos metalicos 	Atributo no considerado en este año	0.0	0.0
FABRICACION DE PRODUCTOS QUIMICOS INORGANICOS	Produccion de acidos, bases y sales inorganicas	2004	CARR. A GARCIA FRENTE A IND. DEL ALCALI	Atributo no considerado en este año	66000		Atributo no considerado en este año			SOLVAY QUIMICA Y MINERA S.A DE C.V.	NUEVO LEON	"25°48'56"""		"0.1°35'14"""	Garcia	SQM5I1901822	km 8.5		MUNICIPIO DE GARCIA NUEVO LEON	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	344450.0	2850500.0
PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC	Produccion de substancias quimicas a partir de mezclas	2004	NARANJO	Atributo no considerado en este año	6450	ATLAMPA	Atributo no considerado en este año	SABINO	CIPRES	SELE QUIMICA S.A. DE C.V.	DISTRITO FEDERAL	"19°27'14"""		"0.99°9'26"""	Cuauhtemoc	SQUMB0901511	382			Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
FABRICACION DE MUELLES AUTOMOTRICES	Produccion de partes para el sistema de suspension y direccion	2004	AV. RASSINI	Atributo no considerado en este año	26030	NICOLAS BRAVO	Atributo no considerado en este año			SUSPENSIONES RASSINI S.A. DE C.V.	COAHUILA	28.68898	PIEDRAS NEGRAS	-100.52076	Piedras Negras	SRA9K0502511	805		DESARROLLO INDUSTRIAL RASSINI	Atributo no considerado en este año	Automotriz 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Produccion de farmaceuticos y medicamentos	2004	CALLE DOS	Atributo no considerado en este año	76130		Atributo no considerado en este año	ACCESO II	ACCESO IV	SIEGFRIED RHEIN S.A. DE C.V.	QUERETARO	20.62922	QUERETARO	-100.44118	Queretaro	SRH5T2201411	30		PARQUE INDUSTRIAL BENITO JUAREZ	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
COMPRA VENTA DE AUTOMOVILES NUEVOS Y USADOS SERVICIO Y REFACCIONES	Reparacion y mantenimiento automotriz	2004	AV. 16 DE SEPTIEMBRE	Atributo no considerado en este año	42950	CENTRO	Atributo no considerado en este año			SERVICIO REZA OROZCO S. DE R.L. DE C.V.	HIDALGO	"20°5'45"""	TLAXCOAPAN	"0.99°13'14"""	Tlaxcoapan	SROKE1307411	SN			Atributo no considerado en este año	Otros	Atributo no considerado en este año	0.0	0.0
ENSAMBLE DE DETECTORES DE HUMO Y SISTEMAS DE ALARMAS	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	2004	VALLE DEL CEDRO	Atributo no considerado en este año	32572	INTERMEX	Atributo no considerado en este año	AVE. DE LAS TORRES		SYSTEM SENSOR DE MEXICO S. DE R.L. DE C.V.	CHIHUAHUA	31.62847	JUAREZ	-106.38662	Juarez	SSM8L0803711	1681		INTERMEX	Atributo no considerado en este año	Articulos y productos metalicos 	Atributo no considerado en este año	0.0	0.0
ELABORACION DE COMPONENTES ELECTRONICOS	Produccion de equipo de computo y sus perifericos	2004	AV. DE LA SOLIDARIDAD IBEROAMERICANA	Atributo no considerado en este año	45680	CLUB DE GOLF ATLAS	Atributo no considerado en este año	CALZ. CLUB ATLAS	CARR. GDL EL SALTO	SANMINA SCI SYSTEMS DE MEXICO S.A. DE C.V.	JALISCO	20.57323	EL CASTILLO	-103.31248	El Salto	SSM8S1407022	7020			Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
FABRICACION DE CINESCOPIOS	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004	AVE. LOS OLIVOS 21014	Atributo no considerado en este año	22244	EL FLORIDO	Atributo no considerado en este año	BLVD. OLIVOS	BLVD MORELOS	SAMSUNG SDI MEXICO S.A. DE C.V.	BAJA CALIFORNIA	32.44906		-116.86859	Tijuana	SSM990200411	21014		PARQUE INDUSTRIAL EL FLORIDO	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS	Produccion de farmaceuticos y medicamentos	2004	AUTOPISTA MEXICO QUERETARO KM. 37.5	Atributo no considerado en este año	54730	PARQUE INDUSTRIAL CUAMATLA	Atributo no considerado en este año	A.M. AMPERE	AV. CALZADA DE GUADALUPE	SANOFI SYNTHELABO DE MEXICO S.A DE C.V	MEXICO	"19°40'2"""	CUAUTITLAN IZCALLI	"-99°11'14"""	Cuautitlan	SSMEA1502411	KM. 37.5		PARQUE INDUSTRIAL CUAMATLA	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
Insercion Manual y Automatica de Componentes Electronicos Sobre Tableros	Articulos y productos compuestos de diferentes materiales	2004	Blvd. Garcia Morales	Atributo no considerado en este año	83210		Atributo no considerado en este año	Labor		Sonora S. Plan SA de CV Depto. ATS	SONORA	"29°5'43"""	Hermosillo	"111°00'22"""	Hermosillo	SSP522603011	527		Parque Industrial Labor	Atributo no considerado en este año	Articulos y productos compuestos de diferentes materiales 	Atributo no considerado en este año	0.0	0.0
FABRICACION Y ENSAMBLE DE COMPONENTES ELECTRONICOS	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004	AVE. OBRERO MUNDIAL	Atributo no considerado en este año	83170	EL SAHUARO	Atributo no considerado en este año	TECNOLOGICO	BLVD. GARCIA MORALES	SONORA S. PLAN S.A. DE C.V. DEPTO STEWARD	SONORA	"29°5'39"""	HERMOSILLO	"0.11°59'44"""	Hermosillo	SSP852603011			DYNATECH I	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
ENSAMBLE DE CONECTORES SENSORES UTILIZADOS EN CUALQUIER UNIDAD ELECTRICA-ELECTRONICA	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004	SEVERIANO TALAMANTE	Atributo no considerado en este año	83170	EL SAHUARO	Atributo no considerado en este año	BLVD. GARCIA MORALES	AVE.TECNOLOGICO	SONORA S. PLAN S.A DE CV DEPTO ALDEN	SONORA	"29°5'46"""	HERMOSILLO	"110°59'49"""	Hermosillo	SSP912603011	6B		PARQUE INDUSTRIAL DYNATECH 1	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
Elaboracion de diferentes cables llaveros y motores electrico-electronico	Produccion de otras auto partes	2004	carretera internacional Km 166 edificioC	Atributo no considerado en este año	84600	LOS ARCOS	Atributo no considerado en este año	CARRETERA INTERNACIONAL		SONORA S. PLAN S.A. DE C.V. DPTO. NEW ENGLAND INTERCONNECT SYSTEMS	SONORA	"30°32'5"""	SANTA ANA	"111°6'55"""	Santa Ana	SSP9M2605811			PARQUE INDUSTRIAL DE SANTA ANA	Atributo no considerado en este año	Automotriz 	Atributo no considerado en este año	0.0	0.0
COMPRA VENTA DE COMBUSTIBLES Y LUBRICANTES PEMEX.	Gasolinerias ubicadas fuera de Zona Federal	2004	P.P. SANTA RITA Y POBLADO JABONOSO	Atributo no considerado en este año	35140		Atributo no considerado en este año			SERVICIO SANTA RITA S.A. DE C.V.	DURANGO	"25°36'32"""	GOMEZ PALACIO	"103°27'43"""	Gomez Palacio	SSRRP1000711	SN.	SN.	CARRETERA	Atributo no considerado en este año	Otros	Atributo no considerado en este año	0.0	0.0
Fabricación y Venta de Laminas Reforzadas con Fibra de Vidrio.	Fabricacion de productos de espumas de poliestireno expandible	2004	Vía Gustavo Baz	Atributo no considerado en este año	54060	La Loma	Atributo no considerado en este año	Vía Gustavo Baz	Mario Colin	Stabilit Servicios S.A. DE C.V.	MEXICO	19.53403		-99.20813	Tlalnepantla de Baz	STA6J1510411	284			Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
Manejo Integral de Residuos Peligrosos Biológico Infecciosos	Tratamiento de residuos biologico-infecciosos	2004	Carretera Monterrey Colombia Km 11.5	Atributo no considerado en este año	65500	San Nicolás de los Garza	Atributo no considerado en este año			Servicios de Tecnología Ambiental S.A. de C.V.	NUEVO LEON	"25º52'10.71"""	Salinas Victoria	"100º17'27.93"""	Salinas Victoria	STALT1904511	Lote 3	M 4	Zona Industrial	Atributo no considerado en este año	Tratamiento de residuos peligrosos 	Atributo no considerado en este año	0.0	0.0
FABRICACION DE TECLADOS DE HULE YO PLASTICO COMPRIMIDO	Fabricacion de articulos y productos de hule	2004	Avenida Constituyentes	Atributo no considerado en este año	87345	FRACC. CASA BLANCA	Atributo no considerado en este año	Sendero Nacional	Avenida 12 de Marzo	SILICONE TECHNOLOGIES S. DE R. L.	TAMAULIPAS	25.86739	H MATAMOROS	-97.54585	Matamoros	STE6Q2802211	60			Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
MANUFACTURA IMPORTACIÓN EXPORTACIÓN Y COMERCIALIZACIÓN DE EJES DIFERENCIALES PARA AUTOMOVI	Produccion de partes para el sistema de suspension y direccion	2004	ALBERTO EINSTEIN	Atributo no considerado en este año	50071	ZONA INDUSTRIAL AUTOMOTRIZ E INDUSTRIA Q	Atributo no considerado en este año	INDUSTRIA QUIMICA	INDUSTRIAL AUTOMOTRIZ	SYPRIS TECHNOLOGIES MEXICO S. DE R.L. DE C.V.	MEXICO	"19°17'35"""	TOLUCA	"-99°36'27"""	Toluca	STMEA1510611	401		ZONA INDUSTRIAL TOLUCA	Atributo no considerado en este año	Automotriz 	Atributo no considerado en este año	0.0	0.0
FABRICACIÓN DE MUEBLES DE MADERA	Fabricacion de productos y articulos de madera	2004	Callejón México Nuevo	Atributo no considerado en este año	52966	México Nuevo	Atributo no considerado en este año			STOR S. A DE C.V.	MEXICO	"19°34'2"""		"-99°15'24"""	Atizapan de Zaragoza	STORP1501311	6			Atributo no considerado en este año	Madera y Productos 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Produccion de farmaceuticos y medicamentos	2004	ANTIGUA CARRETERA XALAPA COATEPEC	Atributo no considerado en este año	91500	CONSOLAPA	Atributo no considerado en este año			STREGER S.A.	VERACRUZ	"19°28'39"""	CONSOLAPA	"96°57'1"""	Coatepec	STR5T3003811	KM 8			Atributo no considerado en este año	Quimica	Atributo no considerado en este año	713250.0	2155250.0
MANEJO DE RESIDUOS PELIGROSOS	Recoleccion y transporte de residuos no peligrosos	2004	RANCHO SAN ISIDRO	Atributo no considerado en este año	36881	FRACCION ARROYO FEO	Atributo no considerado en este año	ND	ND	SEM TREDI S.A. DE C.V.	GUANAJUATO	"20°33'24"""	SALAMANCA	"-101°9'36"""	Salamanca	STRRP1102711	LOTE 2		ND	Atributo no considerado en este año	Otros	Atributo no considerado en este año	0.0	0.0
FABRICACION DE PRODUCTOS QUIMICOS	Produccion de substancias quimicas a partir de mezclas	2004	AV. PRESIDENTE JUAREZ	Atributo no considerado en este año	54000	LA LOMA	Atributo no considerado en este año	LOS REYES	AV. IZTACAL	SULCONA S.A. DE C.V.	MEXICO	19.52706	TLALNEPANTLA	-99.19766	Tlalnepantla de Baz	SULMB1510411	2032			Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE ADHESIVOS Y SELLADORES (SÓLO BASE SOLVENTE).	Produccion de adhesivos y selladores	2004	2a CERRADA DE BUSTAMENTE	Atributo no considerado en este año	8620	LOS REYES IZTACALCO	Atributo no considerado en este año	1a DE BUSTAMANTE	3a DE BUSTAMANTE	SURNA S.A. DE C.V.	DISTRITO FEDERAL	"19°23'40"""		"-99°6'49"""	Iztacalco	SUREA0900611	10			Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
Ensamble de Motores Eléctricos y Electrónicos de Uso Automotriz	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004	Carretera la Ribereña Blvd Florida km.	Atributo no considerado en este año	88616		Atributo no considerado en este año			Siemens VDO S.A. de C.V.	TAMAULIPAS	"26°8'27"""		"98°21'2"""	San Fernando	SVDEA2803511	km 10.5		Parque Industrial Maquilpark	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
Ensamble de persianas	Produccion de persianas	2004	Calle Denver y Carretera a Matamoros	Atributo no considerado en este año	88780		Atributo no considerado en este año			Springs Window Fashions S de RL de CV	TAMAULIPAS	"26°0'57"""		"-98°13'49"""	Reynosa	SWFEA2803211	7		Prologis Pharr Industrial Bridge	Atributo no considerado en este año	Articulos y productos compuestos de diferentes materiales 	Atributo no considerado en este año	0.0	0.0
Ensamble de persianas de aluminio vinil tela bambú PVC	Produccion de persianas	2004	Brecha E100	Atributo no considerado en este año	88780	M Agentes Aduanales	Atributo no considerado en este año			Springs Window Fashions de México S de R.L de C.V	TAMAULIPAS	"26°0'57"""		"98°13'49"""	Reynosa	SWFRP2803211	SN		Parque Industrial Reynosa	Atributo no considerado en este año	Articulos y productos compuestos de diferentes materiales 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO	Produccion de pinturas, recubrimientos e impermeabilizantes	2004	Poniente 140	Atributo no considerado en este año	2300	Industrial Vallejo	Atributo no considerado en este año	Norte 45	Calzada Vallejo	CIA. SHERWIN WILLIAMS S.A. DE C.V.	DISTRITO FEDERAL	19.4954		-99.15814	Azcapotzalco	SWI5U0900211	595		Industrial Vallejo	Atributo no considerado en este año	Pinturas y tintas 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE).	Fabricacion de articulos y productos de hule	2004	CIRCUITO BALVANERA	Atributo no considerado en este año	76920	FRACC AGRO INDUSTRIAL BALVANERA	Atributo no considerado en este año	RETORNO DE DON JOSÉ	CARRETERA LIBRE A CELAYA	STOWE WOODWARD MÉXICO S.A. DE C.V.	QUERETARO	20.52786	CORREGIDORA	-100.45998	Corregidora	SWM6D2200611	2		FRACC AGRO INDUSTRIAL BALVANERA	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
MAQUILA O ENSAMBLE DE COMPONENTES ELECTRICOS	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004		Atributo no considerado en este año	88278		Atributo no considerado en este año			SPRINGFIELD WIRE DE MEXICOS.A. DE C.V.	TAMAULIPAS	"27°27'21"""		"99°30'35"""	Nuevo Laredo	SWM912802711				Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC	Produccion de substancias quimicas a partir de mezclas	2004	AVENIDA REPUBLICA MEXICANA	Atributo no considerado en este año	66480	GARZA CANTU	Atributo no considerado en este año			SYMRISE S. DE R.L. DE C.V.	NUEVO LEON	"25°43'15"""		"100°17'42"""	San Nicolas de los Garza	SYMEA1904611	200			Atributo no considerado en este año	Quimica	Atributo no considerado en este año	2845080.0	370500.0
Fabricación de Materias Primas para Medicamentos	Produccion de farmaceuticos y medicamentos	2004	Km. 4.5 Carretera Fed.Cuernavaca Cuautla	Atributo no considerado en este año	62500	CIVAC	Atributo no considerado en este año			SYNTEX S.A. DE C.V.	MORELOS	"18°54'23"""	JIUTEPEC	"99°10'36"""	Jiutepec	SYN5T1701111			CIVAC	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	2296775.0	2380504.0
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Produccion de materias primas para medicamentos	2004	Via Isidro fabela Nte.	Atributo no considerado en este año	50030	Parque Industrial	Atributo no considerado en este año	N.A.	N.A.	SYNTEX S.A DE C.V.	MEXICO	"19°17'27"""	Toluca	"99°37'25"""	Toluca	SYNEA1510611	1536	A	Parque Industrial Toluca	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos	2004	KM. 8.5 CARRETERA MERIDA A PROGRESO	Atributo no considerado en este año	97110	CORDEMEX	Atributo no considerado en este año	SN	SN	SIDERURGICA DE YUCATAN S.A.	YUCATAN	"21°2'41"""	MERIDA	"89°37'56"""	Merida	SYULJ3105011	SN	SN	A LA VERA DEL CAMINO	Atributo no considerado en este año	Metalurgica (incluye la siderurgica) 	Atributo no considerado en este año	0.0	0.0
Fundición y Moldeo de piezas de metales no ferrosos	Fundicion y moldeo de piezas de metales no ferrosos	2004	Profesor Rodolfo Gonzalez 100	Atributo no considerado en este año	67119	Jardines de la victoria	Atributo no considerado en este año	Av. Adolfo Ruiz Cortinez	Av. Miguel Aleman	Thomas & Betts Procesos de Manufactura S. de R.L. de C.V.	NUEVO LEON	"25°40'44"""		"100°14'5"""	Guadalupe	T&B190261111	100 Bod.10		Parque Industrial KALOS	Atributo no considerado en este año	Metalurgica (incluye la siderurgica) 	Atributo no considerado en este año	0.0	0.0
DESTILACION REACCION DE AGUARRAS	Produccion de aceites esenciales	2004	Km. 4.5 Carr. San Juan del Río Tequisqui	Atributo no considerado en este año	76802	ZONA INDUSTRIAL	Atributo no considerado en este año	Antiguo camino a San Pedro	Epigmenio Gonzalez	TALOQUIMIA S.A. DE C.V.	QUERETARO	"20°24'52"""	SAN JUAN DEL RIO	"99°58'56"""	San Juan del Rio	TAL642201611	km. 4.5		ZONA INDUSTRIAL	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
FABRICACIÓN DE TODA CLASE DE TELAS Y SUS ACABADOS (TEXTIL)	Fabricacion de telas y sus productos	2004	KM. 81.5 CARRETERA FEDERAL MÉXICO PUEBL	Atributo no considerado en este año	74160	SAN MATEO CAPULTITLAN	Atributo no considerado en este año	CAMINO DE TERRACERÍA	LABORATORIO JANSSEN DE MÉXICO	TEJIDOS Y ACABADOS MyM ASOCIADOS S.A. DE C.V.	PUEBLA	"19°12'20"""	HUEJOTZINGO	"98°25'0"""	Huejotzingo	TAM3I2107411			HUEJOTZINGO	Atributo no considerado en este año	Textiles, fibras e hilos 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE TUBOS Y POSTES DE HIERRO Y ACERO (SÓLO MEDIANTE PROCESOS TÉRMICOS O DE FUNDI	Produccion de tubos y postes de hierro y acero	2004	Km. 433.7 Carretera México Veracruz	Atributo no considerado en este año	91697	Delfino Valenzuela	Atributo no considerado en este año			Tubos de Acero de México S. A.	VERACRUZ	"19°10'26"""	Tejería	"96°8'57"""	Veracruz	TAM7J3019311	SN		Carretera	Atributo no considerado en este año	Metalurgica (incluye la siderurgica) 	Atributo no considerado en este año	0.0	0.0
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Galvanoplastia	2004	Nueve	Atributo no considerado en este año	53370	Alce Blanco	Atributo no considerado en este año	Calzada la Naranja	Periférico Norte	Tecniflex Ansorge de México y Compañía S. en C.S. de C.V.	MEXICO	19.47838		-99.23039	Naucalpan de Juarez	TAM8A1505741	6 y 6 A		Alce Blanco	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
