actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
La producción, venta y almacenamiento de Resinas, Formol, Hexamina y Paraformol	Atributo no considerado en este año	2021	Calle CARRETERA  FEDERAL SAN MARTIN TEXMELUCAN - TLAXCALA	5Q	90128	Colonia CORREDOR INDUSTRIAL IXTACUIXTLA	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	ADHESIVOS, S.A. DE C.V.,	TLAXCALA	"19°18'38"""	Villa Mariano Matamoros	"98°23'36"""	Ixtacuixtla de Mariano Matamoros	ADH5G2901511	KM 6.5 	 		325999	Quimica	Produccion de resinas sinteticas	563723.6322	2135318.6898
FABRICACION DE HARINA Y BIODISEL	Atributo no considerado en este año	2021	Camino vecinal al ejido bajo Amacohite	20	29550	Ejido Bajo Amacohite	Preparación y envasado de pescados y mariscos	Atributo no considerado en este año	Atributo no considerado en este año	ACUAGRANJAS DOS LAGOS SA DE CV,ACUAGRANJA DOS LAGOS SA DE CV	CHIAPAS	"17°31'22"""	Ostuacán	"93°29'39"""	Ostuacan	ADLSE0706211	SN 	 		311710	Alimenticio y/o de consumo humano	Secado, salado y harinas de pescados y mariscos	447538.8616	1937487.6606
Ensamble de equipos aparatos radio estereo	Atributo no considerado en este año	2021	Avenida SILVESTRE TERRAZAS	91	31415		Fabricación de equipo de transmisión y recepción de señales de radio y televisión, y equipo de comunicación inalámbrico	Atributo no considerado en este año	Atributo no considerado en este año	ALTEC ELECTRONICA CHIHUAHUA S.A. DE C.V.,VISTEON PLANTA CHIHUAHUA	CHIHUAHUA	"28°35'3"""	Chihuahua	"106°7'26"""	Chihuahua	AEC0801900362	12811	1	Parque Tecnologico Bafar	334220	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	390089.3309	3162457.0995
FABRICACIÓN DE PERFILES DE ALUMINIO Y ACABADO	Atributo no considerado en este año	2021	Calle ESPANA	QU	09880	Colonia GRANJAS ESTRELLA	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	ALUMINIO EXTRUIDO EXTRAL, S.A. DE C.V.,PLANTA 2	DISTRITO FEDERAL	"19°21'5"""	Iztapalapa	"99°4'19"""	Iztapalapa	AEEBU0900711	NO. 409 	 		332810	Quimica	Anodizado de aluminio	492422.9851	2139727.7787
FABRICACIÓN DE PERFILES DE ALUMINIO	Atributo no considerado en este año	2021	Calle ESPAÑA	7Q	09880	Colonia GRANJAS ESTRELLA Y/O SAN NICOLAS TOLENTINO	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	ALUMINIO EXTRUIDO EXTRAL, S.A. DE C.V.,ALUMINIO EXTRAL	DISTRITO FEDERAL	"19°20'51"""	Iztapalapa	"99°2'48"""	Iztapalapa	AEEBU0900712	400	 		332810	Metalurgica (incluye la siderurgica)	Afinacion y laminacion de aluminio	495091.171	2139296.7393
EXTRACIÓN Y BENEFICIO DE MINERAL	Atributo no considerado en este año	2021	Calle CONOCIDO	MJ	33320	Colonia OCAMPO	Minería de plata	Atributo no considerado en este año	Atributo no considerado en este año	AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE MÉXICO	CHIHUAHUA	"28°16'13"""	Melchor Ocampo	"108°18'14"""	Ocampo	AEMSP0805111	S/N 	 		212222	Metalurgica (incluye la siderurgica)	Mineria de plata	764476.6911	3130106.7467
Extracción y beneficio de mineral	Atributo no considerado en este año	2021	Calle DOMICILIO CONOCIDO	12	33320	Colonia OCAMPO	Minería de oro	Atributo no considerado en este año	Atributo no considerado en este año	AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE MÉXICO, S.A. DE C.V.	CHIHUAHUA	"28°19'59"""	Melchor Ocampo	"108°20'57"""	Ocampo	AEMSP0805112	0	 		212221	Metalurgica (incluye la siderurgica)	Mineria de oro	759861.256	3136956.7682
Fabricación de forros (balatas) para frenos automotrices	Atributo no considerado en este año	2021	Carretera México - Texcoco Km. 19+500	9L	56400	Colonia Los Reyes Acaquilpan	Fabricación de partes de sistemas de frenos para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	AUTO ELÉCTRICOS DE MÉXICO, S.A.P.I. DE C.V., PLANTA LOS REYES	MEXICO	"19°21'13"""	Los Reyes Acaquilpan	"98°58'7"""	La Paz	AEM1507000029	- -	- -		336340	Automotriz	Produccion de partes para el sistema de frenos automotriz	503278.9219	2139976.0944
Ensamble de componentes electrónicos para la industria automotriz	Atributo no considerado en este año	2021	Avenida AVE. INDUSTRIAL DEL NORTE	91	88736		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	ALCOM ELECTRONICOS DE MEXICO S.A DE C.V.,	TAMAULIPAS	"26°2'30"""	Reynosa	"98°21'57"""	Reynosa	AEM972803211	Lote 1 	Manzana 5 	Parque Industrial del Norte	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	563418.724	2880467.9284
Reciclado de aceite usado y solvente gastado	Atributo no considerado en este año	2021	Calle Libramiento Alfonso Martínez Domínguez	M1	67480	Colonia Cadereyta Jiménez Centro	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	ASFALTOS ENERGEX, S. A.  DE C. V.,ASFALTOS ENERGEX, S.A. DE C.V.	NUEVO LEON	"25°35'45"""	Cadereyta Jiménez	"100°1'36"""	Cadereyta Jimenez	AEN6A1900911	KM. 0.5 	 		562111	Tratamiento de residuos peligrosos	Otros tratamientos a residuos peligrosos	396895.6444	2831337.3404
Manufactura de productos para el cuidado del hogar, cuidado personal, medicamentos y DM	Atributo no considerado en este año	2021	Avenida San Rafael	5W	52000		Fabricación de jabones, limpiadores y dentífricos	Atributo no considerado en este año	Atributo no considerado en este año	AEROBAL S.A. DE C.V.,	MEXICO	"19°18'12"""	Lerma de Villada	"99°31'39"""	Lerma	AER1505100108	12	 	LERMA	325610	Quimica	Produccion de jabones y detergentes	444576.1777	2134482.9969
TRANSPORTACION AEREA	Atributo no considerado en este año	2021	Calle CARRETERA CARMEN-PUERTO REAL S/N	B0	24190	Colonia FRANCISCO I. MADERO	Transporte aéreo no regular	Atributo no considerado en este año	Atributo no considerado en este año	AEROSERVICIOS ESPECIALIZADOS, S. A. DE C. V.,	CAMPECHE	"18°38'49"""	Ciudad del Carmen	"91°48'2"""	Carmen	AESL70400311	S/N 	 		481210	Otros	Transporte de carga en general	626489.8532	2062196.754
Elaboración de aceites y grasas Y vegetales comestibles 	Atributo no considerado en este año	2021	Calle AV EJE NORTE SUR	MC	58200	Colonia CIUDAD INDUSTRIAL	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	ACEITES ESPECIALES TH SA DE CV,ACEITES ESPECIALES TH S.A. DE C.V.	MICHOACAN	"19°43'41"""	Morelia	"101°8'46"""	Morelia	AET1605300706	451	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	275069.209	2182838.824
Autotransporte de carga	Atributo no considerado en este año	2021	Carretera SALAMANCA - LA ORDE¿A FRACCION 5TA	B0	36873	Exhacienda EX	Otro autotransporte foráneo de carga especializado	Atributo no considerado en este año	Atributo no considerado en este año	ARALO EXPRESS S.A. DE C.V.,ARALO EXPRESS	GUANAJUATO	"20°40'5"""	Salamanca	"101°7'35"""	Salamanca	AEX1102700127	KM 8.5 	 		484239	Otros	Transporte de carga en general	278460.5998	2286866.1051
FABRICACIÓN DE AZÚCAR ESTÁNDAR Y MIEL INCRISTALIZABLE	Atributo no considerado en este año	2021	Calle N/E	2G	30210	Colonia SAN FRANCISCO PUJILTIC	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	CIA. AZUCARERA LA FE, S.A. DE C.V.,ZUCARMEX	CHIAPAS	"16°16'42"""	Venustiano Carranza	"92°27'3"""	Venustiano Carranza	AFE2G0710611	SIN NUMERO 	 		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	558656.1205	1799820.0477
FUNDICION DE PIEZAS METALICAS FERROSAS	Atributo no considerado en este año	2021	Calle BLVD. INDUSTRIA DE LA TRANSFORMACION	7T	25900		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	CATERPILLAR RAMOS ARIZPE S. DE R.L. DE C.V.,	COAHUILA	"25°33'31"""	Ramos Arizpe	"100°54'44"""	Ramos Arizpe	AFI7T0502711	3135	 	RAMOS ARIZPE	332999	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	307884.3028	2828205.5648
Fundición de aluminio	Atributo no considerado en este año	2021	Avenida MONTES URALES	LJ	37998		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	ALUMINICASTE FUNDICION DE MEXICO S DE RL DE CV,ALUMINICASTE FUNDICION DE MEXICO S. DE R.L. DE C.V.	GUANAJUATO	"21°3'37"""	San José Iturbide	"100°27'44"""	San Jose Iturbide	AFM1103200008	88	 	Parque Opcion	332999	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos	348070.1881	2329524.809
Ensamble de arneses electricos y/o electronicos	Atributo no considerado en este año	2021	Carretera  PRESA LA AMISTAD	91	26220		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	AEES MANUFACTURERA S DE RL DE CV,	COAHUILA	"29°20'36"""	Ciudad Acuña	"100°59'53"""	Acuna	AFM910500221	KM. 5.0 	 	PARQUE INDUSTRIAL AMISTAD	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	306011.4933	3247690.1942
Fabricación de otros productos metálicos	Atributo no considerado en este año	2021	Calle HIDALGO	83	26220		Fabricación de tornillos, tuercas, remaches y similares	Atributo no considerado en este año	Atributo no considerado en este año	HOWMET FASTENING SYSTEMS MEXICO I, S. DE R.L. DE C.V.,HOWMET FASTENING SYSTEMS MEXICO I, S. DE R.L. DE C.V	COAHUILA	"29°20'33"""	Ciudad Acuña	"100°59'51"""	Acuna	AFS1I0500211	120	 	PARQUE INDUSTRIAL AMISTAD	332720	Articulos y productos metalicos	Produccion de tornillos, clavos, tuercas y similares	306042.336	3247604.5485
Distribuidora de autos y servico de mantenimiento automotriz	Atributo no considerado en este año	2021	Avenida AV. CUITLAHUAC	KE	02830	Barrio SAN BERNABE	Reparación mecánica en general de automóviles y camiones	Atributo no considerado en este año	Atributo no considerado en este año	AUTOMOTRIZ GEISHA, S.A. DE C.V.,NISSAN GEISHA CUITLAHUAC	DISTRITO FEDERAL	"19°28'7"""	Azcapotzalco	"99°10'24"""	Azcapotzalco	AGEKE0900211	3395	 		811111	Otros	Reparacion y mantenimiento automotriz	481804.0128	2152709.359
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS	Atributo no considerado en este año	2021	Calle Mineria	5H	66350	Fraccionamiento LAS PALMAS	Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	AGRICEL S. A. DE C. V.,	NUEVO LEON	"25°41'40"""	Ciudad Santa Catarina	"100°28'19"""	Santa Catarina	AGR1904800062	201	 		325190	Quimica	Produccion de acidos organicos	352286.1259	2842674.7566
ELABORACION DE HARINA DE MAIZ	Atributo no considerado en este año	2021	Calle KM. 45 ANILLO PERIFERICO PONIENTE	25	97246	Colonia XOCLAN	Elaboración de harina de maíz	Atributo no considerado en este año	Atributo no considerado en este año	AGROMAIZZA S.A.P.I. DE C.V.,	YUCATAN	"20°57'42"""	Mérida	"89°41'43"""	Merida	AGR3105000622	TAB. CAT. 11788 	 		311213	Alimenticio y/o de consumo humano	Produccion de harinas	219721.9121	2320292.0134
PRODUCCIÓN DE ÁCIDO SULFÚRICO Y DE FERTILIZANTES QUÍMICOS	Atributo no considerado en este año	2021	Calle CARR. A TLACOTE EL BAJO	5N	76000	Ninguno 	Fabricación de fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGROGEN S.A. DE C.V.,	QUERETARO	"20°35'38"""	Santiago de Querétaro	"100°28'23"""	Queretaro	AGR5N2201411	KM. 5.5 	 		325310	Quimica	Produccion de fertilizantes quimicos	346479.2559	2277907.0783
Fabricación de Fungicidas de Cobre	Atributo no considerado en este año	2021	Retorno ALFONSO REYES	5P	31136	Colonia COMPLEJO INDUSTRIAL CHIHUAHUA	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	ALBAUGH MEXICO S DE RL DE CV,ALBAUGH MEXICO, S. DE R.L DE C.V	CHIHUAHUA	"28°42'56"""	Chihuahua	"106°7'5"""	Chihuahua	AGR5P0801911	331	 		325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas	390787.5192	3176992.8505
PRODUCCIÓN DE PLAGUICIDAS Y OTROS QUÍMICOS AGRÍCOLAS (PRODUCTOS ORGÁNICOS E INORGÁNICOS)	Atributo no considerado en este año	2021	Calle ORIENTE 3	5P	42970		Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGROMAQUILAS S.A. DE C.V.,AGROMAQUILAS, S.A. DE C.V.	HIDALGO	"20°1'59"""	Atitalaquia	"99°14'36"""	Atitalaquia	AGR5P1301011	LOTE 45 	 	PARQUE INDUSTRIAL ATITALAQUIA	325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas	474523.8072	2215177.3878
Servicios aeroportuarios	Atributo no considerado en este año	2021	Calle KM.17.5 CARRET. GUADALAJARA CHAPALA	L7	45659	Aeropuerto Aeropuerto Internacional de Guadalajara	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE GUADALAJARA S.A. DE C.V.,AEROPUERTO INTERNACIONAL DON MIGUEL HIDALGO Y COSTILLA	JALISCO	"20°31'31"""	Tlajomulco de Zúñiga	"103°18'19"""	Tlajomulco de Zuniga	AGUL71409711	S/N 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	676683.7036	2270535.2716
MANUFACTURA DE PARTES AUTOMOTRICES	Atributo no considerado en este año	2021	Calle CIRCUITO EL MARQUES SUR	9M	76246	Colonia PARQUE INDUSTRIAL EL MARQUES	Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	ALPHA INDUSTRY QUERÉTARO S.A. DE C.V.,ALPHA INDUSTRY QUERETARO SA DE CV	QUERETARO	"20°33'43"""	General Lázaro Cárdenas (El Colorado)	"100°14'58"""	El Marques	AHL6E2201111	16	 		326192	Automotriz	Produccion de otras auto partes	369759.5385	2274181.3316
Adquisición de materias primas para la producción de acero	Atributo no considerado en este año	2021	Prolongación Benito Juárez	7F	25770	Colonia La Loma	Complejos siderúrgicos	Atributo no considerado en este año	Atributo no considerado en este año	ALTOS HORNOS DE MÉXICO S.A.B. DE C.V.,	COAHUILA	"26°55'42"""	Monclova	"101°24'24"""	Monclova	AHM7F0501811	S/N 	 		331111	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero	261022.2432	2980780.2025
MINERIA	Atributo no considerado en este año	2021	Calle Arroyos Azules (Domicilio Conocido)	15	98200	Colonia CONCEPCION DEL ORO	Minería de cobre	Atributo no considerado en este año	Atributo no considerado en este año	ARANZAZU HOLDING S.A. DE C.V.,UNIDAD MINERA ARANZAZU	ZACATECAS	"24°25'47"""	Concepción del Oro	"101°10'35"""	Concepcion del Oro	AHOSP3200711	0	 		212231	Metalurgica (incluye la siderurgica)	Mineria de cobre y niquel	279341.4887	2703564.0832
Fabricación de Herrajes Metálicos para Puertas y Ventanas	Atributo no considerado en este año	2021	Avenida VIA MONTERREY MATAMOROS	ND	66600		Fabricación de herrajes y cerraduras	Atributo no considerado en este año	Atributo no considerado en este año	ASHLAND HARDWARE AND CASTING SYSTEMS DE MEXICO S. DE R.L. DE C.V.,	NUEVO LEON	"25°46'12"""	Ciudad Apodaca	"100°7'57"""	Apodaca	AHS7X1900621	600	 	PARQUE INDUSTRIAL MILENIUM	332510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	386435.7369	2850713.1474
Producción de azúcar y mieles incristalizables 	Atributo no considerado en este año	2021	Calle AV, TRABAJO	2G	45720	Colonia CENTRO	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	CIA. AZUCARERA DEL INGENIO BELLAVISTA S.A. DE C.V.,CIA. AZUCAREA DEL INGENIO BELLAVISTA S.A. DE C.V.	JALISCO	"20°26'3"""	Bellavista	"103°38'0"""	Acatlan de Juarez	AIB2G1400211	18	 		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	642556.7022	2260150.5335
FABRICACIÓN DE PARTES PLÁSTICAS PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2021	Calle RARAMURIS	9M	76806		Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	ABC INOAC DE MEXICO S.A. DE C.V.,ABC INOAC DE MÉXICO, S.A. DE C.V.	QUERETARO	"20°21'55"""	San Juan del Río	"99°57'10"""	San Juan del Rio	AIM2201600336	3	 	PARQUE INDUSTRIAL NUEVO SAN JUAN	326192	Automotriz	Produccion de otras auto partes	400561.9585	2252208.4303
FABRICACION DE AUTOPARTES METALICAS	Atributo no considerado en este año	2021	Calle PROLONGACION  F	9M	72226	Colonia PARQUE INDUSTRIAL PUEBLA 2000	Fabricación de productos metálicos forjados y troquelados	Atributo no considerado en este año	Atributo no considerado en este año	AUTOTEK MEXICO, S.A. DE C.V.,	PUEBLA	"19°4'32"""	Heróica Puebla de Zaragoza	"98°9'1"""	Puebla	AIM9M2111411	NO.50 	 		332110	Automotriz	Produccion de otras auto partes	589385.401	2109429.9692
TRATAMIENTO TÉRMICO DE PIEZAS METÁLICAS CON COMBUSTIBLES FÓSILES; NO INCLUYE LA MICROINDUS	Atributo no considerado en este año	2021	Calle AV. LAS AMERICAS	MD	67130	Colonia INDUSTRIAL AMERICAS	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	ACS INTERNACIONAL S DE R.L. DE C.V.,PLANTA LAS AMÉRICAS	NUEVO LEON	"25°41'48"""	Guadalupe	"100°14'45"""	Guadalupe	AINMD1902611	601	 		336390	Metalurgica (incluye la siderurgica)	Tratamiento termico de piezas metalicas	374993.0855	2842701.4379
Fabricación y ensamble de correderas metálicas para cajones	Atributo no considerado en este año	2021	Calle CIRCUITO NORTE	8A	21395		Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	ACCURIDE INTERNATIONAL S.A. DE C.V.,	BAJA CALIFORNIA	"32°35'8"""	Mexicali	"115°22'42"""	Mexicali	AINNG0200211	6	 	NELSON	332810	Quimica	Galvanoplastia	652195.7054	3606523.9715
CONSERVACIÓN DE FRUTAS Y VERDURAS POR PROCESOS DISTINTOS A LA CONGELACIÓN Y DESHIDRATACION	Atributo no considerado en este año	2021	Calle ANDRES FLORES	QG	26737	Colonia LOS PINOS	Conservación de frutas y verduras por procesos distintos a la congelación y la deshidratación	Atributo no considerado en este año	Atributo no considerado en este año	AVOMEX INTERNATIONAL S.A. DE C.V.,	COAHUILA	"27°52'3"""	Sabinas	"101°7'5"""	Sabinas	AIN1Z0502811	S/N 	 		311422	Alimenticio y/o de consumo humano	Produccion de alimentos colados y picados	291464.7938	3084357.0867
AFINACION Y REFINACION DE ALAMBRE (ASI COMO SUS ALEACIONES, INCLUYENDO EXTRUSION)	Atributo no considerado en este año	2021	Calle AVENIDA RUIZ CORTINEZ	7L	64400	Colonia ESTRELLA	Fabricación de alambre, productos de alambre y resortes	Atributo no considerado en este año	Atributo no considerado en este año	ACS INTERNACIONAL S DE R.L. DE C.V.,PLANTA RUIZ CORTINES	NUEVO LEON	"25°42'16"""	Monterrey	"100°19'49"""	Monterrey	AIN7N1903911	1855 PTE. 	S/N 		332610	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos	366503.1848	2843656.5775
