nra,estado,municipio
FCP1M3017411,Veracruz de Ignacio de la Llave,Tierra Blanca
FCS7Z0200211,Baja California,Mexicali
FCU1512102432,México,Cuautitlán Izcalli
FCU6M1502411,México,Cuautitlán
FDM7T1403911,Jalisco,Guadalajara
FDM9M2114011,Puebla,Coronango
FDM9M2802212,Tamaulipas,Matamoros
FDMEA1403911,Jalisco,Guadalajara
FEA1901800103,Nuevo León,García
FEA1N0100111,Aguascalientes,San Francisco de los Romo
FEB1505100105,México,Lerma
FEBLJ1505111,México,Lerma
FEF3004800009,Veracruz de Ignacio de la Llave,Cosoleacaque
FEFM93004811,Veracruz de Ignacio de la Llave,Cosoleacaque
FEG7I1503311,México,Ecatepec de Morelos
FEH2603000255,Sonora,Hermosillo
FEHAD2603011,Sonora,Hermosillo
FEL950200412,Baja California,Tijuana
FELRP0500211,Coahuila de Zaragoza,Acuña
FEM0200401639,Baja California,Tijuana
FEM5S1901911,Nuevo León,San Pedro Garza García
FEM7X2603011,Sonora,Hermosillo
FEM910803711,Chihuahua,Juárez
FEM910803712,Chihuahua,Juárez
FEM953110111,Yucatán,Umán
FEM990803711,Chihuahua,Juárez
FEM9L2201411,Querétaro,Querétaro
FEM9M0200411,Baja California,Tijuana
FEM9M0200412,Baja California,Tijuana
FEMQF1103711,Guanajuato,Silao de la Victoria
FENAD1000511,Durango,Durango
FENAD2600211,Sonora,Agua Prieta
FENEA2600211,Sonora,Agua Prieta
FENLJ1000711,Durango,Gómez Palacio
FENMB3004812,Veracruz de Ignacio de la Llave,Cosoleacaque
FEP5P2500611,Sinaloa,Culiacán
FEPLJ1510611,México,Toluca
FER2402800486,San Luis Potosí,San Luis Potosí
FER5N0503511,Coahuila de Zaragoza,Torreón
FER5T0900711,Ciudad de México,Iztapalapa
FER5T1505111,México,Lerma
FERAD0900711,Ciudad de México,Iztapalapa
FEREA0900711,Ciudad de México,Iztapalapa
FERQB0901511,México,Lerma
FES1A0502411,Coahuila de Zaragoza,Parras
FESLJ1000711,Durango,Gómez Palacio
FETQR3018911,Veracruz de Ignacio de la Llave,Tuxpan
FETZU3018911,Veracruz de Ignacio de la Llave,Tuxpan
FFI1Y1101711,Querétaro,Querétaro
FFO7X1901811,Nuevo León,García
FFO7X1904811,Nuevo León,Santa Catarina
FFOLK1904811,Nuevo León,Santa Catarina
FFR1Y1104411,Guanajuato,Villagrán
FFRRP1101711,Guanajuato,Irapuato
FFRRP1104411,Guanajuato,Villagrán
FFRRP2201411,Querétaro,Querétaro
FGALJ0200411,Baja California,Tijuana
FGB5M0502712,Coahuila de Zaragoza,Ramos Arizpe
FGB5M0502721,Coahuila de Zaragoza,Ramos Arizpe
FGB5M0502722,Coahuila de Zaragoza,Ramos Arizpe
FGJ4T0803711,Chihuahua,Juárez
FGO691502422,México,Cuautitlán
FGO9M0200211,Baja California,Mexicali
FHA691510411,México,Tlalnepantla de Baz
FHA7X2803211,Tamaulipas,Reynosa
FHARP1510411,México,Tlalnepantla de Baz
FHE2603000251,Sonora,Hermosillo
FHE9M2603011,Sonora,Hermosillo
FHEB03008511,Veracruz de Ignacio de la Llave,Ixtaczoquitlán
FHI691305111,Hidalgo,Mineral de la Reforma
FHI7T0503511,Coahuila de Zaragoza,Torreón
FHI7T1412011,Jalisco,Zapopan
FHI7T1502511,México,Chalco
FHILK1510611,México,Toluca
FIA2G2105111,Puebla,Chietla
FIC0503500011,Coahuila de Zaragoza,Torreón
FICND0100111,Aguascalientes,Aguascalientes
FIG8A0900511,Ciudad de México,Gustavo A. Madero
FIG8A0900512,Ciudad de México,Gustavo A. Madero
FIM2902500019,Tlaxcala,San Pablo del Monte
FIM2G3001611,Veracruz de Ignacio de la Llave,La Antigua
FIMLJ1403911,Jalisco,Guadalajara
FIMLJ2902511,Tlaxcala,San Pablo del Monte
FIN520200411,Baja California,Tijuana
FIN6Z0200211,Baja California,Mexicali
FIN6Z2402811,San Luis Potosí,San Luis Potosí
FIN7T0501711,Coahuila de Zaragoza,Matamoros
FIN7Z2903111,Tlaxcala,Tetla de la Solidaridad
FINEA0900611,Ciudad de México,Iztacalco
FINJW0900611,Ciudad de México,Iztacalco
FIP2D3002111,Veracruz de Ignacio de la Llave,Atoyac
FIP2G3005211,Veracruz de Ignacio de la Llave,Cuichapa
FIP300000005,Veracruz de Ignacio de la Llave,Atoyac
FIP6E1103711,Guanajuato,Silao de la Victoria
FIP7T2403513,San Luis Potosí,Soledad de Graciano Sánchez
FIPRY2401311,San Luis Potosí,Ciudad Valles
FIS2G2700211,Tabasco,Cárdenas
FIS2G3020811,Veracruz de Ignacio de la Llave,Carlos A. Carrillo
FIS7T0200211,Baja California,Mexicali
FITLJ2902511,Tlaxcala,San Pablo del Monte
FIV521505711,México,Naucalpan de Juárez
FIX0200100667,Baja California,Ensenada
FIXAI0200111,Baja California,Ensenada
FJC5W1503311,México,Ecatepec de Morelos
FJC5W1503312,México,Ecatepec de Morelos
FJCMC1503311,México,Ecatepec de Morelos
FJP3105000199,Yucatán,Mérida
FJU400803711,Chihuahua,Juárez
FJUMD0803711,Chihuahua,Juárez
FJVLJ0502721,Coahuila de Zaragoza,Ramos Arizpe
FKM1412000229,Jalisco,Zapopan
FLE1504500009,México,Jilotepec
FLEB03200512,Zacatecas,Calera
FLO8C1503312,México,Ecatepec de Morelos
FLOA92906011,Tlaxcala,Santa Isabel Xiloxoxtla
FLU8L1502011,México,Coacalco de Berriozábal
FLU9L0900611,Ciudad de México,Iztapalapa
FLUMB1502011,México,Coacalco de Berriozábal
FMA3K2111411,Puebla,Puebla
FMA910100511,Aguascalientes,Aguascalientes
FMA910100511,Aguascalientes,Jesús María
FMA9M0100111,Aguascalientes,Aguascalientes
FMALK1903911,Nuevo León,Monterrey
FMC5T1412011,Jalisco,Zapopan
FME0502700065,Coahuila de Zaragoza,Ramos Arizpe
FME1Z1400811,Jalisco,Arandas
FME2201400594,Querétaro,Querétaro
FME3008500001,Veracruz de Ignacio de la Llave,Ixtaczoquitlán
FME5E1505731,México,Naucalpan de Juárez
FME5J0900511,Ciudad de México,Gustavo A. Madero
FME5J0900512,Ciudad de México,Gustavo A. Madero
FME5J1104411,Guanajuato,Villagrán
FME5Y1510911,México,Tultitlán
FME7J2402811,San Luis Potosí,San Luis Potosí
FME7T2803211,Tamaulipas,Reynosa
FME7U1904611,Nuevo León,San Nicolás de los Garza
FME8A1904611,Nuevo León,San Nicolás de los Garza
FME8V0200211,Baja California,Mexicali
FME910803711,Chihuahua,Juárez
FME9H1502011,México,Coacalco de Berriozábal
FME9L0101111,Aguascalientes,San Francisco de los Romo
FME9L1505711,México,Naucalpan de Juárez
FME9M0502711,Coahuila de Zaragoza,Ramos Arizpe
FME9M2101522,Puebla,Amozoc
FME9M2802211,Tamaulipas,Matamoros
FMEEA1503311,México,Ecatepec de Morelos
FMELJ0801711,Chihuahua,Cuauhtémoc
FMELK2803211,Tamaulipas,Reynosa
FMEN61510611,México,Toluca
FMERM2500111,Sinaloa,Ahome
FMERM2501211,Sinaloa,Mazatlán
FMEZU2402811,San Luis Potosí,San Luis Potosí
FMG7X1103211,Guanajuato,San José Iturbide
FMH5S1901911,Nuevo León,San Pedro Garza García
FMI7T1505711,México,Naucalpan de Juárez
FMJ6E0502711,Coahuila de Zaragoza,Ramos Arizpe
FMJ910803711,Chihuahua,Juárez
FMM1101700058,Guanajuato,Irapuato
FMM151200711,Guerrero,Arcelia
FMM8B0200211,Baja California,Mexicali
FMM911412011,Jalisco,Zapopan
FMM9M0900211,Ciudad de México,Azcapotzalco
FMMEE0901411,Ciudad de México,Benito Juárez
FMN0502700032,Coahuila de Zaragoza,Ramos Arizpe
FMN1902100017,Nuevo León,General Escobedo
FMO1101700126,Guanajuato,Irapuato
FMO7Q1510611,México,Toluca
FMO7T1605311,Michoacán de Ocampo,Morelia
FMO850200111,Baja California,Ensenada
FMO861903911,Nuevo León,Monterrey
FMO9G1512111,México,Cuautitlán
FMO9G1512111,México,Cuautitlán Izcalli
FMO9G2603011,Sonora,Hermosillo
FMO9I0801911,Chihuahua,Chihuahua
FMO9K1902111,Nuevo León,General Escobedo
FMO9M2111411,Puebla,Puebla
FMO9M2111412,Puebla,Puebla
FMP563020711,Veracruz de Ignacio de la Llave,Tres Valles
FMP910801911,Chihuahua,Chihuahua
FMP9M2111411,Puebla,Puebla
FMR141001611,Durango,Nombre de Dios
FMS3011800030,Veracruz de Ignacio de la Llave,Orizaba
FMS7T0503011,Coahuila de Zaragoza,Saltillo
FMS7T3011811,Veracruz de Ignacio de la Llave,Orizaba
FMT3200900001,Zacatecas,Chalchihuites
FMT7T1509911,México,Texcoco
FNA0400300228,Campeche,Carmen
FNA1904500042,Nuevo León,Salinas Victoria
FNA7T0900511,Ciudad de México,Gustavo A. Madero
FNAEA0900511,Ciudad de México,Gustavo A. Madero
FNFND1306911,Hidalgo,Tizayuca
FNGQF1103211,Guanajuato,San José Iturbide
FNL2201401600,Querétaro,Querétaro
FNL5Q1510411,México,Tlalnepantla de Baz
FNL7A1510411,México,Tlalnepantla de Baz
FNL7A1510412,México,Tlalnepantla de Baz
FOCLJ1403911,Jalisco,Guadalajara
FON7T2402811,San Luis Potosí,San Luis Potosí
FOR0803200018,Chihuahua,Hidalgo del Parral
FOR5Q0803211,Chihuahua,Hidalgo del Parral
FOR5Q1901811,Nuevo León,García
FORQA1902611,Nuevo León,Guadalupe
FOS7T1510411,México,Tlalnepantla de Baz
FPA7T1409711,Jalisco,Tlajomulco de Zúñiga
FPAND0803211,Chihuahua,Hidalgo del Parral
FPC4J2300511,Quintana Roo,Benito Juárez
FPEND2111411,Puebla,Puebla
FPG0800400005,Chihuahua,Aquiles Serdán
FPL1001200040,Durango,Lerdo
FPL1507000120,México,La Paz
FPLMA1412011,Jalisco,Zapopan
FPM1509500020,México,Tepotzotlán
FPM1509500027,México,Tepotzotlán
FPM1509500075,México,Tepotzotlán
FPM1509500097,México,Tepotzotlán
FPM1512102376,México,Cuautitlán Izcalli
FPM1512102377,México,Cuautitlán Izcalli
FPM1512102517,México,Cuautitlán Izcalli
FPM1904800095,Nuevo León,Santa Catarina
FPM7T2111411,Puebla,Puebla
FPP562402811,San Luis Potosí,San Luis Potosí
FPP562402821,San Luis Potosí,San Luis Potosí
FPR5E1412011,Jalisco,Zapopan
FPS1901200039,Nuevo León,Ciénega de Flores
FPS560200211,Baja California,Mexicali
FPS561407011,Jalisco,El Salto
FPS561507011,México,La Paz
FPS561507021,México,La Paz
FPTN22018411,Oaxaca,San Juan Bautista Tuxtepec
FPU5U1510411,México,Tlalnepantla de Baz
FPUEA1510411,México,Tlalnepantla de Baz
FQU7T1900611,Nuevo León,Apodaca
FRA5T0901411,Ciudad de México,Benito Juárez
FRE0900200293,Ciudad de México,Azcapotzalco
FRE140806211,Chihuahua,Saucillo
FRE5Q1306911,Hidalgo,Tizayuca
FRE5Q1510811,México,Ecatepec de Morelos
FRE5Q1904611,Nuevo León,San Nicolás de los Garza
FRE5Q3018911,Veracruz de Ignacio de la Llave,Tuxpan
FRE7T1306911,Hidalgo,Tizayuca
FRE912803211,Tamaulipas,Reynosa
FRELJ1409811,Jalisco,San Pedro Tlaquepaque
FREMK3201011,Zacatecas,Fresnillo
FREQB1306911,Hidalgo,Tizayuca
FRO872802711,Tamaulipas,Nuevo Laredo
FRR7T1502511,México,Chalco
FRRLJ0803711,Chihuahua,Juárez
FRT8L0801911,Chihuahua,Chihuahua
FRT9W0801911,Chihuahua,Chihuahua
FRU1801700300,Nayarit,Tepic
FSA1103700042,Guanajuato,Silao de la Victoria
FSA2201400350,Querétaro,Querétaro
FSA2402800467,San Luis Potosí,San Luis Potosí
FSA2603000116,Sonora,Hermosillo
FSA5N1409711,Jalisco,Tlajomulco de Zúñiga
FSA7X2402811,San Luis Potosí,San Luis Potosí
FSA9M0502711,Coahuila de Zaragoza,Ramos Arizpe
FSA9M2103412,Puebla,Coronango
FSAEA0503011,Coahuila de Zaragoza,Saltillo
FSAS73008511,Veracruz de Ignacio de la Llave,Ixtaczoquitlán
FSAUB3008512,Veracruz de Ignacio de la Llave,Ixtaczoquitlán
FSGHM1903911,Nuevo León,Monterrey
FSM3G2113211,Puebla,San Martín Texmelucan
FSM910803711,Chihuahua,Juárez
FSO4T0803711,Chihuahua,Juárez
FSP1510900987,México,Tultitlán
FSP7T2903911,Tlaxcala,Xaloztoc
FSP9J2201411,Querétaro,Querétaro
FSPZA1101711,Guanajuato,Irapuato
FSR0900702637,Ciudad de México,Iztapalapa
FSSLJ1409711,Jalisco,Tlajomulco de Zúñiga
FST7L1503311,México,Ecatepec de Morelos
FSTEA1503311,México,Ecatepec de Morelos
FTE1306900007,México,Ecatepec de Morelos
FTE150571111,México,Naucalpan de Juárez
FTE7T1505711,México,Naucalpan de Juárez
FTE950200311,Baja California,Tecate
FTM0400300003,Campeche,Carmen
FTM0801900735,Chihuahua,Chihuahua
FTM972803211,Tamaulipas,Reynosa
FTMEA0900711,Ciudad de México,Iztapalapa
FTMEA0900721,Ciudad de México,Iztapalapa
FTMEA0900741,Ciudad de México,Iztapalapa
FTMEA2006711,Oaxaca,Oaxaca de Juárez
FTMHI2300511,Quintana Roo,Benito Juárez
FTMLM0900711,Ciudad de México,Iztapalapa
FTMLM0900712,Ciudad de México,Iztapalapa
FTMLM0900715,Ciudad de México,Iztapalapa
FTU5K2111411,Puebla,Amozoc
FTVB01510411,México,Tlalnepantla de Baz
FUG150511112,México,Lerma
FUG9M1505111,México,Lerma
FUN1901800007,Nuevo León,García
FUNBU2903411,Tlaxcala,Tlaxco
FUNLJ0100111,Aguascalientes,Aguascalientes
FUNLJ1306911,Hidalgo,Tizayuca
FURLJ0803711,Chihuahua,Juárez
FVA301400811,Jalisco,Arandas
FVALJ1409811,Jalisco,San Pedro Tlaquepaque
FVH2804000006,Tamaulipas,Valle Hermoso
FVM6Z3001411,Veracruz de Ignacio de la Llave,Amatlán de los Reyes
FVV1412001231,Jalisco,Zapopan
FWT6E1902611,Nuevo León,Guadalupe
FZAKE0900611,Ciudad de México,Iztacalco
GAB3105500003,Yucatán,Opichén
GABTN1510311,México,Tlalmanalco
GAC2402800214,San Luis Potosí,San Luis Potosí
GAC7I2402811,San Luis Potosí,San Luis Potosí
GAC7X2604311,Sonora,Nogales
GAD581500211,México,Acolman
GAG0200200769,Baja California,Mexicali
GAG0400600013,Campeche,Hopelchén
GAG0801900549,Chihuahua,Chihuahua
GAG0801900659,Chihuahua,Chihuahua
GAG0803700617,Chihuahua,Juárez
GAG0805200013,Chihuahua,Ojinaga
GAG2600200018,Sonora,Agua Prieta
GAG3100200014,Yucatán,Acanceh
GAG8A1403911,Jalisco,Guadalajara
GAGBB1503311,México,Acolman
GAI0801900037,Chihuahua,Chihuahua
GAI0801900093,Chihuahua,Chihuahua
GAI0803700561,Chihuahua,Juárez
GAI1D0803711,Chihuahua,Juárez
GAI520803711,Chihuahua,Juárez
GAI520803712,Chihuahua,Juárez
GAI6B0803711,Chihuahua,Juárez
GAI6D0801911,Chihuahua,Chihuahua
GAI6E0801911,Chihuahua,Chihuahua
GAI6E0803711,Chihuahua,Juárez
GAI7X0803711,Chihuahua,Juárez
GAI9S0801915,Chihuahua,Chihuahua
GAIBB0801911,Chihuahua,Chihuahua
GAIEA0803721,Chihuahua,Juárez
GAJLJ2902511,Tlaxcala,San Pablo del Monte
GAL8A1403911,Jalisco,Guadalajara
GAL8A1409711,Jalisco,Tlajomulco de Zúñiga
GAL8A1510411,México,Tlalnepantla de Baz
GAL8A1900611,Nuevo León,Apodaca
GAL8A2201411,Querétaro,Querétaro
GAL8A2201421,Querétaro,Querétaro
GALEA1904611,Nuevo León,San Nicolás de los Garza
GAM2201400388,Querétaro,Querétaro
GAM2201600309,Querétaro,San Juan del Río
GAM2300500179,Quintana Roo,Benito Juárez
GAM4L2802711,Tamaulipas,Nuevo Laredo
GAM7X2802211,Tamaulipas,Matamoros
GAM9M2201611,Querétaro,San Juan del Río
GAM9S0200211,Baja California,Mexicali
GAP7T2902511,Tlaxcala,San Pablo del Monte
GAP8A1505811,México,Nezahualcóyotl
GAR1102000331,Guanajuato,León
GAR5H0900211,Ciudad de México,Azcapotzalco
GAS2G3009711,Veracruz de Ignacio de la Llave,Lerdo de Tejada
GAS3107700001,Yucatán,Tekal de Venegas
GAS3107700002,Yucatán,Tekal de Venegas
GAS3109300007,Yucatán,Tixkokob
GASKE0500411,Coahuila de Zaragoza,Arteaga
GASMV1103711,Guanajuato,Silao de la Victoria
GAT7T2118011,Puebla,Tlahuapan
GAT8A1501311,México,Atizapán de Zaragoza
GAUEE0503011,Coahuila de Zaragoza,Saltillo
GAUEE1000711,Durango,Gómez Palacio
GAUKE1505411,México,Metepec
GAV1M0706111,Chiapas,Ocozocoautla de Espinosa
GAV3100100008,Yucatán,Abalá
GBAMI1102011,Guanajuato,León
GBAMI1102711,Guanajuato,Salamanca
GBM5N0502711,Coahuila de Zaragoza,Ramos Arizpe
GBW5Y0900711,Ciudad de México,Gustavo A. Madero
GBW5Y0900711,Ciudad de México,Iztapalapa
GCA1407000777,Jalisco,El Salto
GCA3110100068,Yucatán,Umán
GCA5T1412011,Jalisco,Zapopan
GCA741901811,Nuevo León,García
GCA912604311,Sonora,Nogales
GCA942604311,Sonora,Nogales
GCAEA0901611,Ciudad de México,Miguel Hidalgo
GCAEA1412011,Jalisco,Zapopan
GCAR41403911,Jalisco,Tecolotlán
GCAUA1408811,Jalisco,Tecolotlán
GCC1902600532,Nuevo León,Guadalupe
GCE5S1406611,Jalisco,Poncitlán
GCE5S1406621,Jalisco,Poncitlán
GCE6D0901611,Ciudad de México,Miguel Hidalgo
GCE730801911,Chihuahua,Chihuahua
GCE730803711,Chihuahua,Juárez
GCE730803712,Chihuahua,Juárez
GCEEA0801911,Chihuahua,Chihuahua
GCELQ3003911,Veracruz de Ignacio de la Llave,Coatzacoalcos
GCELQ3003912,Veracruz de Ignacio de la Llave,Coatzacoalcos
GCELQ3003921,Veracruz de Ignacio de la Llave,Coatzacoalcos
GCEUA0803712,Chihuahua,Juárez
GCG1801200019,Nayarit,San Blas
GCI2Y0803711,Chihuahua,Juárez
GCI6A1503911,México,Ixtapaluca
GCIMI0803711,Chihuahua,Juárez
GCIMI0803713,Chihuahua,Juárez
GCJ5E0900711,Ciudad de México,Iztapalapa
GCL7N2903111,Tlaxcala,Tetla de la Solidaridad
GCM2W3012812,Veracruz de Ignacio de la Llave,Perote
GCM7N2903111,Tlaxcala,Tetla de la Solidaridad
GCM921903911,Nuevo León,Monterrey
GCM9M0501011,Coahuila de Zaragoza,Frontera
GCMBJ3008616,Veracruz de Ignacio de la Llave,Jalacingo
GCMBJ3008617,Veracruz de Ignacio de la Llave,Jalacingo
GCMBJ3008618,Veracruz de Ignacio de la Llave,Jalacingo
GCMBJ300861B,Veracruz de Ignacio de la Llave,Jalacingo
GCMBJ300861C,Veracruz de Ignacio de la Llave,Jalacingo
GCMBJ300861D,Veracruz de Ignacio de la Llave,Jalacingo
GCMBJ300861E,Veracruz de Ignacio de la Llave,Jalacingo
GCMBJ300861E,Veracruz de Ignacio de la Llave,Xalapa
GCMBJ300861H,Veracruz de Ignacio de la Llave,Jalacingo
GCMBJ300861K,Veracruz de Ignacio de la Llave,Jalacingo
GCMBJ300861L,Veracruz de Ignacio de la Llave,Jalacingo
GCMBJ300861N,Veracruz de Ignacio de la Llave,Jalacingo
GCMBJ300861O,Veracruz de Ignacio de la Llave,Jalacingo
GCMBJ3012812,Veracruz de Ignacio de la Llave,Perote
GCMBJ3012818,Veracruz de Ignacio de la Llave,Perote
GCO0801900088,Chihuahua,Chihuahua
GCO1101700145,Guanajuato,Irapuato
GCO1306100009,Hidalgo,Tepeapulco
GCO1510401362,México,Tlalnepantla de Baz
GCO1904800048,Nuevo León,Santa Catarina
GCO1M2115611,Puebla,Tepanco de López
GCO2111400088,Puebla,Puebla
GCO5E1506211,México,Ocoyoacac
GCO5U1510111,México,Tianguistenco
GCO6E1510911,México,Tultitlán
GCO6J3105011,Yucatán,Mérida
GCO730803711,Chihuahua,Juárez
GCO730803712,Chihuahua,Juárez
GCO730803713,Chihuahua,Juárez
GCOBD1510911,México,Tultitlán
GCOBJ2116111,Puebla,Tlacotepec de Benito Juárez
GCP1509300005,México,Tepetlaoxtoc
GCP561509311,México,Tepetlaoxtoc
GCPTF2603011,Sonora,Hermosillo
GCX742107111,Puebla,Huauchinango
GCY3I1103211,Guanajuato,San José Iturbide
GDA2300500255,Quintana Roo,Benito Juárez
GDC9M1100711,Guanajuato,Celaya
GDC9M1104411,Guanajuato,Villagrán
GDE0200200835,Baja California,Mexicali
GDE0200401769,Baja California,Tijuana
GDE1801300001,Nayarit,San Pedro Lagunillas
GDE1902600440,Nuevo León,Guadalupe
GDE1904600247,Nuevo León,San Nicolás de los Garza
GDE2603000625,Sonora,Hermosillo
GDE3I2113211,Puebla,San Martín Texmelucan
GDE5L1904611,Nuevo León,San Nicolás de los Garza
GDE8A0901011,Ciudad de México,Álvaro Obregón
GDEMB1409811,Jalisco,San Pedro Tlaquepaque
GDEQB2402811,San Luis Potosí,San Luis Potosí
GDF6A0900311,Ciudad de México,Coyoacán
GDFSP0901211,Ciudad de México,Tlalpan
GDM5E1510411,México,Tlalnepantla de Baz
GDM950803711,Chihuahua,Juárez
GDR1003600004,Durango,Tlahualilo
GDV6D1505711,México,Naucalpan de Juárez
GEC150000009,México,Toluca
GEC1507000032,México,La Paz
GEC361511811,México,Zinacantepec
GEC361700712,Morelos,Cuernavaca
GEC9P0500411,Coahuila de Zaragoza,Arteaga
GEC9P0500421,Coahuila de Zaragoza,Arteaga
GECBB1412011,Jalisco,Zapopan
GECBB1502911,México,Chicoloapan
GED2604300213,Sonora,Nogales
GED910502721,Coahuila de Zaragoza,Ramos Arizpe
GED911900611,Nuevo León,Apodaca
GEDBB2604211,Sonora,Navojoa
GEIM61701113,Morelos,Jiutepec
GEL2201200011,Querétaro,Pedro Escobedo
GELMI2201211,Querétaro,Pedro Escobedo
GEM5T1505711,México,Naucalpan de Juárez
GEM820503511,Coahuila de Zaragoza,Torreón
GEMTS1505711,México,Naucalpan de Juárez
GEMZU1505711,México,Tlalnepantla de Baz
GEN1701100074,Morelos,Jiutepec
GEN8V0803711,Chihuahua,Juárez
GENND1509111,México,Teoloyucan
GENQX1702911,Morelos,Yautepec
GERB02803211,Tamaulipas,Reynosa
GET2900200004,Tlaxcala,Apetatitlán de Antonio Carvajal
GET2901300002,Tlaxcala,Huamantla
GET2902900001,Tlaxcala,Tepeyanco
GET2903100002,Tlaxcala,Tetla de la Solidaridad
GET2903300005,Tlaxcala,Tlaxcala
GET2903400002,Tlaxcala,Tlaxco
GET2903800002,Tlaxcala,Tzompantepec
GET2904300002,Tlaxcala,Yauhquemehcan
GEV0400300344,Campeche,Carmen
GEV5U1505111,México,Lerma
GEX730803711,Chihuahua,Juárez
GFA7A2201411,Querétaro,Querétaro
GFAMB1510111,México,Tianguistenco
GFR1Z1610811,Michoacán de Ocampo,Zamora
GFR9M0502711,Coahuila de Zaragoza,Ramos Arizpe
GGA290900211,Ciudad de México,Azcapotzalco
GGA291100711,Guanajuato,Celaya
GGA291904611,Nuevo León,San Nicolás de los Garza
GGA293105011,Yucatán,Mérida
GGA3104500007,Yucatán,Kopomá
GGA3107500005,Yucatán,Teabo
GGE2604100004,Sonora,Nacozari de García
GGL721510911,México,Tultitlán
GGMTN1305211,Hidalgo,San Agustín Tlaxiaca
GGS5E2201611,Querétaro,San Juan del Río
GHI1302100002,Hidalgo,Emiliano Zapata
GHI1302100013,Hidalgo,Emiliano Zapata
GHI1700700360,Morelos,Cuernavaca
GHM5T1403911,Jalisco,Guadalajara
GHN5T0901411,Ciudad de México,Benito Juárez
GHNEA0901411,Ciudad de México,Benito Juárez
GIA5E1510411,México,Tlalnepantla de Baz
GIAZU3019311,Veracruz de Ignacio de la Llave,Veracruz
GIC1S1100711,Guanajuato,Celaya
GICLM2402811,San Luis Potosí,San Luis Potosí
GIF5S0901211,Ciudad de México,Tlalpan
GIG8A0900512,Ciudad de México,Gustavo A. Madero
GIG8A0900513,Ciudad de México,Gustavo A. Madero
GIG8A0900514,Ciudad de México,Gustavo A. Madero
GIG8A1501311,México,Atizapán de Zaragoza
GIGEA0900511,Ciudad de México,Gustavo A. Madero
GIGEA0900531,Ciudad de México,Gustavo A. Madero
GIGLK1501311,México,Atizapán de Zaragoza
GIH1503600014,México,Hueypoxtla
GILM00900711,Ciudad de México,Iztapalapa
GILM00901411,Ciudad de México,Iztapalapa
GILMB1306911,Hidalgo,Tizayuca
GIM1505700317,México,Naucalpan de Juárez
GIM1N1610511,Michoacán de Ocampo,Vista Hermosa
GIM2201401781,Querétaro,Querétaro
GIM2300500168,Quintana Roo,Benito Juárez
GIM8T1901811,Nuevo León,García
GIMMV1505711,México,Naucalpan de Juárez
GIMQX1501411,México,Atlacomulco
GIMTH0503512,Coahuila de Zaragoza,Torreón
GIN2401600015,San Luis Potosí,Ebano
GIN2903100010,Tlaxcala,Tetla de la Solidaridad
GIN2Y1510411,México,Tlalnepantla de Baz
GIN572500111,Sinaloa,Ahome
GIN581103211,Guanajuato,San José Iturbide
GIN5P1700411,Morelos,Ayala
GIN8A1000711,Durango,Gómez Palacio
GINBB2402811,San Luis Potosí,San Luis Potosí
GINBB2802211,Tamaulipas,Matamoros
GINBB2803211,Tamaulipas,Reynosa
GINKE2201411,Querétaro,Querétaro
GINKE2700411,Tabasco,Centro
GINMP1903311,Nuevo León,Linares
GINUC0803711,Chihuahua,Juárez
GIPMB2201611,Querétaro,San Juan del Río
GIS1M1902111,Nuevo León,General Escobedo
GIV2500601308,Sinaloa,Culiacán
GIV6W2201111,Querétaro,El Marqués
GIV6W2201411,Querétaro,El Marqués
GJAKE1903911,Nuevo León,Monterrey
GLA2800300007,Tamaulipas,Altamira
GLA3I2802211,Tamaulipas,Matamoros
GLA5U1510411,México,Tlalnepantla de Baz
