_id,additional_information,agent,anio_registro,cas,group,volume,year
65c51084da5b75bbd86e6ef2,,Tris(1-aziridinyl)phosphine oxide,2023,545-55-1,3,"9, Sup 7",1987
65c51084da5b75bbd86e6ef3,,Ethyl selenac,2023,5456-28-0,3,"12, Sup 7",1987
65c51084da5b75bbd86e6ef4,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,Chlorozotocin,2023,54749-90-5,2A,50,1990
65c51084da5b75bbd86e6ef5,,Gentian violet (see also Leucogentian violet),2023,548-62-9,2B,129,2022 online
65c51084da5b75bbd86e6ef6,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,N-Nitrosodiethylamine,2023,55-18-5,2A,"17, Sup 7",1987
65c51084da5b75bbd86e6ef7,,"1,4-Butanediol dimethanesulfonate (see Busulfan)",2023,55-98-1,,,
65c51084da5b75bbd86e6ef8,,Busulfan,2023,55-98-1,1,"4, Sup 7, 100A",2012
65c51084da5b75bbd86e6ef9,,Myleran (see Busulfan),2023,55-98-1,,,
65c51084da5b75bbd86e6efa,,Mannomustine dihydrochloride,2023,551-74-6,3,"9, Sup 7",1987
65c51084da5b75bbd86e6efb,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,1-Nitropyrene,2023,5522-43-0,2A,"Sup 7, 46, 105",2014
65c51084da5b75bbd86e6efc,,1-[(5-Nitrofurfurylidene)amino]-2-imidazolidinone,2023,555-84-0,2B,"7, Sup 7",1987
65c51084da5b75bbd86e6efd,,N-Nitrosoguvacine,2023,55557-01-2,3,"Sup 7, 85",2004
65c51084da5b75bbd86e6efe,,N-Nitrosoguvacoline,2023,55557-02-3,3,"Sup 7, 85",2004
65c51084da5b75bbd86e6eff,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,Glycidol,2023,556-52-5,2A,77,2000
65c51084da5b75bbd86e6f00,,Bromochloroacetic acid,2023,5589-96-8,2B,101,2013
65c51084da5b75bbd86e6f01,,Methylthiouracil,2023,56-04-2,2B,"Sup 7, 79",2001
65c51084da5b75bbd86e6f02,,Carbon tetrachloride,2023,56-23-5,2B,"20, Sup 7, 71",1999
65c51084da5b75bbd86e6f03,,Cantharidin,2023,56-25-7,3,"10, Sup 7",1987
65c51084da5b75bbd86e6f04,,Parathion,2023,56-38-2,2B,"30, Sup 7, 112",2017
65c51084da5b75bbd86e6f05,,Diethylstilbestrol,2023,56-53-1,1,"21, Sup 7, 100A",2012
65c51084da5b75bbd86e6f06,,Benz[a]anthracene,2023,56-55-3,2B,"92, Sup 7",2010
65c51084da5b75bbd86e6f07,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,Chloramphenicol,2023,56-75-7,2A,"Sup 7, 50",1990
65c51084da5b75bbd86e6f08,,Doxylamine succinate,2023,562-10-7,3,79,2001
65c51084da5b75bbd86e6f09,,Semicarbazide hydrochloride,2023,563-41-7,3,"12, Sup 7",1987
65c51084da5b75bbd86e6f0a,,"3-Chloro-2-methylpropene, technical grade",2023,563-47-3,2B,"63, 115",2018
65c51084da5b75bbd86e6f0b,,"1,4-Bis(chloromethoxymethyl)benzene",2023,56894-91-8,3,"15, Sup 7, 71",1999
65c51084da5b75bbd86e6f0c,,CI Basic Red 9,2023,569-61-9,2B,"57, 99",2010
65c51084da5b75bbd86e6f0d,,Malachite green (see also Leucomalachite green),2023,"569-64-2, 14426-28-9, 2437-29-8",3,129,2022 online
65c51084da5b75bbd86e6f0e,,Allyl isothiocyanate,2023,57-06-7,3,"73, Sup 7",1999
65c51084da5b75bbd86e6f0f,,"1,1-Dimethylhydrazine",2023,57-14-7,2B,"4, Sup 7, 71",1999
65c51084da5b75bbd86e6f10,,Tris(2-methyl-1-aziridinyl)phosphine oxide,2023,57-39-6,3,"9, Sup 7",1987
65c51084da5b75bbd86e6f11,,Phenytoin,2023,57-41-0,2B,"Sup 7, 66",1996
65c51084da5b75bbd86e6f12,,beta-Propiolactone,2023,57-57-8,2B,"4, Sup 7, 71",1999
65c51084da5b75bbd86e6f13,NB Overall evaluation downgraded to Group 3 with supporting evidence from other relevant data,Sulfamethazine,2023,57-68-1,3,79,2001
65c51084da5b75bbd86e6f14,,Chlordane,2023,57-74-9,2B,"Sup 7, 53, 79",2001
65c51084da5b75bbd86e6f15,,Cholesterol,2023,57-88-5,3,"31, Sup 7",1987
65c51084da5b75bbd86e6f16,,1-tert-Butoxypropan-2-ol,2023,57018-52-7,2B,"88, 119",2019
65c51084da5b75bbd86e6f17,NB Overall evaluation upgraded to Group 1 based on mechanistic and other relevant data,"2,3,4,7,8-Pentachlorodibenzofuran",2023,57117-31-4,1,100F,2012
65c51084da5b75bbd86e6f18,"See Polychlorinated biphenyls, dioxin-like, with a TEF according to WHO","3,4,5,3’,4’-Pentachlorobiphenyl (PCB-126)",2023,57465-28-8,1,100F,2012
65c51084da5b75bbd86e6f19,,4-Nitropyrene,2023,57835-92-4,2B,"46, 105",2014
65c51084da5b75bbd86e6f1a,,Caffeine,2023,58-08-2,3,51,1991
65c51084da5b75bbd86e6f1b,,Pyrimethamine,2023,58-14-0,3,"13, Sup 7",1987
65c51084da5b75bbd86e6f1c,,Theophylline,2023,58-55-9,3,51,1991
65c51084da5b75bbd86e6f1d,,Lindane (see also Hexachlorocyclohexanes),2023,58-89-9,1,113,2018
65c51084da5b75bbd86e6f1e,,Hydrochlorothiazide,2023,58-93-5,2B,"50, 108",2016
65c51084da5b75bbd86e6f1f,,2-Nitronaphthalene,2023,581-89-5,3,46,1989
65c51084da5b75bbd86e6f20,,Methotrexate,2023,59-05-2,3,"26, Sup 7",1987
65c51084da5b75bbd86e6f21,,Nitrofural (Nitrofurazone),2023,59-87-0,3,50,1990
65c51084da5b75bbd86e6f22,,N-Nitrosomorpholine,2023,59-89-2,2B,"17, Sup 7",1987
65c51084da5b75bbd86e6f23,,Methylazoxymethanol acetate,2023,592-62-1,2B,"10, Sup 7",1987
65c51084da5b75bbd86e6f24,,Aciclovir,2023,59277-89-3,3,76,2000
65c51084da5b75bbd86e6f25,"NB (1) Overall evaluation upgraded to Group 2A based on mechanistic and other relevant data; (2) For practical purposes, vinyl bromide should be considered to act similarly to the human carcinogen vinyl chloride",Vinyl bromide,2023,593-60-2,2A,"39, Sup 7, 71, 97",2008
65c51084da5b75bbd86e6f26,,Chlorofluoromethane,2023,593-70-4,3,"41, Sup 7, 71",1999
65c51084da5b75bbd86e6f27,"NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data, namely mechanistic similarity with polychlorinated biphenyls classified in Group 1",Polybrominated biphenyls,2023,59536-65-1,2A,"41, Sup 7, 107",2016
65c51084da5b75bbd86e6f28,,Methyl carbamate,2023,598-55-0,3,"12, Sup 7",1987
65c51084da5b75bbd86e6f29,,HC Yellow No. 4,2023,59820-43-8,3,57,1993
65c51084da5b75bbd86e6f2a,,Ciclosporin (see Cyclosporine),2023,"59865-13-3, 79217-60-0",,,
65c51084da5b75bbd86e6f2b,,Cyclosporine,2023,"59865-13-3, 79217-60-0",1,"50, 100A",2012
65c51084da5b75bbd86e6f2c,NB Overall evaluation downgraded to Group 3 with supporting evidence from other relevant data,d-Limonene,2023,5989-27-5,3,"56, 73",1999
65c51084da5b75bbd86e6f2d,,Sulfasalazine,2023,599-79-1,2B,108,2016
65c51084da5b75bbd86e6f2e,,para-Aminoazobenzene,2023,60-09-3,2B,"8, Sup 7",1987
65c51084da5b75bbd86e6f2f,,para-Dimethylaminoazobenzene,2023,60-11-7,2B,"8, Sup 7",1987
65c51084da5b75bbd86e6f30,,Acetamide,2023,60-35-5,2B,"7, Sup 7, 71",1999
65c51084da5b75bbd86e6f31,,Methimazole,2023,60-56-0,3,79,2001
65c51084da5b75bbd86e6f32,,"Dieldrin (see Dieldrin, and aldrin metabolized to dieldrin)",2023,60-57-1,,,
65c51084da5b75bbd86e6f33,,"Dieldrin, and aldrin metabolized to dieldrin",2023,"60-57-1, 309-00-2",2A,"5, Sup 7, 117",2019
65c51084da5b75bbd86e6f34,,Petasitenine,2023,60102-37-6,3,"31, Sup 7",1987
65c51084da5b75bbd86e6f35,,3-(N-Nitrosomethylamino)propionitrile,2023,60153-49-3,2B,"Sup 7, 85",2004
65c51084da5b75bbd86e6f36,,9-Nitroanthracene,2023,602-60-8,3,"33, Sup 7",1987
65c51084da5b75bbd86e6f37,,5-Nitroacenaphthene,2023,602-87-9,2B,"16, Sup 7",1987
65c51084da5b75bbd86e6f38,,Leucogentian violet (see also Gentian violet),2023,603-48-5,3,129,2022 online
65c51084da5b75bbd86e6f39,,Oxazepam,2023,604-75-1,2B,"Sup 7, 66",1996
65c51084da5b75bbd86e6f3a,,"2,6-Dinitrotoluene",2023,606-20-2,2B,65,1996
65c51084da5b75bbd86e6f3b,,2-Nitrofluorene,2023,607-57-8,2B,"46, 105",2014
65c51084da5b75bbd86e6f3c,,"2,6-Dichloro-para-phenylenediamine",2023,609-20-1,3,"39, Sup 7",1987
65c51084da5b75bbd86e6f3d,,Niridazole,2023,61-57-4,2B,"13, Sup 7",1987
65c51084da5b75bbd86e6f3e,NB Overall evaluation downgraded to Group 3 with supporting evidence from other relevant data,Amitrole,2023,61-82-5,3,"79, Sup 7",2001
65c51084da5b75bbd86e6f3f,,"2,4-Dichloro-1-nitrobenzene",2023,611-06-3,2B,123,2020 online
65c51084da5b75bbd86e6f40,,"N,N'-Diacetylbenzidine",2023,613-35-4,2B,"16, Sup 7",1987
65c51084da5b75bbd86e6f41,,"2,4-Diaminoanisole",2023,615-05-4,2B,"Sup 7, 79",2001
65c51084da5b75bbd86e6f42,,ortho-Phenylenediamine dihydrochloride,2023,615-28-1,2B,123,2020 online
65c51084da5b75bbd86e6f43,,N-Methyl-N-nitrosourethane,2023,615-53-2,2B,"4, Sup 7",1987
65c51084da5b75bbd86e6f44,,Chlordimeform,2023,6164-98-3,3,"30, Sup 7",1987
65c51084da5b75bbd86e6f45,,"3,5-Dinitrotoluene",2023,618-85-9,3,65,1996
65c51084da5b75bbd86e6f46,NB Overall evaluation upgraded to Group 1 with supporting evidence from other relevant data,Phenacetin,2023,62-44-2,1,"24, Sup 7, 100A",2012
65c51084da5b75bbd86e6f47,,Ethyl methanesulfonate,2023,62-50-0,2B,"7, Sup 7",1987
65c51084da5b75bbd86e6f48,,Aniline (see also Aniline hydrochloride),2023,62-53-3,2A,"27, Sup 7, 127",2021 online
65c51084da5b75bbd86e6f49,,Thioacetamide,2023,62-55-5,2B,"7, Sup 7",1987
65c51084da5b75bbd86e6f4a,,Thiourea,2023,62-56-6,3,"Sup 7, 79",2001
65c51084da5b75bbd86e6f4b,,Dichlorvos,2023,62-73-7,2B,"Sup 7, 53",1991
65c51084da5b75bbd86e6f4c,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,N-Nitrosodimethylamine,2023,62-75-9,2A,"17, Sup 7",1987
65c51084da5b75bbd86e6f4d,,N-Nitrosodi-n-propylamine,2023,621-64-7,2B,"17, Sup 7",1987
65c51084da5b75bbd86e6f4e,,"Trp-P-1 (3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole)",2023,62450-06-0,2B,"31, Sup 7",1987
65c51084da5b75bbd86e6f4f,,"Trp-P-2 (3-Amino-1-methyl-5H-pyrido[4,3-b]indole)",2023,62450-07-1,2B,"31, Sup 7",1987
65c51084da5b75bbd86e6f50,,n-Propyl carbamate,2023,627-12-3,3,"12, Sup 7",1987
65c51084da5b75bbd86e6f51,,Carbaryl,2023,63-25-2,3,"12, Sup 7",1987
65c51084da5b75bbd86e6f52,,Phenoxybenzamine hydrochloride,2023,63-92-3,2B,"24, Sup 7",1987
65c51084da5b75bbd86e6f53,,"1,1,1,2-Tetrachloroethane",2023,630-20-6,2B,"41, Sup 7, 71, 106",2014
65c51084da5b75bbd86e6f54,,6-Nitrobenzo[a]pyrene,2023,63041-90-7,3,"Sup 7, 46",1989
65c51084da5b75bbd86e6f55,,Dibromoacetic acid,2023,631-64-1,2B,101,2013
65c51084da5b75bbd86e6f56,,Magenta,2023,632-99-5,2B,"Sup 7, 57, 99, 100F",2012
65c51084da5b75bbd86e6f57,,Citrus Red No. 2,2023,6358-53-8,2B,"8, Sup 7",1987
65c51084da5b75bbd86e6f58,,Sudan Red 7B,2023,6368-72-5,3,"8, Sup 7",1987
65c51084da5b75bbd86e6f59,,Clofibrate,2023,637-07-0,3,"Sup 7, 66",1996
65c51084da5b75bbd86e6f5a,,CI Acid Orange 3,2023,6373-74-6,3,57,1993
65c51084da5b75bbd86e6f5b,,Ethanol in alcoholic beverages,2023,64-17-5,1,"96, 100E",2012
65c51084da5b75bbd86e6f5c,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,Diethyl sulfate,2023,64-67-5,2A,"54, 71",1999
65c51084da5b75bbd86e6f5d,,"1,2-Dihydroaceanthrylene",2023,641-48-5,3,92,2010
65c51084da5b75bbd86e6f5e,,Sudan Brown RR,2023,6416-57-5,3,"8, Sup 7",1987
65c51084da5b75bbd86e6f5f,,Arsenobetaine and other organic arsenic compounds that are not metabolized in humans,2023,64436-13-1,3,100C,2012
65c51084da5b75bbd86e6f60,,CI Acid Red 114,2023,6459-94-5,2B,57,1993
65c51084da5b75bbd86e6f61,,"Bitumens, occupational exposure to oxidized bitumens and their emissions during roofing",2023,64742-93-4,2A,103,2013
65c51084da5b75bbd86e6f62,,Mitoxantrone,2023,65271-80-9,2B,76,2000
65c51084da5b75bbd86e6f63,,Coal-tar pitch,2023,65996-93-2,1,"35, Sup 7, 100F",2012
65c51084da5b75bbd86e6f64,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,Methyl methanesulfonate,2023,66-27-3,2A,"7, Sup 7, 71",1999
65c51084da5b75bbd86e6f65,,Uracil mustard,2023,66-75-1,2B,"9, Sup 7",1987
65c51084da5b75bbd86e6f66,,Erionite,2023,66733-21-9,1,"42, Sup 7, 100C",2012
65c51084da5b75bbd86e6f67,,Nitrofurantoin,2023,67-20-9,3,50,1990
65c51084da5b75bbd86e6f68,,Furazolidone,2023,67-45-8,3,"31, Sup 7",1987
65c51084da5b75bbd86e6f69,,Isopropyl alcohol,2023,67-63-0,3,"15, Sup 7, 71",1999
65c51084da5b75bbd86e6f6a,,Chloroform,2023,67-66-3,2B,"Sup 7, 73",1999
65c51084da5b75bbd86e6f6b,,Hexachloroethane,2023,67-72-1,2B,73,1999
65c51084da5b75bbd86e6f6c,,"Glu-P-2 (2-Aminodipyrido[1,2-a:3',2'-d]imidazole)",2023,67730-10-3,2B,"40, Sup 7",1987
65c51084da5b75bbd86e6f6d,,"Glu-P-1 (2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole)",2023,67730-11-4,2B,"40, Sup 7",1987
65c51084da5b75bbd86e6f6e,,"N,N-Dimethylformamide",2023,68-12-2,2A,"47, 71, 115",2018
65c51084da5b75bbd86e6f6f,,Tris(aziridinyl)-para-benzoquinone (Triaziquone),2023,68-76-8,3,"9, Sup 7",1987
65c51084da5b75bbd86e6f70,,Hexamethylphosphoramide,2023,680-31-9,2B,"15, Sup 7, 71",1999
65c51084da5b75bbd86e6f71,,"MeA-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)",2023,68006-83-7,2B,"40, Sup 7",1987
65c51084da5b75bbd86e6f72,,Shale oils,2023,68308-34-9,1,"35, Sup 7, 100F",2012
65c51084da5b75bbd86e6f73,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,N-Methyl-N-nitrosourea,2023,684-93-5,2A,"17, Sup 7",1987
65c51084da5b75bbd86e6f74,,Coconut oil diethanolamine condensate,2023,68603-42-9,2B,101,2013
65c51084da5b75bbd86e6f75,,Jacobine,2023,6870-67-3,3,"10, Sup 7",1987
65c51084da5b75bbd86e6f76,,Ampicillin,2023,69-53-4,3,50,1990
65c51084da5b75bbd86e6f77,,2-Methylimidazole,2023,693-98-1,2B,101,2013
65c51084da5b75bbd86e6f78,,Didanosine,2023,69655-05-6,3,76,2000
65c51084da5b75bbd86e6f79,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,N-Methyl-N´-nitro-N-nitrosoguanidine (MNNG),2023,70-25-7,2A,"4, Sup 7",1987
65c51084da5b75bbd86e6f7a,,Hexachlorophene,2023,70-30-4,3,"20, Sup 7",1987
65c51084da5b75bbd86e6f7b,,"5,6-Cyclopenteno-1,2-benzanthracene",2023,7099-43-6,3,92,2010
65c51084da5b75bbd86e6f7c,,Benzene,2023,71-43-2,1,"29, Sup 7, 100F, 120",2018
65c51084da5b75bbd86e6f7d,,"1,1,1-Trichloroethane",2023,71-55-6,2A,"20, Sup 7, 71, 130",2022 online
65c51084da5b75bbd86e6f7e,,Medroxyprogesterone acetate,2023,71-58-9,2B,"21, Sup 7",1987
65c51084da5b75bbd86e6f7f,,"2-Amino-5-(5-nitro-2-furyl)-1,3,4-thiadiazole",2023,712-68-5,2B,"7, Sup 7",1987
65c51084da5b75bbd86e6f80,,"N'-Nitrosoanatabine (NAT)",2023,71267-22-6,3,"37, Sup 7, 89",2007
65c51084da5b75bbd86e6f81,,Endrin,2023,72-20-8,3,"5, Sup 7",1987
65c51084da5b75bbd86e6f82,,Methoxychlor,2023,72-43-5,3,"20, Sup 7",1987
65c51084da5b75bbd86e6f83,,Trypan blue,2023,72-57-1,2B,"8, Sup 7",1987
65c51084da5b75bbd86e6f84,,Methylene blue,2023,7220-79-3,3,108,2016
65c51084da5b75bbd86e6f85,,Sulfamethoxazole,2023,723-46-6,3,"Sup 7, 79",2001
65c51084da5b75bbd86e6f86,,5-Methylangelicin plus ultraviolet A radiation,2023,73459-03-7,3,Sup 7,1987
65c51084da5b75bbd86e6f87,,Methyl bromide,2023,74-83-9,3,"41, Sup 7, 71",1999
65c51084da5b75bbd86e6f88,,Ethylene,2023,74-85-1,3,"Sup 7, 60",1994
65c51084da5b75bbd86e6f89,,Methyl chloride,2023,74-87-3,3,"41, Sup 7, 71",1999
65c51084da5b75bbd86e6f8a,,Methyl iodide,2023,74-88-4,3,"41, Sup 7, 71",1999
65c51084da5b75bbd86e6f8b,,Bromoethane,2023,74-96-4,3,"52, 71",1999
65c51084da5b75bbd86e6f8c,,Lead,2023,7439-92-1,2B,"23, Sup 7",1987
65c51084da5b75bbd86e6f8d,,Mercury and inorganic mercury compounds,2023,7439-97-6,3,58,1993
65c51084da5b75bbd86e6f8e,,"Nickel, metallic",2023,7440-02-0,2B,"Sup 7, 49",1990
65c51084da5b75bbd86e6f8f,,Plutonium,2023,7440-07-5,1,"78, 100D",2012
65c51084da5b75bbd86e6f90,,Thorium-232 and its decay products,2023,7440-29-1,1,"78, 100D",2012
65c51084da5b75bbd86e6f91,,Arsenic and inorganic arsenic compounds,2023,7440-38-2,1,"23, Sup 7, 100C",2012
65c51084da5b75bbd86e6f92,,Beryllium and beryllium compounds,2023,7440-41-7,1,"Sup 7, 58, 100C",2012
65c51084da5b75bbd86e6f93,,Cadmium and cadmium compounds,2023,7440-43-9,1,"58, 100C",2012
65c51084da5b75bbd86e6f94,,"Chromium, metallic",2023,7440-47-3,3,"Sup 7, 49",1990
65c51084da5b75bbd86e6f95,,Cobalt metal (without tungsten carbide or other metal alloys),2023,7440-48-4,2A,"52, 86, 131",2023 online
65c51084da5b75bbd86e6f96,,Cobalt metal with tungsten carbide,2023,"7440-48-4, 12070-12-1",2A,86,2006
65c51084da5b75bbd86e6f97,"NB Uranium was listed as a Group 1 agent as a member of the family, Radionuclides, alpha-particle-emitting, internally deposited. There was limited evidence for the carcinogenicity of mixtures of uranium isotopes, with positive associations for lung cancer","Uranium, mixture of isotopes (see Radionuclides, alpha-particle-emitting, internally deposited)",2023,7440-61-1,1,"78, 100D",2012
65c51084da5b75bbd86e6f98,,Sulfur dioxide,2023,7446-09-5,3,54,1992
65c51084da5b75bbd86e6f99,,Glycidyl stearate,2023,7460-84-6,3,"11, Sup 7",1987
65c51084da5b75bbd86e6f9a,,Zalcitabine,2023,7481-89-2,2B,76,2000
65c51084da5b75bbd86e6f9b,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,6-Nitrochrysene,2023,7496-02-8,2A,"Sup 7, 46, 105",2014
65c51084da5b75bbd86e6f9c,,Chloroethane,2023,75-00-3,3,"52, 71",1999
65c51084da5b75bbd86e6f9d,,Vinyl chloride,2023,75-01-4,1,"Sup 7, 97, 100F",2012
65c51084da5b75bbd86e6f9e,"NB (1) Overall evaluation upgraded to Group 2A based on mechanistic and other relevant data; (2) For practical purposes, vinyl fluoride should be considered to act similarly to the human carcinogen vinyl chloride",Vinyl fluoride,2023,75-02-5,2A,"Sup 7, 63, 97",2008
65c51084da5b75bbd86e6f9f,,Acetaldehyde,2023,75-07-0,2B,"36, Sup 7, 71",1999
65c51084da5b75bbd86e6fa0,,Acetaldehyde associated with consumption of alcoholic beverages,2023,75-07-0,1,100E,2012
65c51084da5b75bbd86e6fa1,,Dichloromethane (Methylene chloride),2023,75-09-2,2A,"Sup 7, 71, 110",2017
65c51084da5b75bbd86e6fa2,NB Overall evaluation upgraded to Group 1 based on mechanistic and other relevant data,Ethylene oxide,2023,75-21-8,1,"Sup 7, 60, 97, 100F",2012
65c51084da5b75bbd86e6fa3,,Bromoform,2023,75-25-2,3,"52, 71",1999
65c51084da5b75bbd86e6fa4,,2-Bromopropane,2023,75-26-3,2A,133,In prep.
65c51084da5b75bbd86e6fa5,,Bromodichloromethane,2023,75-27-4,2B,"52, 71",1999
65c51084da5b75bbd86e6fa6,,Vinylidene chloride,2023,75-35-4,2B,"39, Sup 7, 71, 119",2019
65c51084da5b75bbd86e6fa7,,Vinylidene fluoride,2023,75-38-7,3,"39, Sup 7, 71",1999
65c51084da5b75bbd86e6fa8,,Chlorodifluoromethane,2023,75-45-6,3,"41, Sup 7, 71",1999
65c51084da5b75bbd86e6fa9,,Nitromethane,2023,75-52-5,2B,77,2000
65c51084da5b75bbd86e6faa,,2-Methylaziridine (Propyleneimine),2023,75-55-8,2B,"9, Sup 7, 71",1999
65c51084da5b75bbd86e6fab,,Propylene oxide,2023,75-56-9,2B,"Sup 7, 60",1994
65c51084da5b75bbd86e6fac,,Dimethylarsinic acid,2023,75-60-5,2B,100C,2012
65c51084da5b75bbd86e6fad,,Chloral,2023,75-87-6,2A,"63, 84, 106",2014
65c51084da5b75bbd86e6fae,,"2-Chloro-1,1,1-trifluoroethane",2023,75-88-7,3,"41, Sup 7, 71",1999
65c51084da5b75bbd86e6faf,,N-Nitrosoproline,2023,7519-36-0,3,"17, Sup 7",1987
65c51084da5b75bbd86e6fb0,,"1,3-Dinitropyrene",2023,75321-20-9,2B,"46, 105",2014
65c51084da5b75bbd86e6fb1,,Dichloroacetylene,2023,7572-29-4,3,"39, Sup 7, 71",1999
65c51084da5b75bbd86e6fb2,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,N-Ethyl-N-nitrosourea,2023,759-73-9,2A,"17, Sup 7",1987
65c51084da5b75bbd86e6fb3,,Pentachloroethane,2023,76-01-7,3,"41, Sup 7, 71",1999
65c51084da5b75bbd86e6fb4,,Trichloroacetic acid,2023,76-03-9,2B,"63, 84, 106",2014
65c51084da5b75bbd86e6fb5,,Heptachlor,2023,76-44-8,2B,"Sup 7, 53, 79",2001
65c51084da5b75bbd86e6fb6,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,"IQ (2-Amino-3-methylimidazo[4,5-f]quinoline)",2023,76180-96-6,2A,"Sup 7, 56",1993
65c51084da5b75bbd86e6fb7,,"Silica, amorphous",2023,7631-86-9,3,"Sup 7, 68",1997
65c51084da5b75bbd86e6fb8,,Hydrochloric acid,2023,7647-01-0,3,54,1992
65c51084da5b75bbd86e6fb9,,Glycidaldehyde,2023,765-34-4,2B,"11, Sup 7, 71",1999
65c51084da5b75bbd86e6fba,,Strong-inorganic-acid mists containing sulfuric acid (see Acid mists),2023,7664-93-9,,,
65c51084da5b75bbd86e6fbb,,Phenolphthalein,2023,77-09-8,2B,76,2000
65c51084da5b75bbd86e6fbc,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,Dimethyl sulfate,2023,77-78-1,2A,"4, Sup 7, 71",1999
65c51084da5b75bbd86e6fbd,,"MeIQ (2-Amino-3,4-dimethylimidazo[4,5-f]quinoline)",2023,77094-11-2,2B,"Sup 7, 56",1993
65c51084da5b75bbd86e6fbe,,Hydrogen peroxide,2023,7722-84-1,3,"36, Sup 7, 71",1999
65c51084da5b75bbd86e6fbf,,3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,2023,77439-76-0,2B,84,2004
65c51084da5b75bbd86e6fc0,,"MeIQx (2-Amino-3,8-dimethylimidazo[4,5-f]quinoxaline)",2023,77500-04-0,2B,"Sup 7, 56",1993
65c51084da5b75bbd86e6fc1,,Potassium bromate,2023,7758-01-2,2B,"Sup 7, 73",1999
65c51084da5b75bbd86e6fc2,,Sodium chlorite,2023,7758-19-2,3,52,1991
65c51084da5b75bbd86e6fc3,,Selenium and selenium compounds,2023,7782-49-2,3,"9, Sup 7",1987
65c51084da5b75bbd86e6fc4,,Isophorone,2023,78-59-1,2B,130,2022 online
65c51084da5b75bbd86e6fc5,,Isoprene,2023,78-79-5,2B,"60, 71",1999
65c51084da5b75bbd86e6fc6,,"1,2-Dichloropropane",2023,78-87-5,1,"41, Sup 7, 71, 110",2017
65c51084da5b75bbd86e6fc7,,Methylglyoxal,2023,78-98-8,3,51,1991
65c51084da5b75bbd86e6fc8,,2-Nitropyrene,2023,789-07-1,3,46,1989
65c51084da5b75bbd86e6fc9,,"1,1,2-Trichloroethane",2023,79-00-5,3,"52, 71",1999
65c51084da5b75bbd86e6fca,,Trichloroethylene,2023,79-01-6,1,"Sup 7, 63, 106",2014
65c51084da5b75bbd86e6fcb,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,Acrylamide,2023,79-06-1,2A,"60, Sup 7",1994
65c51084da5b75bbd86e6fcc,,Acrylic acid,2023,79-10-7,3,"19, Sup 7, 71",1999
65c51084da5b75bbd86e6fcd,,"1,1,2,2-Tetrachloroethane",2023,79-34-5,2B,"20, Sup 7, 71, 106",2014
65c51084da5b75bbd86e6fce,,Dichloroacetic acid,2023,79-43-6,2B,"63, 84, 106",2014
65c51084da5b75bbd86e6fcf,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,Dimethylcarbamoyl chloride,2023,79-44-7,2A,"12, Sup 7, 71",1999
65c51084da5b75bbd86e6fd0,,2-Nitropropane,2023,79-46-9,2B,"29, Sup 7, 71",1999
65c51084da5b75bbd86e6fd1,NB Overall evaluation upgraded to Group 2A with supporting evidence from mechanistic data,Tetrabromobisphenol A,2023,79-94-7,2A,115,2018
65c51084da5b75bbd86e6fd2,,Dihydroxymethylfuratrizine (see also Panfuran S),2023,794-93-4,3,"24, Sup 7",1987
65c51084da5b75bbd86e6fd3,,Panfuran S (containing dihydroxymethylfuratrizine),2023,794-93-4,2B,"24, Sup 7",1987
65c51084da5b75bbd86e6fd4,,Dapsone,2023,80-08-0,3,"24, Sup 7",1987
65c51084da5b75bbd86e6fd5,,Methyl methacrylate,2023,80-62-6,3,"Sup 7, 60",1994
65c51084da5b75bbd86e6fd6,,Aziridyl benzoquinone,2023,800-24-8,3,"9, Sup 7",1987
65c51084da5b75bbd86e6fd7,,Toxaphene (Polychlorinated camphenes),2023,8001-35-2,2B,"Sup 7, 79",2001
65c51084da5b75bbd86e6fd8,,Terpene polychlorinates (Strobane®),2023,8001-50-1,3,"5, Sup 7",1987
65c51084da5b75bbd86e6fd9,,Creosotes,2023,8001-58-9,2A,"Sup 7, 92",2010
65c51084da5b75bbd86e6fda,,Crude oil,2023,8002-05-9,3,45,1989
