"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"PMM8A0803711"	"PRINCE MANUFACTURING DE MEXICO S. DE R.L. DE C.V. PLANTA I"	332810	"Recubrimientos y terminados metálicos."	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."				"30°37'39"""	"103°23'7"""	"AVE. VALLE DEL CEDRO"	"1680"		"PARQUE IND. INTERMEX"	"CD. JUAREZ"	"CHIHUAHUA"	"Juarez"	"32575"
"PMM8X0803711"	"PRODUCTOS MARINE DE MEXICO, S.A. DE C.V."	333610	"Fabricación de motores de combustión interna, turbinas y transmisiones."	"Articulos y productos metalicos"	"QH"	"Produccion de motores en general"	"MANUFACTURA PRODUCCION PRUEBA Y ENSAMBLE TOTAL O PARCIAL DE MOTORES MARINOS"	"P.IND. ANTONIO J. BERMUDEZ"			"31°42'49"""	"106°24'4"""	"CALLE OHM"	"8451"		"PARQUE INDUSTRIAL BERMUDEZ"		"CHIHUAHUA"	"Juarez"	"32470"
"PMMEE0503011"	"PURDY MOTOR MEXICO S. DE R.L. DE C.V."	468111	"Comercio al por menor de automóviles y camionetas nuevos."	"Otros"	"EE"	"Centros distribuidores de autotransportes"	"COMPRA VENTA Y REPARACION DE AUTOMOVILES NUEVOS Y USADOS."				"25°29'12"""	"100°58'10"""	"CARRETERA MONTERREY SALTILLO"	"6651"		"JARDINES COLONIALES"	"SALTILLO"	"COAHUILA"	"Saltillo"	"25270"
"PMO5U1904611"	"PQP MONTERREY, S. DE R.L. DE C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"FABRICACION DE PINTURAS Y RECUBRIMIENTOS AUTOMOTRICES"	"FRACCIONAMIENTO INDUSTRIAL NOGALAR"			"25°43'25"""	"100°16'44"""	"DIEGO DIAZ DE BERLANGA"	"251"		"IND. NOGALAR"	"SAN NICOLAS DE LOS GARZAS"	"NUEVO LEON"	"San Nicolas de los Garza"	"66484"
"PMO9M2802211"	"OLSON INTERNACIONAL, S. DE R.L. DE C.V."	332110	"Fabricación de productos metálicos forjados y troquelados."	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"TROQUELADO Y ESTAMPADO METALICO"	"CIUDAD INDUSTRIAL"			"25°50'25"""	"97°26'50"""	"AVE. LAURO VILLAR KM. 7.5"	"SIN"		"CIUDAD INDUSTRIAL"		"TAMAULIPAS"	"Matamoros"	"87499"
"PMP562900311"	"PRODUCTORA MEXICANA DE PAPEL S.A. DE C.V."	322122	"Fabricación de papel a partir de pulpa."	"Celulosa y papel"	"56"	"Produccion de papel"	"PRODUCCION DE PAPEL"	"ZONA RURAL"			"19°30'28"""	"98°7'2"""	"OAXACA"	"111"		"VILLA DE LAS FLORES"		"TLAXCALA"	"Atlangatepec"	"90410"
"PMP5U2111412"	"PINTURAS MEXICANAS DE PUEBLA S.A. DE C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE PINTURA EN AEROSOL Y ALMACENAJE DE TODO TIPO DE PINTURAS E IMPERMEABILIZANTE"				"19°4'48"""	"98°9'27"""	"AV. RESURRECCION"	"22"		"RESURRECCION"	"PUEBLA"	"PUEBLA"	"Puebla"	"72210"
"PMPBB2402811"	"POCHTECA MATERIAS PRIMAS, S.A. DE C.V."	434222	"Comercio al por mayor de productos químicos para la industria farmacéutica y para otro uso industrial."	"Quimica"	"QA"	"Reenvasado de sustancias quimicas"	"COMERCIALIZACION DE PRODUCTOS QUÍMICOS Y PAPEL, RECICLAJE Y MEZCLADO DE PRODUCTOS QUÍMICOS"	"ZONA INDUSTRIAL DEL POTOSI"			"22°5'25"""	"100°53'6"""	"AV. INDUSTRIAS"	"5410"		"ZONA INDUSTRIAL DEL POTOSI"	"SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"PMSRE0100111"	"PRODUCTOS METALURGICOS SALAS S.A. DE C.V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Otros"	"BB"	"Manejo de residuos peligros"	"RECICLAJE DE BATERIAS PLOMO ÁCIDO Y MATERIALES CON CONTENIDO DE PLOMO"	"CARRETERA LEON-AGUASCALIENTES"			"21°41'14"""	"102°17'9"""	"CARRETERA LEON-AGUASCALIENTES"	"KM 106"	"1"		"SAN ANTONIO DE PEÑUELAS"	"AGUASCALIENTES"	"Aguascalientes"	"20348"
"PMW5Q0502711"	"POLIURETANOS MEXICANOS WOODBRIDGE, S.A. DE C.V."	325211	"Fabricación de resinas sintéticas."	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"PRODUCCIÓN DE RESINAS SINTÉTICAS (INCLUYE PLASTIFICANTES)."	"Corredor Industrial Saltillo Ramos Arizpe"			"25°3'50"""	"100°57'0"""	"AUTOPISTA MONTERREY SALTILLO KM. 11.5"	"KM 11.5"		"ZONA CENTRO"	"RAMOS ARIZPE"	"COAHUILA"	"Ramos Arizpe"	"25900"
"PNE561500511"	"PAPELERA DEL NEVADO, S.A DE C.V."	322122	"Fabricación de papel a partir de pulpa."	"Celulosa y papel"	"56"	"Produccion de papel"	"FABRICACION DE PAPEL A BASE DE FIBRAS SECUNDARIAS"	"RESTO DEL PAIS"			"19°22'36"""	"99°45'14"""	"KM 16 CARR. TOLUCA ZITACUARO"	"S N"			"SAN MIGUEL ALMOLOYAN"	"MEXICO"	"Almoloya de Juarez"	"50900"
"PNO1W0803711"	"PROCESADORA LA NOGALERA, S. A. DE C. V."	311421	"Deshidratación de frutas y verduras."	"Alimenticio y/o de consumo humano"	"1W"	"Deshidratacion, molienda y envasado de productos agricolas alimenticios"	"DESCASCARADO Y EMPACADO DE NUEZ"				"31°37'13"""	"106°25'52"""	"ENRIQUE PINOCELLI"	"9381"		"PUENTE ALTO"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32695"
"PNP562405011"	"PRODUCTORA NACIONAL DE PAPEL S.A DE C.V."	322122	"Fabricación de papel a partir de pulpa."	"Celulosa y papel"	"56"	"Produccion de papel"	"PRODUCCION DE PAPEL PERIODICO"	"ZONA INDUSTRIAL DE VILLA DE REYES"			"21°45'3"""	"100°56'3"""	"NA"	"SN"	"SN"	"NA"	"EJIDO SAN MIGUEL"	"SAN LUIS POTOSI"	"Villa de Reyes"	"79500"
"POC5P1409711"	"PROVINDUSTRIAS DE OCCIDENTE, S.A. DE C.V."	325320	"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes."	"Quimica"	"5P"	"Produccion de plaguicidas y otros quimicos agricolas"	"PRODUCCIÓN DE PLAGUICIDAS Y OTROS QUÍMICOS AGRÍCOLAS (INCLUYE PRODUCTOS ORGÁNICOS E INORGÁ"				"20°27'36"""	"103°26'53"""	"PROL. JUAREZ"	"190"		"LOS CHARCOS"	"TLAJOMULCO"	"JALISCO"	"Tlajomulco de Zuniga"	"45640"
"POL5Q1510411"	"POLICYD S.A. DE C.V."	325211	"Fabricación de resinas sintéticas."	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"PRODUCCIÓN DE RESINAS SINTÉTICAS (INCLUYE PLASTIFICANTES)."	"FRACCIONAMIENTO INDUSTRIAL SAN JUAN IXHUATEPEC"			"19°31'29"""	"99°7'7"""	"AV. LA PRESA"	"8"		"LÁZARO CÁRDENAS"	"SAN JUAN IXHUATEPEC"	"MEXICO"	"Tlalnepantla de Baz"	"54180"
"POL5Q1510421"	"POLYMER S.A DE C.V"	325211	"Fabricación de resinas sintéticas."	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"FABRICACION DEL RESINAS SINTETICAS"	"FRACCIONAMIENTO INDUSTRIAL LAS ARMAS"			"19°38'59"""	"100°3'36"""	"GUILLERMO BARROSO"	"4"		"FRACCIONAMIEMTO INDUSTRIAL LAS ARMAS"		"MEXICO"	"Tlalnepantla de Baz"	"54080"
"POL5Q2800311"	"Policyd S.A de C.V.  Planta Altamira"	325211	"Fabricación de resinas sintéticas."	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"Fabricacion y Comercialización de Resinas de Policloruro de Vinilo  P.V.C"	"Corredor Industrial Tampico Altamira."			"22°26'3"""	"97°58'52"""	"Carretera Tampico Mante Km 32"	"S.N."	"S.N."	"Americana"	"Altamira"	"TAMAULIPAS"	"Altamira"	"89600"
"POL6J1505111"	"POLIOLES S.A. DE C.V."	325110	"Fabricación de petroquímicos básicos del gas natural y del petróleo refinado."	"Petroleo y petroquimica"	"LQ"	"Produccion de petroquimicos secundarios"	"PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS."	"PARQUE INDUSTRIAL LERMA"			"19°17'16"""	"99°32'34"""	"KM 52.5 CARRETERA MEXICO TOLUCA"	"SIN NUMERO"		"RANCHO SAN CARLOS"		"MEXICO"	"Lerma"	"52000"
"POL6M1510611"	"POLIURETANOS S.A. DE C.V."	326150	"Fabricación de espumas y productos de uretano."	"Quimica"	"6M"	"Fabricacion de productos de espumas uretanicas"	"FABRICACIÓN DE PRODUCTOS DE ESPUMAS URETÁNICAS (SÓLO SI SE FABRICAN LAS SUBSTANCIAS BÁSICA"	"ZONA INDUSTRIAL"			"19°17'29"""	"99°39'38"""	"ALFREDO NOBEL"	"S N"		"ZONA INDUSTRIAL"	"TOLUCA"	"MEXICO"	"Toluca"	"50010"
"POL9H1901811"	"POLOMEX S.A. DE C.V."	336210	"Fabricación de carrocerías y remolques."	"Automotriz"	"9H"	"Produccion de carrocerias para autotransportes"	"PRODUCCIÓN DE AUTOMÓVILES Y CAMIONES"	"CARRETERA A GARCÍA Km 6.5B"			"25°44'44"""	"100°31'46"""	"CARRETERA A GARCÍA Km 6.5B"	"0"		"ZONA INDUSTRIAL EL OBISPO"	"GARCÍA"	"NUEVO LEON"	"Garcia"	"66000"
"POLMB1510411"	"POLIQUIMICOS, SA DE CV"	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"pRODUCCIÓN DE SUSTANCIAS QUÍMICAS ENCOLANTES DISPERSANTES PARA LA  INDUSTRIA DEL PAPEL"				"19°32'59"""	"99°11'36"""	"Amanalco"	"125"		"Fracc. La Romana"	"Tlalnepantla"	"MEXICO"	"Tlalnepantla de Baz"	"54030"
"POLMB2903911"	"POLAQUIMIA S.A. DE C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC"	"APIZACO HUAMANTLA"			"19°23'57"""	"98°4'19"""	"KM.144 CARRETERA FEDERAL MEXICO VERACRUZ"	"SIN NUMERO"		"SAN COSME"		"TLAXCALA"	"Xaloztoc"	"90460"
"PON550801711"	"PONDERCEL S.A. DE C.V."	322110	"Fabricación de pulpa."	"Celulosa y papel"	"55"	"Fabricacion de celulosa"	"FABRICACIÓN DE CELULOSA."	"CENTRO AGROINDUSTRIAL"			"28°28'50"""	"106°43'45"""	"DOMICILIO CONOCIDO CENTRO AGROINDUSTRIAL"	"SN"		"ANÁHUAC"	"ANÁHUAC"	"CHIHUAHUA"	"Cuauhtemoc"	"31600"
"PON5U1510411"	"DuPont, S.A. de C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO"	"Calle Industria Eléctrica No. 5 y 10"			"19°32'20"""	"99°11'36"""	"Avenida Gustavo Baz Km 9.5"	"5"	"10"	"Barrientos"	"Estado de México"	"MEXICO"	"Tlalnepantla de Baz"	"54110"
"POS5U1902611"	"PINTURAS OSEL S.A. DE C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO"				"25°43'14"""	"100°12'1"""	"AVE. ACAPULCO"	"1500"		"JOSEFA ZOZAYA"	"GUADALUPE"	"NUEVO LEON"	"Guadalupe"	"67110"
"PPAMB1306311"	"PRODUCTOS PARRMAL, SA DE C.V"	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC"				"19°52'29"""	"99°20'13"""	"AVENIDA ORIENTE CINCO"	"5M849"	"L6 7 12 13"	"PARQUE INDUSTRIAL TEPEJI"	"TEPEJI DEL RIO"	"HIDALGO"	"Tepeji del Rio de Ocampo"	"42850"
"PPAN21904611"	"PRODUCTORA  DE PAPEL S.A. DE C.V."	322220	"Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados."	"Celulosa y papel"	"N2"	"Produccion de papeles recubiertos y sus productos"	"PRODUCCION DE PAPELES RECUBIERTOS Y SUBPRODUCTOS"				"25°44'9"""	"100°15'21"""	"CALLE VIA FERROCARRIL A MATAMOROS KM"	"7"		"SIN NOMBRE"		"NUEVO LEON"	"San Nicolas de los Garza"	"66443"
"PPASP3200911"	"Plata Panamericana S.A. de C.V"	212222	"Minería de plata."	"Metalurgica (incluye la siderurgica)"	"MJ"	"Mineria de plata"	"Extracción y beneficio de minerales"	"Comunidad la Colorada"			"23°23'0"""	"103°45'26"""	"Domicilio conocido"	"SN"			"La Colorada"	"ZACATECAS"	"Chalchihuites"	"99260"
"PPE5G3003912"	"PEMEX PETROQUÍMICA COMPLEJO PETROQUÍMICO MORELOS"	325110	"Fabricación de petroquímicos básicos del gas natural y del petróleo refinado."	"Petroleo y petroquimica"	"LQ"	"Produccion de petroquimicos secundarios"	"PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS."	"CORREDOR INDUSTRIAL PAJARITOS"			"18°8'42"""	"94°22'3"""	"EJIDO PAJARITOS"	"SN"		"SC"	"ALLENDE COATZACOALCOS"	"VERACRUZ"	"Coatzacoalcos"	"96380"
"PPE5Y2111421"	"PELIKAN MÉXICO, S.A. DE C.V."	325910	"Fabricación de tintas para impresión."	"Pinturas y tintas"	"5Y"	"Produccion de tintas para impresion y escritura"	"PRODUCCIÓN DE TINTAS PARA IMPRESIÓN Y ESCRITURA."	"PARQUE INDUSTRIAL PUEBLA 2000"			"19°3'0"""	"98°12'0"""	"CARRETERA A TEHUACAN"	"1033"		"MARAVILLAS"	"PUEBLA"	"PUEBLA"	"Puebla"	"72220"
"PPELQ1307611"	"COMPLEJO PETROQUIMICO TULA"	325110	"Fabricación de petroquímicos básicos del gas natural y del petróleo refinado."	"Petroleo y petroquimica"	"LQ"	"Produccion de petroquimicos secundarios"	"PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS."	"AREA INDUSTRIAL DE PEMEX, TULA DE ALLENDE , HGO."			"20°2'15"""	"99°16'0"""	"CARRETERA JOROBASTULA KM. 23.5"	"SN"		"SEGUNDA DEL LLANO"	"TULA DE ALLENDE"	"HIDALGO"	"Tula de Allende"	"42800"
"PPELQ2113211"	"PEMEX PETROQUIMICA COMPLEJO PETROQUIMICO INDEPENDENCIA"	325110	"Fabricación de petroquímicos básicos del gas natural y del petróleo refinado."	"Petroleo y petroquimica"	"LQ"	"Produccion de petroquimicos secundarios"	"PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS."				"19°15'51"""	"98°25'25"""	"Km. 76.5 Carretera Federal Mexico Puebla"	"sin no."	"sin no."	"no aplica"	"Santa María Moyotzingo"	"PUEBLA"	"San Martin Texmelucan"	"74000"
"PPELQ3003911"	"COMPLEJO PETROQUIMICO PAJARITOS"	325110	"Fabricación de petroquímicos básicos del gas natural y del petróleo refinado."	"Petroleo y petroquimica"	"LQ"	"Produccion de petroquimicos secundarios"	"PRODUCCION DE PETROQUIMICOS"	"COATZACOALCOS"			"18°6'5"""	"94°22'45"""	"CARRET. COATZACOALCOSVILLAHERMOSA KM 7.5"	"NA"	"NA"	"NA"	"COATZACOALCOS"	"VERACRUZ"	"Coatzacoalcos"	"96400"
"PPELQ3004811"	"PEMEX PETROQUIMICA COMPLEJO PETROQUIMICO COSOLEACAQUE"	486990	"Transporte por ductos de otros productos, excepto de productos refinados del petróleo."	"Petroleo y petroquimica"	"N4"	"Transportacion por ductos de petroquimicos"	"PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS."				"18°0'17"""	"94°33'51"""	"CARRETERA COSTERA DEL GOLFO KM 39-400"	"NA"	"NA"	"SIN COLONIA"		"VERACRUZ"	"Cosoleacaque"	"96340"
"PPELQ3013111"	"PEMEX PETROQUIMICA      COMPLEJO PETROQUIMICO ESCOLIN"	325110	"Fabricación de petroquímicos básicos del gas natural y del petróleo refinado."	"Petroleo y petroquimica"	"LQ"	"Produccion de petroquimicos secundarios"	"PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS."				"20°30'14"""	"97°28'38"""	"CARRETERA A PALMA SOLA"	"SIN NUM."		"5 DE MAYO"	"POZA RICA DE HGO  VER"	"VERACRUZ"	"Poza Rica de Hidalgo"	"93350"
"PPG5U2201611"	"PPG INDUSTRIES DE MEXICO S.A. DE C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"RECUBRIMIENTOS INDUSTRIALES Y AUTOMOTRICES"	"ZONA INDUSTRIAL SAN JUAN DEL RIO"			"20°24'11"""	"99°58'56"""	"LIBRAMIENTO A TEQUISQUIAPAN"	"66"		"VALLE DE ORO"	"SAN JUAN DEL RIO"	"QUERETARO"	"San Juan del Rio"	"76800"
"PPMND1900611"	"PARTES DE PRECISION MITSUBA DE MEXICO, S.A. DE C.V."	331520	"Moldeo por fundición de piezas metálicas no ferrosas."	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS."	"Parque Industrial La Silla Apodaca"			"25°45'32"""	"100°8'25"""	"Energía"	"110 Lote 8 y 9"	"Manzana 2"	"Parque Industrial La Silla Apodaca"	"Parque Industrial La Silla Apodaca"	"NUEVO LEON"	"Apodaca"	"66600"
"PPMZA1306911"	"Plásticos Plymouth de México S.A. de C.V."	326110	"Fabricación de bolsas y películas de plástico flexible."	"Articulos y productos plasticos"	"ZA"	"Produccion de telas y laminados plasticos"	"Arrendamiento de maquinaria equipo y locales. Fabricación de telas plásticas"				"19°51'7"""	"98°54'50"""	"Carretera Presa del Rey Sin Número"	"Sin numero"		"Mogotes"	"Mogotes"	"HIDALGO"	"Tizayuca"	"43810"
"PPP7T1512111"	"PRODUCTOS PANAMERICANOS DE PROTECCION S.A. DE C.V."	331510	"Moldeo por fundición de piezas de hierro y acero."	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO."	"CONDOMINIO INDUSTRIAL CUAMATLA"			"19°39'59"""	"99°12'8"""	"AUTOPISTA MEXICO QUERETARO"	"37.5"	"19"	"INDUSTRIAL CUAMATLA"	"CUAUTITLAN IZCALLI"	"MEXICO"	"Cuautitlan Izcalli"	"54730"
"PQC5N0801911"	"Productos Químicos de Chihuahua S.A. de C.V."	325310	"Fabricación de fertilizantes."	"Quimica"	"5N"	"Produccion de fertilizantes quimicos"	"PRODUCCIÓN  DE FERTILIZANTES QUÍMICOS (SÓLO INCLUYE SU PRODUCCIÓN MEDIANTE REACCIONES QUÍM"				"28°39'59"""	"106°1'29"""	"Vicente Lombardo Toledano"	"6615"		"Concordia"	"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31380"
"PQM5I1903911"	"PRODUCTOS QUIMICOS MONTERREY, S.A. DE C.V.  PLANTA MONTERREY"	325180	"Fabricación de otros productos químicos básicos inorgánicos."	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"PRODUCCIÓN DE ÁCIDOS, BASES Y SALES INORGÁNICAS."	"ZONA INDUSTRIAL"			"25°41'33"""	"100°19'12"""	"Francisco Javier Echeverria"	"801"	"Pte."	"Industrial"	"Monterrey"	"NUEVO LEON"	"Monterrey"	"64440"
"PQM5I1904811"	"PRODUCTOS QUÍMICOS MONTERREY S.A DE C.V PLANTA SANTA CATARINA"	325180	"Fabricación de otros productos químicos básicos inorgánicos."	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"PRODUCCIÓN DE ACIDOS BASES Y SALES INORGANICAS"	"El Lechugal"			"25°40'11"""	"100°26'28"""	"Lerdo de Tejada"	"201"		"El Lechugal"	"Santa Catarina"	"NUEVO LEON"	"Santa Catarina"	"66350"
"PQP5U1509911"	"PRODUCTOS QUIMICOS Y PINTURAS S.A. DE C.V"	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"FABRICACION, ALMACENAMIENTO Y DISTRIBUCION DE PINTURAS Y DERIVADOS"				"19°25'31"""	"98°54'13"""	"GENERAL MARIANO RUIZ"	"77"		"VILLA SANTIAGO CUAUTLALPAN"	"CUAUTLALPAN"	"MEXICO"	"Texcoco"	"56250"
"PRE5G2603011"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y REPARTO HERMOSILLO, SON"	486910	"Transporte por ductos de productos refinados del petróleo."	"Petroleo y petroquimica"	"M9"	"Almacenamiento y distribucion de productos derivados del petroleo"	"RECIBO ALMACENAMIENTO Y REPARTO DE HIDROCARBUROS"	"PARQUE INDUSTRIAL HERMOSILLO"			"29°1'30"""	"110°54'10"""	"BOULEVARD DE LOS SERIS CARR SAHUARIPA"	"74"		"PARQUE INDUSTRIAL"	"HERMOSILLO"	"SONORA"	"Hermosillo"	"83299"
"PRE5J0900711"	"PIGMENTOS Y RESISTORES, S.A. DE C.V."	325130	"Fabricación de pigmentos y colorantes sintéticos."	"Quimica"	"5J"	"Produccion de colorantes y pigmentos"	"PRODUCCIÓN DE COLORANTES Y PIGMENTOS (INCLUYE ORGÁNICOS E INORGÁNICOS, SÓLO CUANDO SE PROD"				"19°19'22"""	"99°4'31"""	"AV. SAN LORENZO"	"1158"		"EL VERGEL"		"DISTRITO FEDERAL"	"Iztapalapa"	"09860"
"PRE5Q2201611"	"A P Resinas S.A. de C.V."	325211	"Fabricación de resinas sintéticas."	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"Producción de Resinas Sintéticas (Incluye Plastificantes)"	"Nuevo Parque Industrial"			"20°22'50"""	"99°58'25"""	"Norte 4"	"3"		"Nuevo Parque Industrial"	"San Juan del Río"	"QUERETARO"	"San Juan del Rio"	"76809"
"PRE671102711"	"PEMEX REFINACIÓN REFINERÍA INGENIERO ANTONIO MANUEL AMOR"	324110	"Refinación de petróleo."	"Petroleo y petroquimica"	"67"	"Refinacion de petroleo"	"REFINACIÓN DEL CRUDO"				"20°34'40"""	"101°14'54"""	"TIERRA BLANCA"	"400"		"BELLAVISTA"	"SALAMANCA"	"GUANAJUATO"	"Salamanca"	"36730"
"PRE671307612"	"PEMEX REFINACION REFINERIA MIGUEL HIDALGO"	324110	"Refinación de petróleo."	"Petroleo y petroquimica"	"67"	"Refinacion de petroleo"	"REFINACIÓN DE PETRÓLEO."	"ATITALAQUIA"			"20°1'0"""	"99°15'0"""	"CARRETERA JOROBAS-TULA KM.26.5"	"23.5"		"EL LLANO 2A. SECCION"	"TULA DE ALLENDE"	"HIDALGO"	"Tula de Allende"	"42800"
"PRE671900911"	"PEMEX REFINACION. REFINERIA INGENIERO HECTOR R. LARA SOSA"	324110	"Refinación de petróleo."	"Petroleo y petroquimica"	"67"	"Refinacion de petroleo"	"REFINACIÓN DE PETRÓLEO."				"25°35'19"""	"99°56'42"""	"CARRETERA MONTERREY REYNOSA KM 36"	"NA"	"NA"	"NA"	"CADEREYTA JIMENEZ"	"NUEVO LEON"	"Cadereyta Jimenez"	"67483"
"PRE672007912"	"PEMEX REFINACION   REF. ING ANTONIO DOVALI JAIME"	324110	"Refinación de petróleo."	"Petroleo y petroquimica"	"67"	"Refinacion de petroleo"	"REFINACION DEL PETROLEO Y SUS DERIVADOS."	"PARQUE  INDUSTRIAL"			"16°12'35"""	"95°11'31"""	"KM 3 CARRETERA TRANSISMICA SALINA CRUZ"	"SN"		"REFINERIA"	"SALINA CRUZ"	"OAXACA"	"Salina Cruz"	"70620"
"PRE672107111"	"PEMEX REFINACIÓN - SECTOR CATALINA"	486910	"Transporte por ductos de productos refinados del petróleo."	"Petroleo y petroquimica"	"M9"	"Almacenamiento y distribucion de productos derivados del petroleo"	"TRANSPORTACION DE HIDROCARBUROS POR DUCTOS"	"CAMPO CATALINA"			"20°9'52"""	"98°4'50"""	"CAMPO CATALINA"	"SN"		"EL POTRO"	"HUAUCHINANGO"	"PUEBLA"	"Huauchinango"	"73160"
"PRE672800911"	"PEMEX REFINACION REFINERIA FRANCISCO I. MADERO"	324110	"Refinación de petróleo."	"Petroleo y petroquimica"	"67"	"Refinacion de petroleo"	"REFINACIÓN DE PETRÓLEO."	"REFINERIA FRANCISCO I. MADERO"			"22°34'0"""	"97°52'24"""	"AVENIDA FRANCISCO I. MADERO"	"3020"		"EMILIO CARRANZA"	"CD. MADERO"	"TAMAULIPAS"	"Ciudad Madero"	"89530"
"PRE673010811"	"PEMEX REFINACIÓN REFINERIA GENERAL LÁZARO CÁRDENAS"	324110	"Refinación de petróleo."	"Petroleo y petroquimica"	"67"	"Refinacion de petroleo"	"REFINACIÓN DE PETRÓLEO."				"17°58'0"""	"94°31'0"""	"AV. SALVADOR DÍAZ MIRÓN"	"119"		"OBRERA"	"MINATITLÁN VERACRUZ"	"VERACRUZ"	"Minatitlan"	"96740"
"PRE673201711"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y REPARTO ZACATECAS"	486910	"Transporte por ductos de productos refinados del petróleo."	"Petroleo y petroquimica"	"M9"	"Almacenamiento y distribucion de productos derivados del petroleo"	"ALMACENAMIENTO Y REPARTO DE PRODUCTOS DERIVADOS DEL PETROLEO"	"EJIDO LA ZACATECANA"			"22°44'54"""	"102°26'21"""	"CARR. AGUASCALIENTES ZACATECAS"	"KM.112.5"		"EJIDO LA ZACATECANA"	"GUADALUPE"	"ZACATECAS"	"Guadalupe"	"98600"
"PRE751901011"	"Panel Rey, S.A."	327420	"Fabricación de yeso y productos de yeso."	"Cemento y Cal"	"75"	"Produccion de yeso y sus productos"	"Fabricación venta y distribución de yeso y paneles de yeso"				"25°56'5"""	"100°21'47"""	"Carretera Monterrey Monclova Km. 11.5"	"NA"		"NA"	"El Carmén"	"NUEVO LEON"	"Carmen"	"66560"
