"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA
UTM X"	"COORDENADA
UTM Y"	"LATITUD NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"TIM0101100020"	"TRIX INDUSTRIAL DE MÉXICO, S.A. DE C.V.,"	"332999"	"Fabricación de otros productos metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"FABRICACIÓN DE OTROS PRODUCTOS METÁLICOS"	"VALLE DE AGUASCALIENTES"	"781404.6331"	"2431271.276"	"21°57'47"""	"102°16'30"""	"Calle MUNICIPIO DE TEPEZALA"	"106-A "	" "		"SAN FRANCISCO DE LOS ROMO"	"AGUASCALIENTES"	"San Francisco de los Romo"	"20358"
"TIM1904600019"	"ARCOSA INDUSTRIES DE MÉXICO, S. DE R.L. DE C.V.,ARCOSA INDUSTRIES DE MÉXICO S DE RL DE CV PLANTA MONTERREY"	"332310"	"Fabricación de estructuras metálicas"	"Metalurgica (incluye la siderurgica)"	"7U"	"Produccion de estructuras metalicas"	"Fabricación de estructuras metálicas"		"370667.7267"	"2845306.8716"	"25°43'11"""	"100°17'21"""	"Avenida NOGALAR SUR"	"300 "	" "	"Colonia INDUSTRIAL NOGALAR"	"SAN NICOLAS DE LOS GARZA"	"NUEVO LEON"	"San Nicolas de los Garza"	"66484"
"TIM7F2901311"	"TREFILADOS INOXIDABLES DE MÉXCIO S.A. DE C.V.,"	"332610"	"Fabricación de alambre, productos de alambre y resortes"	"Articulos y productos metalicos"	"82"	"Produccion de alambre y productos de alambre"	"Trefilado y Comercialización de Alambre de Acero Inoxidable y Aleaciones"	"HUAMANTLA CENTRO"	"612988.2732"	"2139032.4402"	"19°20'31"""	"97°55'27"""	"Avenida OTOMIES"	"S/N "	" "		"HUAMANTLA"	"TLAXCALA"	"Huamantla"	"90500"
"TIM912802211"	"TYCO INTERNATIONAL DE MÉXICO, S. DE R.L. DE C.V.,TYCO INTERNATIONAL DE MÉXICO, S DE R.L. DE C.V."	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble de componentes electrónicos"	"PARQUE INDUSTRIAL LA VENTANA"	"640291.5453"	"2868022.2575"	"25°55'26"""	"97°35'56"""	"Calle ANTONIO MEUCCI Y GUILLERMO GONZÁLEZ CAMARENA"	"500 "	" "		"HEROICA MATAMOROS"	"TAMAULIPAS"	"Matamoros"	"87569"
"TIN8S0200211"	"TECNOMEX INDUSTRIAL, S.A. DE C.V., (DIVISION TERADYNE)"	"811219"	"Reparación y mantenimiento de otro equipo electrónico y de equipo de precisión"	"Equipos y articulos electronicos, electricos y domesticos"	"QU"	"Anodizado de aluminio"	"REPARACION DE EQUIPO ELECTRONICO"		"649989.9439"	"3606725.9549"	"32°35'16"""	"115°24'6"""	"Calzada DEL ORO"	"2061 "	" "	"Colonia PARQUE INDUSTRIAL PALACO"	"MEXICALI"	"BAJA CALIFORNIA"	"Mexicali"	"21600"
"TIS7T2402811"	"TISAMATIC S. DE R.L DE C.V,DRAXTON"	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"Fundición y moldeo de piezas de hierro y acero"		"299984.3914"	"2413356.6929"	"21°48'45"""	"100°56'5"""	"Carretera BLEDOS"	"KM.1 "	" "	"Colonia VILLA DE REYES"	"VILLA DE REYES"	"SAN LUIS POTOSI"	"Villa de Reyes"	"79530"
"TIZLX1306911"	"TIZAQUIM SA DE CV,TIZAQUIM S.A. DE C.V."	"325180"	"Fabricación de otros productos químicos básicos inorgánicos"	"Tratamiento de residuos peligrosos"	"LY"	"Tratamiento de residuos peligrosos para uso como combustibles alternos"	"RECOLECCION, CENTRO DE ACOPIO DE RESIDUOS PELIGROSOS Y RECICLAJE DE SOLVENTES"		"503217.8012"	"2191539.0156"	"19°49'11"""	"98°58'9"""	"Calle sin nombre"	"SUBDIVISION LT 15 "	"LOTE 5 MZA 8 "	"Fraccionamiento FRACCIONAMIENTO INDUSTRIAL TIZAYUCA"	"TIZAYUCA"	"HIDALGO"	"Tizayuca"	"43800"
"TJA0400300063"	"TABASCO JACKUP S.A. DE C.V.,PLATAFORMA A/E TABASCO"	"211110"	"Extracción de petróleo y gas"	"Petroleo y petroquimica"	"10"	"Extraccion de petroleo y gas natural"	"PERFORACION DE POZOS PETROLEROS Y GAS"		"625371.6532"	"2062334.5798"	"18°38'54"""	"91°48'40"""	"Avenida A"	"S/N "	" "	"Ninguno PLATAFORMA A/E TABASCO  LN 19 22 31.81 LO 92 20 48.48"	"CIUDAD DEL CARMEN"	"CAMPECHE"	"Carmen"	"24129"
"TJU9W0803711"	"TERMOCONTROLES DE JUAREZ S.A. DE C.V.,TERMOCONTROLES DE JUAREZ S.A. DE C.V"	"335999"	"Fabricación de otros productos eléctricos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ELABORACIÓN DE CONTROLES DE TEMPERATURA"	"Anexo Infonavit Casas Grandes"	"364250.791"	"3507449.3894"	"31°41'39"""	"106°25'56"""	"Avenida PROFESOR RAMON RIVERA LARA"	"6440 "	" "		"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32600"
"TKO6D1403911"	"TRANSFORMADORA KOALA SA DE CV,TRASFORMADORA KOALA SA DE CV"	"326290"	"Fabricación de otros productos de hule"	"Quimica"	"5R"	"Produccion de hule sintetico"	"COMPRA VENTA TRANSFORMACION Y UTILIZACION DE POLIMEROS"		"672426.7989"	"2286543.8232"	"20°40'13"""	"103°20'40"""	"Calle 6A"	"1982 "	" "	"Colonia FERROCARRIL"	"GUADALAJARA"	"JALISCO"	"Guadalajara"	"44440"
"TKVKE3003911"	"TRACTOCAMIONES KENWORTH DE VERACRUZ, S.A. DE C.V.,"	"811111"	"Reparación mecánica en general de automóviles y camiones"	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"VENTA DE CAMIONES Y TRACTOCAMIONES REFACCIONES Y SERVICIOS"		"348204.9311"	"2005971.4887"	"18°8'14"""	"94°26'5"""	"Calle ZARAGOZA"	" SN"	" "	"Colonia PALMA SOLA"	"COATZACOALCOS"	"VERACRUZ"	"Coatzacoalcos"	"96579"
"TLAMI2800311"	"TERMINAL DE LNG DE ALTAMIRA S. DE R.L. DE C.V.,"	"222210"	"Suministro de gas por ductos al consumidor final"	"Petroleo y petroquimica"	"N4"	"Transportacion por ductos de petroquimicos"	"Recepción, Almacenamiento, regasificación y envío de gas natural"		"615540.2523"	"2487607.5456"	"22°29'27"""	"97°52'36"""	"Calle RIO PALMAS"	"S/N "	" "	"Colonia PUERTO INDUSTRIAL DE ALTAMIRA"	"ALTAMIRA"	"TAMAULIPAS"	"Altamira"	"89603"
"TLA9S0801911"	"TIGHITCO LATINOAMERICA S.A DE C.V,TIGHITCO LATINOAMERICA"	"336410"	"Fabricación de equipo aeroespacial"	"Automotriz"	"9S"	"Industria aeroespacial"	"PARTES PARA AVION INCLUSO MOTORES"	"COMPLEJO INDUSTRIAL CHIHUAHUA SUR"	"404695.7834"	"3168094.4086"	"28°38'11"""	"105°58'30"""	"Avenida AV .AEROESPACIAL"	"SN "	" "		"CHIHUAHUA"	"CHIHUAHUA"	"Chihuahua"	"31384"
"TLT3105000417"	"TRANSPORTES LOLTUN S.A. DE C.V.,"	"484129"	"Otro autotransporte foráneo de carga general"	"Otros"	"B0"	"Transporte de carga en general"	"SERVICIO DE AUTOTRANSPORTE EN GENERAL LOCAL Y FORANEO"		"219707.2642"	"2320218.6028"	"20°57'40"""	"89°41'43"""	"Periférico Periferico Poniente"	"TABLAJE CATASTRAL 11788 "	" "	"Colonia XOCLAN"	"MERIDA"	"YUCATAN"	"Merida"	"97246"
"TMAND1901911"	"TROQUELES Y MATRICES, SA DE CV,"	"332710"	"Maquinado de piezas metálicas para maquinaria y equipo en general"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"TROQUELADO Y MAQUINADO DE PIEZAS DE ALUMINIO"		"358896.5722"	"2840406.3961"	"25°40'28"""	"100°24'21"""	"Calle BLVD.  GUSTAVO DIAZ ORDAZ"	"333.3 "	" "	"Colonia LA LEONA"	"SAN PEDRO GARZA GARCIA"	"NUEVO LEON"	"San Pedro Garza Garcia"	"66210"
"TMA0400300089"	"TECNICAS MARITIMAS AVANZADAS SA DE CV,"	"483112"	"Transporte marítimo de cabotaje, excepto de petróleo y gas natural"	"Automotriz"	"9N"	"Produccion de embarcaciones"	"FABRICACION DE EMBARCACIONES"		"622783.6401"	"2061237.6877"	"18°38'18"""	"91°50'9"""	"Calle 33 "	"58 "	" "	"Colonia TILA"	"CIUDAD DEL CARMEN"	"CAMPECHE"	"Carmen"	"24170"
"TMC9M0801911"	"TECNOLOGÍA DE MOCIÓN CONTROLADA S.A DE C.V.,DANA CHIHUAHUA"	"333999"	"Fabricación de otra maquinaria y equipo para la industria en general"	"Pinturas y tintas"	"9M"	"Produccion de otras auto partes"	"ENSAMBLE DE PIEZAS METÁLICAS PARA LA ELABORACIÓN DE ENFRIADORES Y RETENES"		"389802.2012"	"3172509.226"	"28°40'30"""	"106°7'40"""	"Calle AVENIDA RETORNO EL SAUCITO"	"1020 "	" "	"Colonia COMPLEJO INDUSTRIAL EL SAUCITO"	"CHIHUAHUA"	"CHIHUAHUA"	"Chihuahua"	"31123"
"TMEAD0200211"	"TERMOELECTRICA DE MEXICALI S. DE R.L. DE C.V.,"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN Y TRANSMISIÓN DE ENERGIA ELÉCTRICA"		"626060.9012"	"3607915.6494"	"32°36'5"""	"115°39'23"""	"Calle KM. 14.5 CARRETERA MEXICALI-TIJUANA"	"S/N "	" "	"Colonia DELEGACION PROGRESO"	"PROGRESO"	"BAJA CALIFORNIA"	"Mexicali"	"21210"
"TMEMB3004811"	"TEREFTALATOS MEXICANOS, S.A. DE C.V.,TEREFTALATOS MEXICANOS, S.A. DE C.V."	"325190"	"Fabricación de otros productos químicos básicos orgánicos"	"Quimica"	"5H"	"Produccion de acidos organicos"	"ELABORACION, VENTA Y COMERCIALIZACION DE ACIDO TEREFTALICO PURIFICADO Y SUS DERIVADOS"		"331134.8018"	"1994482.1823"	"18°1'56"""	"94°35'42"""	"Carretera  FEDERAL 180"	"KM 29 "	" "	"Colonia BARRANCAS"	"COSOLEACAQUE"	"VERACRUZ"	"Cosoleacaque"	"96345"
"TMEMV0503011"	"TECHNOTRIM DE MEXICO S. DE R.L. DE C.V.,"	"336360"	"Fabricación de asientos y accesorios interiores para vehículos automotores"	"Automotriz"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"FABRICACION DE ASIENTOSY ACCESORIOS INTERIORES PARA VEHICULOS AUTOMOTORES"		"295608.3102"	"2816636.2769"	"25°27'9"""	"101°1'57"""	"Boulevard FRANCISCO I. MADERO"	"2973 "	" "	"Colonia FRANCISCO I MADERO"	"SALTILLO"	"COAHUILA"	"Saltillo"	"25120"
"TME0100100142"	"T.S.T. NIKKEI METALES S. DE R.L. DE C.V.,"	"331310"	"Industria básica del aluminio"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FUNDICION DE ALUMINIO"	"GIGANTE DE LOS ARELLANO"	"779885.8595"	"2413062.7104"	"21°47'57"""	"102°17'34"""	"Carretera A LOS ARELLANO"	"P4 "	"NA "		"AGUASCALIENTES"	"AGUASCALIENTES"	"Aguascalientes"	"20340"
"TME0501800009"	"TERNIUM MEXICO S.A. DE C.V.,PLANTA MONCLOVA"	"331220"	"Fabricación de otros productos de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7I"	"Laminacion secundaria de hierro y acero"	"LAMINACIÓN SECUNDARIA DE HIERRO Y ACERO (SÓLO INCLUYE PRODUCTOS OBTENIDOS MEDIANTE PROCESO"		"259048.0545"	"2975748.1107"	"26°52'57"""	"101°25'32"""	"Boulevard HAROLD R. PAPE"	"1349 "	" "	"Colonia ELIZONDO"	"MONCLOVA"	"COAHUILA"	"Monclova"	"25760"
"TME2201400429"	"MARTINREA HONSEL MEXICO SA DE CV,"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fundición y moldeo de piezas metálicas"		"350269.7066"	"2303065.7069"	"20°49'17"""	"100°26'19"""	"Avenida LA MONTA¿A"	"101 "	" "	"Colonia SANTA ROSA JAUREGUI"	"SANTA ROSA JAUREGUI"	"QUERETARO"	"Queretaro"	"76220"
"TME4T0900211"	"TAMMEX S.A. DE C.V.,"	"339999"	"Otras industrias manufactureras"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"FABRICACION DE TUBOS Y LITERAS TUBULARES, GABINETES, MUEBLES DE LAMINA Y COCINAS"		"483500.5608"	"2155374.3987"	"19°29'34"""	"99°9'26"""	"Avenida PONIENTE 134"	"583  599"	" "	"Colonia INDUSTRIAL VALLEJO"	"AZCAPOTZALCO"	"DISTRITO FEDERAL"	"Azcapotzalco"	"02300"
"TME5I2402811"	"TIB CHEMICALS S.A. DE C.V.,"	"325180"	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"Ácidos, Bases y Sales Inorgánicas"	"ZONA INDUSTRIAL"	"302853.1656"	"2447032.3572"	"22°7'1"""	"100°54'40"""	"Calle EJE 110"	"S/N "	" "		"SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"TME6E0500211"	"TOTER DE MÉXICO S DE R.L. DE C.V.,TOTER DE MÉXICO"	"326199"	"Fabricación de otros productos de plástico sin reforzamiento"	"Articulos y productos plasticos"	"MA"	"Fabricacion de productos moldeados con diversas resinas "	"FABRICACIÓN DE PRODUCTOS PLÁSTICOS"	"Internacional Acuña"	"314700.8506"	"3240108.4171"	"29°16'34"""	"100°54'26"""	"Boulevard Internacional "	"LOTE 15 "	"S/N "		"CIUDAD ACUÑA"	"COAHUILA"	"Acuna"	"26269"
"TME6J0803711"	"TEGRANT DE MEXICO, S.A. DE C.V.,"	"339999"	"Otras industrias manufactureras"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"Elaboración de productos de poliestireno "		"369513.4175"	"3506053.5033"	"31°40'56"""	"106°22'36"""	"Calle NEPTUNO"	"1917 "	" "	"Colonia SATELITE"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32540"
"TME691403921"	"TOTAL MEXICO SA DE CV,TOTAL MEXICO"	"324191"	"Fabricación de aceites y grasas lubricantes"	"Quimica"	"69"	"Produccion de grasas, aceites lubricantes y aditivos"	"Fabricación de grasas y lubricantes "		"670029.2"	"2282908.2344"	"20°38'15"""	"103°22'5"""	"Calle  6"	"2771 "	" "	"Colonia ZONA INDUSTRIAL"	"GUADALAJARA"	"JALISCO"	"Guadalajara"	"44940"
"TME691901811"	"TECNIQUIMIA  MEXICANA  S.A.  DE  C.V.,TECNIQUIMIA MEXICANA S.A. DE C.V."	"324191"	"Fabricación de aceites y grasas lubricantes"	"Quimica"	"69"	"Produccion de grasas, aceites lubricantes y aditivos"	"Producción de grasas, aceites lubricantes y aditivos, (Incluye mezclas)"		"355523.7293"	"2852913.2441"	"25°47'14"""	"100°26'27"""	"Calle BETA"	"8023 "	"S/N "	"Colonia PARQUE INDUSTRIAL MITRAS"	"PARQUE INDUSTRIAL CIUDAD MITRAS"	"NUEVO LEON"	"Garcia"	"66000"
"TME7F2113611"	"TERNIUM MEXICO S.A. DE C.V.,TERNIUM MÉXICO S.A. DE C.V.  PLANTA LARGOS PUEBLA"	"331111"	"Complejos siderúrgicos"	"Metalurgica (incluye la siderurgica)"	"7F"	"Laminacion primaria de hierro y acero"	"Laminación primaria de hierro y acero."		"572120.0041"	"2119520.716"	"19°10'3"""	"98°18'50"""	"Carretera AUT. MEXICO-PUEBLA"	"KM. 108 "	" "	"Pueblo San Miguel Xoxtla"	"SAN MIGUEL XOXTLA"	"PUEBLA"	"San Miguel Xoxtla"	"72620"
"TME7F2402811"	"OUTOKUMPU MEXINOX, S.A. DE C.V.,"	"331220"	"Fabricación de otros productos de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7F"	"Laminacion primaria de hierro y acero"	"LAMINACION EN FRIO DE ACERO INOXIDABLE"	"ZONA INDUSTRIAL"	"305424.5141"	"2444487.0325"	"22°5'40"""	"100°53'9"""	"Avenida INDUSTRIAS"	"4100 "	" "		"SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"TME7I1903911"	"TERNIUM MEXICO S.A. DE C.V.,TERNIUM MEXICO, SA DE CV PLANTA CHURUBUSCO"	"331220"	"Fabricación de otros productos de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7I"	"Laminacion secundaria de hierro y acero"	"LAMINACION SECUNDARIA DE ACERO"		"372703.2608"	"2843000.8825"	"25°41'57"""	"100°16'7"""	"Avenida AVE. CHURUBUSCO"	"1000 "	"S/N "	"Colonia SANTA FE"	"MONTERREY"	"NUEVO LEON"	"Monterrey"	"64560"
"TME7I1904611"	"TERNIUM MEXICO S.A. DE C.V.,TERNIUM MEXICO SA DE CV PLANTA LARGOS APODACA"	"331220"	"Fabricación de otros productos de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FABRICACION INTEGRADA DE PRODUCTOS DE FIERRO Y ACERO"		"375820.1663"	"2847768.8915"	"25°44'33"""	"100°14'17"""	"Calle CAMINO AL MEZQUITAL-SANTA ROSA"	"200 "	"S/N "	"Colonia NUEVO MEZQUITAL"	"SAN NICOLAS DE LOS GARZA"	"NUEVO LEON"	"San Nicolas de los Garza"	"_"
"TME7I1904613"	"TERNIUM MEXICO S.A. DE C.V.,"	"331220"	"Fabricación de otros productos de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7I"	"Laminacion secundaria de hierro y acero"	"Fabricación integrada de hierro y acero"		"369535.8638"	"2845485.2771"	"25°43'17"""	"100°18'1"""	"Calle AV. LOS ANGELES"	"325 ORIENTE "	" "	"Ciudad SAN NICOLAS DE LOS GARZA"	"SAN NICOLAS DE LOS GARZA"	"NUEVO LEON"	"San Nicolas de los Garza"	"66452"
"TME7Q1510411"	"TALLER Y METALES S.A. DE C.V.,TALLER Y METALES"	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICIÓN, MANUFACTURA Y ELABORACIÓN DE PRODUCTOS DE METAL"		"477738.6594"	"2158022.2182"	"19°31'0"""	"99°12'43"""	"Calle PRIVADA JAIME NUNO"	"11 "	" "	"Colonia SAN JERONIMO TEPETLACALCO"	"TLALNEPANTLA"	"MEXICO"	"Tlalnepantla de Baz"	"54090"
"TME7X1900612"	"TERNIUM MEXICO S.A. DE C.V., PLANTA CSI APODACA"	"331111"	"Complejos siderúrgicos"	"Metalurgica (incluye la siderurgica)"	"7F"	"Laminacion primaria de hierro y acero"	"SIDERURGICA INTEGRADA CON PROCESOS DE CORTE A CINTAS Y CORTE A HOJAS DE LAMINA DE ACERO"	"Almacentro"	"380597.9102"	"2849520.2292"	"25°45'31"""	"100°11'26"""	"Avenida AVE. G"	"520 "	" "		"CIUDAD APODACA"	"NUEVO LEON"	"Apodaca"	"66600"
"TME7X1901211"	"TERNIUM MEXICO S.A. DE C.V.,PLANTA EDIFICIOS METALICOS"	"332310"	"Fabricación de estructuras metálicas"	"Metalurgica (incluye la siderurgica)"	"7U"	"Produccion de estructuras metalicas"	"Fabricación Integrada de acero incluyendo estructuras metalicas,mediante rolado y pintado."		"379199.5933"	"2866198.6473"	"25°54'33"""	"100°12'21"""	"Calle CARR MTY- LAREDO"	"KM. 22.5 "	" "	"Colonia Corredor Industrial Ciénega de Flores"	"CIENEGA DE FLORES"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"TME8A1904611"	"TERNIUM MEXICO S.A. DE C.V.,TERNIUM MÉXICO, S.A. DE C.V. PLANTA JUVENTUD"	"332810"	"Recubrimientos y terminados metálicos"	"Metalurgica (incluye la siderurgica)"	"8A"	"Galvanoplastia"	"Siderurgica integrada con procesosTransformación y comercialización de aceros recubiertos"		"371255.0353"	"2845935.9061"	"25°43'32"""	"100°17'0"""	"Avenida AVE. DE LA JUVENTUD"	"340 "	" "	"Colonia CUAUHTEMOC"	"SAN NICOLAS DE LOS GARZA"	"NUEVO LEON"	"San Nicolas de los Garza"	"66450"
"TME8A1904612"	"TERNIUM MEXICO S.A. DE C.V.,PLANTA UNIVERSIDAD"	"332810"	"Recubrimientos y terminados metálicos"	"Metalurgica (incluye la siderurgica)"	"8A"	"Galvanoplastia"	"Fabricación integrada de acero con proc. de laminación y acabado con Galvanizado y Pintado"		"369007.0702"	"2846450.5186"	"25°43'48"""	"100°18'21"""	"Calle AVE. UNIVERSIDAD"	"992 "	"S/N "	"Colonia CUAHUTEMOC"	"SAN NICOLAS DE LOS GARZA"	"NUEVO LEON"	"San Nicolas de los Garza"	"66450"
"TME9M1900611"	"TRUCAST DE MEXICO SA DE CV,TRUCAST"	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCION DE OTRAS AUTOPARTES SI INCLUYE PROCESOS TERMICOS O DE FUNDICION"	"PARQUE INDUSTRIAL FINSA"	"385847.0577"	"2851689.0581"	"25°46'43"""	"100°8'18"""	"Boulevard BLVD. INTERAMERICAN"	"302 "	" "		"CIUDAD APODACA"	"NUEVO LEON"	"Apodaca"	"66600"
"TME9M2201411"	"MARTINREA HONSEL MEXICO SA DE CV,"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fundición y Moldeo de Piezas Metalicas"		"350452.9003"	"2303126.8771"	"20°49'19"""	"100°26'13"""	"Calle AV. LA MONTAÑA"	"121 "	" "	"Colonia PARQUE IND. QUERETARO"	"SANTA ROSA JAUREGUI"	"QUERETARO"	"Queretaro"	"76220"
"TME990803711"	"TED DE MEXICO, S. DE R.L. DE C.V.,TED DE MEXICO, S. DE R.L. DE C.V."	"339999"	"Otras industrias manufactureras"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura, ensamble y prueba de dispositivos componentes electronicos"	"ANTONIO J. BERMUDEZ"	"367897.1032"	"3510385.6239"	"31°43'16"""	"106°23'39"""	"Avenida ANTONIO J. BERMUDEZ"	"950 "	" "		"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32470"
"TMM0100100157"	"TOKAIKOGYO DE MÉXICO SA DE CV,"	"326192"	"Fabricación de autopartes de plástico con y sin reforzamiento"	"Pinturas y tintas"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE AUTOPARTES PLASTICAS"	"PARQUE INDUSTRIAL SIGLO XXI"	"779874.2304"	"2413041.49"	"21°47'56"""	"102°17'35"""	"Carretera LOS ARELLANOS"	"220 "	" "		"AGUASCALIENTES"	"AGUASCALIENTES"	"Aguascalientes"	"20283"
"TMM1103700049"	"TOPY MW MANUFACTURING MEXICO S.A. DE C.V.,"	"336370"	"Fabricación de piezas metálicas troqueladas para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de piezas metálicas troqueladas para vehículos automotores "	"PARQUE INDUSTRIAL SANTA FE AMPLIACION"	"242823.433"	"2323771.7429"	"20°59'48"""	"101°28'26"""	"Avenida MINA DE GUADALUPE"	"798 "	" "		"SILAO DE LA VICTORIA"	"GUANAJUATO"	"Silao"	"36275"
"TMM7T2113611"	"THYSSENKRUPP METALÚRGICA DE MÉXICO, S.A. DE C.V.,"	"332110"	"Fabricación de productos metálicos forjados y troquelados"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"Manufactura de piezas forjadas y maquinadas para la industria Automotriz"		"573190.0983"	"2120474.1862"	"19°10'34"""	"98°18'13"""	"Calle CAMINO A SANTA AGUEDA"	"1 "	" "	"Ninguno "	"SAN MIGUEL XOXTLA"	"PUEBLA"	"San Miguel Xoxtla"	"72620"
"TMM9G0200411"	"TOYOTA MOTOR MANUFACTURING DE BAJA CALIFORNIA, S. DE R.L. DE C.V.,"	"336110"	"Fabricación de automóviles y camionetas"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"Producción de automóviles y camiones incluye tractocamiones y similares"		"526777.5533"	"3596660.768"	"32°30'24"""	"116°42'53"""	"Carretera Tijuana-Tecate Kilometro 143 Y 144"	"33143 "	" "	"Colonia El Realito"	"TIJUANA"	"BAJA CALIFORNIA"	"Tijuana"	"22550"
"TMOKE2802711"	"TECNOLOGÍA MODIFICADA S.A. DE C.V.,PLANTA MLS"	"493190"	"Otros servicios de almacenamiento con instalaciones especializadas"	"Otros"	"ZU"	"Almacen de materiales, productos y otros"	"Centro de Almacén y distribución; y sorteo de piezas"		"449876.2766"	"3035718.0238"	"27°26'38"""	"99°30'25"""	"Calle PRIVADA TRANSFORMACION"	"5 "	" "	"Colonia FINSA"	"NUEVO LAREDO"	"TAMAULIPAS"	"Nuevo Laredo"	"88275"
"TMO9I2802711"	"TECNOLOGÍA MODIFICADA S.A. DE C.V., - PLANTA I"	"339999"	"Otras industrias manufactureras"	"Automotriz"	"9I"	"Produccion de motores automotrices a gasolina y diesel"	"Re-manufactura de  componentes de maquinaria y equipo"		"450162.0823"	"3035607.6234"	"27°26'34"""	"99°30'15"""	"Calle AVE. TRANSFORMACION"	"545 "	" "	"Colonia PARQUE INDUSTRIAL FINSA"	"NUEVO LAREDO"	"TAMAULIPAS"	"Nuevo Laredo"	"88275"
"TMO9I2802713"	"TECNOLOGÍA MODIFICADA S.A. DE C.V.,TECNOLOGÍA MODIFICADA, S.A. DE C.V. - PLANTA V."	"339999"	"Otras industrias manufactureras"	"Automotriz"	"9I"	"Produccion de motores automotrices a gasolina y diesel"	"REMANUFACTURA DE TURBOCARGADORES PARA MOTORES A DIESEL"		"449983.1279"	"3035571.7488"	"27°26'33"""	"99°30'22"""	"Calle AV. TRANSFORMACIÓN"	"546 "	" "	"Colonia FINSA [88275]"	"NUEVO LAREDO"	"TAMAULIPAS"	"Nuevo Laredo"	"88275"
"TMO9I2802721"	"TECNOLOGÍA MODIFICADA S.A. DE C.V., - PLANTA IV"	"339999"	"Otras industrias manufactureras"	"Automotriz"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Refacción y Remanufactura de Marchas Aletrnadores Tarjetas Electrónicas y Bombas Hidráulic"		"438086.1273"	"3039085.7149"	"27°28'26"""	"99°37'36"""	"Calle AV. NEW YORK"	"204 "	" "	"Colonia PARQUE INDUSTRIAL ORADEL"	"NUEVO LAREDO"	"TAMAULIPAS"	"Nuevo Laredo"	"88285"
