"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"TME601412011"	"TECHNICOLOR MEXICANA S DE RL DE CV"	325992	"Fabricación de películas, placas y papel fotosensible para fotografía."	"Quimica"	"60"	"Produccion de peliculas, placas y papel sensible para fotografia"	"MANUFACTURA DE DISCOS VIDEO DIGITALES"				"20°38'46"""	"0.103°25'2"""	"AVENIDA LABNA"	"1781"		"JARDINES DEL SOL"	"ZAPOPAN"	"JALISCO"	"Zapopan"	"45050"
"TME691901811"	"TECNIQUIMIA  MEXICANA  S. A  DE  C. V."	324191	"Fabricación de aceites y grasas lubricantes."	"Quimica"	"69"	"Produccion de grasas, aceites lubricantes y aditivos"	"PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS)."				"25°47'9.02"""	"100°26'32.74"""	"BETA"	"8023"		"INDUSTRIAL MITRAS"		"NUEVO LEON"	"Garcia"	"66000"
"TME6E0500211"	"TOTER DE MEXICO, S DE R.L. DE C.V."	326199	"Fabricación de otros productos de plástico sin reforzamiento."	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"FABRICACION DE PRODUCTOS PLASTICOS"	"PARQUE INDUSTRIAL INTERNACIONAL"			"29°16'34"""	"100°54'26"""	"BLV. INTERNACIONAL"	"SN"	"15"	"PARQUE INTERNACIONAL"	"ACUNA"	"COAHUILA"	"Acuna"	"26269"
"TME6J0803711"	"TEGRANT DE MEXICO S. A DE C.V."	326140	"Fabricación de espumas y productos de poliestireno."	"Quimica"	"6J"	"Fabricacion de productos de espumas de poliestireno expandible"	"FABRICACION DE ESPUMA Y PRODUCTOS DE POLIESTIRENO, VASOS, PLATOS, BLOQUES AISLANTES, ETC."	"PARQUE INDUSTRIAL ZARAGOZA"			"31°40'57"""	"106°22'34"""	"CALLE NEPTUNO"	"1917"		"SATELITE"	"CD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32540"
"TME7F2402811"	"THYSSENKRUPP MEXINOX S.A. DE C.V."	331111	"Complejos siderúrgicos."	"Metalurgica (incluye la siderurgica)"	"7F"	"Laminacion primaria de hierro y acero"	"LAMINACIÓN PRIMARIA DE HIERRO Y ACERO (INCLUYE FERROALEACIONES, ACEROS COMUNES Y ESPECIALE"	"ZONA INDUSTRIAL"			22.09243	-100.88945	"AVENIDA INDUSTRIAS"	"4100"		"ZONA INDUSTRIAL"	"SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"TME8L0803711"	"Toro Company de México S. de R.L. de C.V. Planta II"	332710	"Maquinado de piezas metálicas para maquinaria y equipo en general."	"Articulos y productos metalicos"	"8L"	"Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas"	"Pintura y Ensamble de Podadoras de Pasto"	"Las Americas"	314051.357	3444167.285	31.6111	-106.36817	"Av. Libre Comercio"	"2021"		"Pque. Ind. las Americas"	"Ciudad Juárez"	"CHIHUAHUA"	"Juarez"	"32596"
"TME8S0803711"	"TATUNG MEXICO SA DE CV"	334110	"Fabricación de computadoras y equipo periférico."	"Equipos y articulos electronicos, electricos y domesticos"	"8S"	"Produccion de equipo de computo y sus perifericos"	"FABRICACION DE COMPUTADORAS"	"PARQUE INDUSTRIAL FUENTES"	0	0	31.72927	-106.42029	"AV. ROSA MARIA Y DE FUENTES"	"7050"		"PARQUE INDUSTRIAL FUENTES"	"CIUDAD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32320"
"TME912803221"	"TELEPLAN DE MEXICO SA DE CV"	811219	"Reparación y mantenimiento de otro equipo electrónico y de equipo de precisión."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"REPARACION DE CIRCUITOS ELECTRONICOS"	"PARQUE INDUSTRIAL PROLOGIS PHARR BRIDGE"	0	0	"26°18'0"""	"98°18'0"""	"PRIMERO DE MAYO"	"3 y 4"	"2"	"NA"	"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88780"
"TME990803711"	"TED DE MEXICO"	334410	"Fabricación de componentes electrónicos."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"DISECO Y MANUFACTURA DE DISPOSITIVOS Y APARATOS ELECTRICOS"	"PARQUE INDUSTRIAL ANTONIO J. BERMUDEZ"			31.72025	-106.39391	"AV. ANTONIO J. BERMUDEZ"	"950"			"CD. JUAREZ"	"CHIHUAHUA"	"Juarez"	"32470"
"TME9L2605511"	"TSE DE MEXICO S.A DE C.V."	336340	"Fabricación de partes de sistemas de frenos para vehículos automotrices."	"Automotriz"	"9L"	"Produccion de partes para el sistema de frenos automotriz"	"PRODUCCIÓN DE PARTES PARA EL SISTEMA DE FRENOS AUTOMOTRIZ (SÓLO MEDIANTE PROCESOS TÉRMICOS"	"PARQUE INDUSTRIAL SAN LUIS"	0	0	"32°28'36"""	"114°45'45"""	"AVENIDA DE LA INDUSTRIA"	"NA"	"NA"	"PARQUE INDUSTRIAL"	"NA"	"SONORA"	"San Luis Rio Colorado"	"83455"
"TME9M2201411"	"TAFIME MEXICO, S.A. DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE PARTES AUTOMOTRICES"				"20°49'14"""	"100°25'49"""	"AV. LA MONTACA"	"121"		"SANTA ROSA JAUREGUI"	"QUERETARO"	"QUERETARO"	"San Joaquin"	"76220"
"TMEB62802211"	"TIDI MEXICO, S. DE R.L. DE C.V."	311350		"Alimenticio y/o de consumo humano"	"1Z"	"Preparacion y envasado alimentos"	"ELABORACION DE PRODUCTOS ALIMENTICIOS PARA CONSUMO HUMANO"	"ZONA INDUSTRIAL"	0	0	"25°52'49"""	"97°32'16"""	"PROL. CALLE INDUSTRIAL"	"198"		"ZONA INDUSTRIAL"	"H MATAMOROS"	"TAMAULIPAS"	"Matamoros"	"87325"
"TMEM12802711"	"TIMMINCO DE MEXICO SA DE CV"	332999	"Fabricación de otros productos metálicos."	"Metalurgica (incluye la siderurgica)"	"BU"	"Produccion de articulos de metales no ferrosos"	"OTROS TRATAMIENTOS."		0	0	27.45624	-99.50328	"Ave. Jesus Carranza"	"4602"		"Campestre"	"Nuevo Laredo"	"TAMAULIPAS"	"Nuevo Laredo"	"88278"
"TMEMI0200211"	"Termoeléctrica de Mexicali, S. de R. L. de C. V."	221110	"Generación, transmisión y distribución de energía eléctrica."	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generación y Transmisión de Energía Eléctrica"		625508	3607826	"32°36'3"""	"115°39'45"""	"Carretera Mexicali Tijuana Km 14.5"	"SN"		"Sonora"	"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21210"
"TMEN31610711"	"TEEPAK DE MÉXICO S. DE R.L. DE C.V."	322299	"Fabricación de otros productos de cartón y papel."	"Celulosa y papel"	"N3"	"Produccion de otros articulos celulosicos"	"PELÍCULAS FLEXIBLES PARA EMPAQUE Y ENVASE"	"ZONA INDUSTRIAL"	426000	2274500	"19°49'38"""	"101°46'29"""	"KM. 3.5 CARRETERA ZACAPU PANINDÍCUARO"	"SIN"	"NUMERO"		"ZACAPU"	"MICHOACAN"	"Zacapu"	"58600"
"TMF7J1510411"	"TUBOS MEXICANOS FLEXIBLES S.A DE C.V"	332999	"Fabricación de otros productos metálicos."	"Metalurgica (incluye la siderurgica)"	"7J"	"Produccion de tubos y postes de hierro y acero"	"PRODUCCIÓN DE TUBOS Y POSTES DE HIERRO Y ACERO (SÓLO MEDIANTE PROCESOS TÉRMICOS O DE FUNDI"	"TLALNEPANTLA"			"19°31'18.67"""	"99°13'51.06"""	"AV PRESIDENTE JUAREZ"	"265"		"SAN JERONIMO TEPETLACALCO"	"MEXICO"	"MEXICO"	"Tlalnepantla de Baz"	"54090"
"TMJ7X0803711"	"TRANSFORMACIONES METALICAS DE JUAREZ, S.A. DE C.V"	332999	"Fabricación de otros productos metálicos."	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"FABRICACION DE PRODUCTOS METALICOS"		0	0	"31°44'8"""	"106°26'30"""	"CAPULIN"	"6814"		"EL GRANJERO"		"CHIHUAHUA"	"Juarez"	"32690"
"TMM5X2402811"	"3M México, S.A. de C.V."	339999	"Otras industrias manufactureras."	"Articulos y productos compuestos de diferentes materiales"	"52"	"Articulos y productos compuestos de diferentes materiales"	"Fabricación de Cintas Adhesivas  fibras  quimicos y similares"	"Zona Industrial del Potosi"	0	0	"22°4'8"""	"100°53'11"""	"Comision Federal de Electricidad"	"520"		"Zona Industrial del Potosí"	"San Luis Potosí"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"TMM7T2113611"	"THYSSENKRUPP METALÚRGICA DE MÉXICO S.A. DE C.V."	331510	"Moldeo por fundición de piezas de hierro y acero."	"Metalurgica (incluye la siderurgica)"	"7I"	"Laminacion secundaria de hierro y acero"	"FABRICACIÓN DE PRODUCTOS FORJADOS Y MAQUINADOS PARA LA INDUSTRIA AUTOMOTRIZ"				"19°10'24"""	"98°18'20"""	"CAMINO A SANTA AGUEDA"	"1"		"SAN MIGUEL XOXTLA"	"SAN MIGUEL XOXTLA"	"PUEBLA"	"San Miguel Xoxtla"	"72620"
"TMM9G0200411"	"TOYOTA MOTOR MANUFACTURING DE BAJA CALIFORNIA, S. DE R.L. DE C.V."	336110	"Fabricación de automóviles y camionetas."	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"PRODUCCION DE AUTOMOVILES Y CAMIONES INCLUYE TRACTOCAMIONES Y SIMILARES"	"CORREDOR INDUSTRIAL EN DESARROLLO"			32.49598	-116.72436	"CARRETERA TIJUANA-TECATE KM 143 Y 144"	"33143"		"EL GANDUL"	"TIJUANA"	"BAJA CALIFORNIA"	"Tijuana"	"22550"
"TMM9M2111411"	"TALLERES MECÁNICOS MONTSERRAT S.A. DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SE INCLUYEN PROCESOS TÉRMICOS O DE FUNDICIÓN)"	"PARQUE INDUSTRIAL 5 DE MAYO"	0	0	"19°5'45"""	"98°11'05"""	"CALLE CAMINO AL CONDE"	"41"		"PARQUE INDUSTRIAL 5 DE MAYO"		"PUEBLA"	"Puebla"	"72270"
"TMM9M2111412"	"TALLERES MECANICOS MONTSERRAT S.A. DE C.V. PLANTA II"	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES(SE INCLUYEN POCESOS TERMICOS O DE FUNDICION)"	"PARQUE INDUSTRIAL 5 DE MAYO"			"19°5'0"""	"98°11'00"""	"MARTIRES  DEL RÍO BLANCO"	"29"			"PUEBLA"	"PUEBLA"	"Puebla"	"72270"
"TNGBS3019311"	"TALLERES NAVALES DEL GOLFO, S.A DE C.V"	336610	"Fabricación de embarcaciones."	"Otros"	"1F"	"Reparacion y mantenimiento de equipos,maquinas y vehiculos industriales"	"FABRICACION Y REPARACION DE EMBARCACIONES Y ESTRUCTURAS COSTA AFUERA"	"CESIONARIO ADMINISTRACION INTEGRAL DE VERACRUZ"			"19°12'0"""	"96°8'0"""	"ISLOTE DE SAN JUAN DE ULÚA"	"SN"		"RECINTO PORTUARIO"	"VERACRUZ"	"VERACRUZ"	"Veracruz"	"91800"
"TOM8A1403911"	"RAFAEL TORREZ MEDINA"	332810	"Recubrimientos y terminados metálicos."	"Quimica"	"8A"	"Galvanoplastia"	"GALVANIZADORA (MAQUILA)"		0	0	20.72052	-103.33378	"DOMINGO RAMIREZ"	"1337"		"RANCHO NUEVO"		"JALISCO"	"Guadalajara"	"44249"
"TPA6E0200411"	"Tapicerias Pacifico, S.A. de C.V."	326199	"Fabricación de otros productos de plástico sin reforzamiento."	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Ensamble y manufactura de tinas de hidromasaje conchas paneles escalones bancos macetas"	"Ciudad Industrial"	0	0	"32°31'49"""	"116°53'41"""	"12 Norte"	"20736"		"Ciudad Industrial"	"Tijuana"	"BAJA CALIFORNIA"	"Tijuana"	"22000"
"TPCAD2404011"	"TERMOELECTRICA PEÑOLES S DE RL DE CV"	221110	"Generación, transmisión y distribución de energía eléctrica."	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"22°4'0"""	"98°51'0"""	"Camino Est. Tamuin a Planta Cemex"	"Km 8"		"Ejido Las Palmas"	"Tamuin"	"SAN LUIS POTOSI"	"Tamuin"	"79200"
"TPE9J1407011"	"TRANSMISIONES DE POTENCIA  EMERSON  S.A. DE C.V."	336350	"Fabricación de partes de sistemas de transmisión para vehículos automotores."	"Automotriz"	"9J"	"Produccion de partes para el sistema de transmision automotriz"	"Fabricación de baleros chumaceras rotulas polea accesorio de cadena cadena delrin y bujes."	"Corredor Industrial El Salto Jal"			"20°30'37"""	"103°14'15"""	"Km 11.4 Carr. Guadalajara El Castillo"	"NA"		"NA"	"NA"	"JALISCO"	"El Salto"	"45685"
"TPEM92800311"	"Vopak México S.A de C.V"	493119	"Otros servicios de almacenamiento general sin instalaciones especializadas."	"Otros"	"QB"	"Almacenes de sustancias quimicas"	"ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DE PRODUCTOS QUIMICOS Y PETROQUIMICOS"	"Puert industrial de Altamira Tamaulipas"			"22°29'10"""	"97°53'34"""	"Zona de terminales sín número 00"	"00"	"00"	"No APlica"	"Altamira"	"TAMAULIPAS"	"Altamira"	"89600"
"TPQN22200611"	"Tetra Pak Querétaro  S. A. de C. V."	322220	"Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados."	"Celulosa y papel"	"N2"	"Produccion de papeles recubiertos y sus productos"	"Manufactura de material de envase para alimentos líquidos"	"Fraccionamiento Industrial Balvanera"			"20°32'13"""	"0.1°28'2"""	"Carretera libre a Celaya"	"km 9.5"		"Fraccionamiento Industrial Balvanera"	"Corregidora"	"QUERETARO"	"Corregidora"	"76900"
"TPR5U0900511"	"TREFOIL PRODUCTS. S.A DE C.V"	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"FABRICACIÓN DE PINTURAS"	"FRACCIONAMEINTO INDUSTRIAL LA VICTORIA"			19.47655	-99.11367	"VENTURINA"	"123"		"ESTRELLA"		"DISTRITO FEDERAL"	"Gustavo A. Madero"	"07810"
"TRA6J1306911"	"TRAPLA  S.A. DE C.V."	326140	"Fabricación de espumas y productos de poliestireno."	"Quimica"	"6J"	"Fabricacion de productos de espumas de poliestireno expandible"	"FABRICACIÓN DE PRODUCTOS DE ESPUMAS DE POLIESTIRENO EXPANDIBLE"	"CD INDUSTRIAL TIZAYUCA"			19.82067	-98.96107	"EJE ORIENTE PONIENTE"	"MZ  7"	"LT1"	"CD. IND. TIZAYUCA"	"TIZAYUCA"	"HIDALGO"	"Tizayuca"	"43800"
"TRABB1502911"	"TRANSNEC S.A. DE C.V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Otros"	"BB"	"Manejo de residuos peligros"	"RECOLECCIÓN Y TRANSPORTE DE RESIDUOS PELIGROSOS"		0	0	"19°24'27"""	"98°55'20"""	"PROL JUAREZ"	"SN"	"SN"	"SAN JOSÉ CHICOLOAPAN"		"MEXICO"	"Chicoloapan"	"56370"
"TRI9M2802211"	"TRIDONEX S. DE R.L. DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"REMANUFACTURA DE PARTES AUTOMOTRICES"	"FINSA ORIENTE"			"25°50'20"""	"0.97°26'34"""	"AVE. HORIZONTE"	"8"			"H. MATAMOROS"	"TAMAULIPAS"	"Matamoros"	"87494"
"TRM9P0501011"	"Trinity Rail de México S. de R.L. de C.V."	336510	"Fabricación de equipo ferroviario."	"Automotriz"	"9P"	"Produccion de equipo ferroviario"	"Fabricación de equipo ferroviario, carros, trolebuses y tranvias."	"Parque Industrial Frontera"	255665.6875	2977487.25	"26°53'46"""	"101°45'43"""	"Av. Perimetral Lado Norte 748"	"NA"	"NA"	"Zona Industrial"	"FRONTERA"	"COAHUILA"	"Frontera"	"25600"
"TRW8V2803211"	"TRW Electrónica Ensambles S.A. de C.V."	336320	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Producción de Equipo Eléctrico y Electrónico de Uso Automotríz"	"Parque Industrial Reynosa"			"26°1'0"""	"98°1'1"""	"Brecha E99 Km 3"	"NA"		"Parque Industrial Reynosa"	"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88780"
"TSA301409411"	"Tequila Sauza S. de R.L. de C.V."	312142	"Elaboración de bebidas destiladas de agave."	"Bebidas y tabaco"	"30"	"Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion"	"Producción, Fabricación o Envasado de Bebidas Destiladas de Agave"				"20°52'58"""	"103°50'33"""	"Francisco Javier Sauza Mora"	"80"		"Centro"	"Tequila"	"JALISCO"	"Tequila"	"46400"
"TSD9K2201111"	"TRW SISTEMAS DE DIRECCIONES S.A. de C.V."	336330	"Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices."	"Automotriz"	"9K"	"Produccion de partes para el sistema de suspension y direccion"	"DiseDo y fabricación de cajas de dirección componentes para automovil y camiones"				"20°34'59"""	"100°21'21"""	"AV. DE LAS FUENTES"	"29"		"FRACC IND BERNARDO QUINTANA"	"EL MARQUES"	"QUERETARO"	"El Marques"	"76246"
"TTE5U1503311"	"TQ TECNOQUIMICOS, S. A. DE C. V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO"				"19°30'13"""	"99°01'22"""	"AV. RUIZ CORTINES"	"22"	"1Y2"	"PRISO"		"MEXICO"	"Ecatepec de Morelos"	"55264"
"TTE791300111"	"TEXTILES TÉCNICOS SA DE CV"	327999	"Fabricación de otros productos a base de minerales no metálicos."	"Asbesto"	"79"	"Produccion de asbesto cemento y sus productos"	"FABRICACIÓN DE HILADOS Y TEJIDOS A PARTIR DE FIBRAS TÉCNICAS Y DE ASBESTO TIPO CRISOTILO"				20.22424	-98.45512	"CALLE JUAREZ"	"102"		"CENTRO"	"ALCHOLOYA"	"HIDALGO"	"Acatlan"	"43530"
"TTRB01509911"	"TRAMO COMPACÍA DE TRANSPORTES, S.A. DE C.V."	484129	"Otro autotransporte foráneo de carga general."	"Otros"	"B0"	"Transporte de carga en general"	"SERVICIO DE AUTOTRANSPORTE FEDERAL DE CARGA EN GENERAL"				"19°31'58"""	"98°49'47"""	"CARRETERA A LA PURIFICACION"	"1"		"LA PURIFICACION"	"LA PURIFICACION"	"MEXICO"	"Texcoco"	"56240"
"TTS9J2201211"	"Transmisiones TSP S.A de C.V"	336350	"Fabricación de partes de sistemas de transmisión para vehículos automotores."	"Automotriz"	"9J"	"Produccion de partes para el sistema de transmision automotriz"	"PRODUCCIÓN DE PARTES PARA EL SISTEMA DE TRANSMISIÓN AUTOMOTRIZ (INCLUYE PROCESOS TÉRMICOS)"	"PEDRO ESCOBEDO QRO"	0	0	"20°30'16"""	"0.1°8'24"""	"Km. 181.5  AUTOPISTA MEXICO QUERETARO"	"NA"		"NA"	"PEDRO ESCOBEDO"	"QUERETARO"	"Pedro Escobedo"	"76700"
"TUMMA2803311"	"TAN U. S. MEXICO S. A. DE C. V."	326194	"Fabricación de otros productos de plástico de uso industrial sin reforzamiento."	"Quimica"	"MA"	"Fabricacion de productos moldeados con diversas resinas"	"FABRICACION DE PRODUCTOS MOLDEADOS CON DIVERSAS RESINAS NO INCLUYELA MICROINDUSTRIA NI"		0	0	"25°53'15"""	"97°32'17"""	"CARRETERA A MATAMOROS Km 114"	"8 A"		"LA PAZ"	"RIO BRAVO"	"TAMAULIPAS"	"Rio Bravo"	"88900"
"TUR9S2201411"	"TURBORREACTORES S.A DE C.V"	336410	"Fabricación de equipo aeroespacial."	"Automotriz"	"9S"	"Industria aeroespacial"	"INDUSTRIA AEROESPACIAL (INCLUYE ENSAMBLE DE AERONAVES Y LA PRODUCCIÓN DE COMPONENTES MEDIA"	"ZONA INDUSTRIAL BENITO JUAREZ"			20.63618	-100.43564	"ACCESO IV"	"6"		"ZONA INDUSTRIAL BENITO JUAREZ"	"QUERETARO"	"QUERETARO"	"Queretaro"	"76120"
"TVI301401312"	"TEQUILA EL VIEJITO S.A. DE C.V."	312142	"Elaboración de bebidas destiladas de agave."	"Bebidas y tabaco"	"30"	"Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion"	"FABRICA DE TEQUILA"	"AREA RURAL"	746165	2273285	"0°0'0"""	"0°0'0"""	"INDALECIO NUÑEZ MURO"	"303"		"PREDIO EL CENTINELA"	"ATOTONILCO EL ALTO"	"JALISCO"	"Atotonilco el Alto"	"47767"
"TVSMV2803212"	"TRW VEHICLE SAFETY SYSTEMS DE MEXICO S.A. DE C.V"	336360	"Fabricación de asientos y accesorios interiores para vehículos automotores."	"Automotriz"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"CONFECCION DE ASIENTOS Y ACCESORIOS DE TELA DE USO AUTOMOTRIZ"	"PARQUE INDUSTRIAL DEL NORTE"	563045	2880986	"26°2'47"""	"98°22'11"""	"AVENIDA FOMENTO INDUSTRIAL DEL NORTE"	"SN"		"PARQUE INDUSTRIAL DEL NORTE"	"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88735"
"UCSMB0900512"	"UNIIEXCEL CHEMICAL SOLUTIONS, S.A. DE C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC"		0	0	"0°0'0"""	"0°0'0"""	"PONIENTE 134"	"464A"		"INDUSTRAL VALLEJO"		"DISTRITO FEDERAL"	"Gustavo A. Madero"	"07700"
"UDE1C2803211"	"Unomedical Devices S.A. de C.V."	334519	"Fabricación de otros instrumentos de medición, control, navegación, y equipo médico electrónico."	"Articulos y productos compuestos de diferentes materiales"	"1C"	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"Manufactura de ensamble y reparacion de equipos medicos"	"Parque Industrial del Norte"			26.04611	-98.36513	"Av. Fomento Industrial"	"3"	"9"	"Parque Industrial del Norte"	"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88736"
"UGI9I2802711"	"UGIMAG S.A. de C.V."	335311	"Fabricación de motores y generadores eléctricos."	"Equipos y articulos electronicos, electricos y domesticos"	"8T"	"Produccion de motores electricos"	"FABRICACION DE IMANES PARA MOTORES ELECTRICOS"	"PARQUE INDUSTRIAL O LONGORIA"	446023	3040120	"27°29'1"""	"0.99°32'47"""	"GENERAL MANUEL AVILA CAMACHO"	"6"		"PARQUE IND. O. LONGORIA"	"NUEVO LAREDO"	"TAMAULIPAS"	"Nuevo Laredo"	"88170"
"UHP7Z1407011"	"URREA HERRAMIENTAS PROFESIONALES SA DE CV"	332211	"Fabricación de herramientas de mano metálicas sin motor."	"Metalurgica (incluye la siderurgica)"	"7Z"	"Produccion de herramientas de mano"	"PRODUCCIÓN DE HERRAMIENTAS DE MANO (SÓLO MEDIANTE PROCESOS TÉRMICOS O DE FUNDICIÓN; NO INC"	"CORREDOR INDUSTRIAL DE EL SALTO"			"20°30'24"""	"103°13'50"""	"CARRETERA A EL CASTILLO"	"KM. 11.5"		"EL CASTILLO"		"JALISCO"	"El Salto"	"45680"
"ULE6D0900711"	"ULEI, S.A. DE C.V."	326290	"Fabricación de otros productos de hule."	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule"	"PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE)."				19.35416	-99.11417	"TRIGO"	"58"	"B"	"GRANJAS ESMERALDA"		"DISTRITO FEDERAL"	"Iztapalapa"	"09810"
"UME752104111"	"USG MEXICO S.A. DE C.V."	327420	"Fabricación de yeso y productos de yeso."	"Cemento y Cal"	"75"	"Produccion de yeso y sus productos"	"MANUFACTURA DE PRODUCTOS DE YESO PARA LA CONSTRUCCION Y DECORACION"				"19°6'0"""	"98°1'0"""	"AVENIDA LOS ARCOS"	"SN"		"NA"	"CUAUTLACINGO"	"PUEBLA"	"Cuautlancingo"	"72700"
"UME9M0100111"	"UNIPRES MEXICANA, S.A. DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	"PARQUE INDUSTRIAL SAN FRANCISCO"			22.03415	-102.26991	"AVENIDA JAPON"	"128"		"PARQUE INDUSTRIAL SAN FRANCISCO"	"SAN FRANCISCO DE LOS ROMO"	"AGUASCALIENTES"	"San Francisco de los Romo"	"20300"
"UMELK1505111"	"UNISIA MEXICANA S.A de C.V."	333999	"Fabricación de otra maquinaria y equipo para la industria en general."	"Metalurgica (incluye la siderurgica)"	"LK"	"Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales"	"FABRICACIÓN Y COMERCIALIZACIÓN DE BOMBAS DE ACEITE Y BOMBAS DE AGUA DE USO AUTOMOTRIZ"	"PARQUE INDUSTRIAL LERMA"			19.30109	-99.5278	"AV. DEL PARQUE"	"8"		"PARQUE INDUSTRIAL LERMA"	"LERMA"	"MEXICO"	"Lerma"	"52000"
"UMEND1900611"	"USEM DE MÉXICO S.A. DE C.V."	335311	"Fabricación de motores y generadores eléctricos."	"Equipos y articulos electronicos, electricos y domesticos"	"8T"	"Produccion de motores electricos"	"FABRICACIÓN Y ENSAMBLE DE MOTORES ELÉCTRICOS"	"APODACA"			"25º46'23.89"""	"100º11'33.82"""	"BLVD. CARLOS SALINAS DE GORTARI"	"KM. 9.5"			"APODACA"	"NUEVO LEON"	"Apodaca"	"66600"
"UMEUA1901011"	"USG MEXICO S. A. DE C. V."	327420	"Fabricación de yeso y productos de yeso."	"Cemento y Cal"	"75"	"Produccion de yeso y sus productos"	"1) FABRICACION DE PANEL DE YESO MARCA TABLAROCA Y COMPUESTO PARA TRATAMIENTO DE JUNTAS"	"PREDIO PARA ACTIVIDAD INDUSTRIAL"	0	0	"25º52'21.68"""	"100º22'57.59"""	"CAMINO A LA LAGUNA KM. 2.5"	"NA"		"CARR. A MONCLOVA"	"EL CARMEN"	"NUEVO LEON"	"Carmen"	"66550"
