"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"SMEKE2201111"	"SCANIA DE MÉXICO S.A DE C.V"	334310	"Fabricación de equipo de audio y de video."	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"PRODUCCIÓN DE AUTOMÓVILES Y CAMIONES (INCLUYE TRACTOCAMIONES Y SIMILARES) Y MANTENIMIENTO"	"PARQUE INDUSTRIAL EL MARQUES"	0	0	"20°34'44"""	"100°15'47"""	"CIRCUITO EL MARQUES NORTE"	"12"		"EL MARQUES"	"EL MARQUES"	"QUERETARO"	"El Marques"	"76246"
"SMEMA1900911"	"SANTROL DE MEXICO, S. de R.L. de C.V."	326194	"Fabricación de otros productos de plástico de uso industrial sin reforzamiento."	"Quimica"	"MA"	"Fabricacion de productos moldeados con diversas resinas"	"RECUBRIMIENTO DE ARENAS"				"25°36'24"""	"99°59'21"""	"AUTOPISTA MONTERREY-REYNOSA KM. 32"	"SN"		"NA"	"CADEREYTA"	"NUEVO LEON"	"Cadereyta Jimenez"	"67450"
"SMETN1511311"	"Servicio La Mesita S.A. de C.V."	334310	"Fabricación de equipo de audio y de video."	"Otros"	"TN"	"Gasolinerias ubicadas fuera de Zona Federal"	"Venta combustibles lubricantes y aditivos."		0	0	"18°45'4"""	"99°46'0"""	"Carretera Estatal Margen Sur"	"Km. 2"		"Los Reyes San Lucas"	"Villa Guerrero"	"MEXICO"	"Villa Guerrero"	"51760"
"SMI5I0801711"	"Specialty Minerals S.A. de C.V."	325180	"Fabricación de otros productos químicos básicos inorgánicos."	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"Elaboración de Precipitado de Carbonato de Calcio"	"Parque Agroindustrial"			"28°28'41"""	"106°43'24"""	"Domicilio Conocido"	"SN"		"Planta Agroindustrial"	"Anáhuac"	"CHIHUAHUA"	"Cuauhtemoc"	"31600"
"SMNBU1901211"	"SIT MANUFACTURING NA, S. A. DE C. V."	332910	"Fabricación de válvulas metálicas."	"Articulos y productos metalicos"	"87"	"Produccion de valvulas metalicas"	"FABRICACION Y COMERCIALIZACION DE TODA CLASE DE VALVULAS, TERMOSTATOS, CONTROLES Y OTROS"	"PARQUE INDUSTRIAL NACIONAL"			"25°53'22.56"""	"100°13'25.86"""	"AVE. TEXAS  ESQ.  CON  CANADA"	"300"		"PARQUE IND. NACIONAL"	"CIENEGA DE FLORES"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"SMS9W0803711"	"SIPPICAN DE MEXICO S DE R.L. DE C.V."	339999	"Otras industrias manufactureras."	"Articulos y productos compuestos de diferentes materiales"	"52"	"Articulos y productos compuestos de diferentes materiales"	"ENSAMBLE Y FABRICACION DE TERMOMETROS MARINOS PARA PRUEBAS OCEANOGRAFICAS"	"ANDADOR INDUSTRIAL RAMON RIVERA LARA"	0	0	31.69199	-106.42854	"BOULEVARD TEOFILO BORUNDA"	"6683"		"PARTIDO IGLESIAS"	"CDJUAREZ"	"CHIHUAHUA"	"Juarez"	"32650"
"SMSLU2700411"	"SERVICIOS Y MAQUILADOS DEL SURESTE S.A. DE C.V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Tratamiento de residuos peligrosos"	"LU"	"Tratamiento fisico de residuos peligrosos"	"TRATAMIENTO DE AGUAS RESIDUALES"				"0°0'0"""	"0°0'0"""	"CARR. FED. VHSA. A LA ISLA KM 1.5"	"SN"		"PLATANO Y CACAO 4TA SECC."		"TABASCO"	"Centro"	"86280"
"SNL6E2802711"	"Sony Nuevo Laredo, S.A. de C.V."	326110	"Fabricación de bolsas y películas de plástico flexible."	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Fabricacion de discos y cintas magnetofonicas"	"Modulo Industrial America"			"27°25'29"""	"99°31'51"""	"Boulevard Luis Donaldo Colosio"	"Km 0.200"		"Modulo Industrial America"	"Nuevo Laredo"	"TAMAULIPAS"	"Nuevo Laredo"	"88277"
"SNL912802711"	"SONY DE NUEVO LAREDO S.A. DE C.V."	334610	"Fabricación y reproducción de medios magnéticos y ópticos."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"MANTENIMIENTO Y REPARACION DE APARATOS ELECTRONICOS"	"PARQUE INDUSTRIAL FINSA"			27.44576	-99.49955	"AVENIDA FABRICAS"	"5939"				"TAMAULIPAS"	"Nuevo Laredo"	"88275"
"SNST00705511"	"Programa Mosca del Mediterráneo"	112999	"Explotación de otros animales."	"Otros"	"T0"	"Control de ejemplares de especies perjudiciales"	"Cría y esterilización de mosca del Mediterráneo"		0	0	"14°49'53"""	"92°11'33"""	"Carretera Tapachula a Cd. Hidalgo km19.5"	"SN"		"NA"	"Metapa de Domínguez"	"CHIAPAS"	"Metapa"	"30860"
"SOC5N1605211"	"Sadcom de Occidente, S.A. de C.V."	325310	"Fabricación de fertilizantes."	"Quimica"	"5N"	"Produccion de fertilizantes quimicos"	"Fabricación de fertilizantes"	"Recinto portuario"	799901	1983617	"17°55'0"""	"102°12'0"""	"Isla de enmedio"	"s n"			"Lázaro Cárdenas"	"MICHOACAN"	"Lazaro Cardenas"	"60950"
"SON8W2604311"	"SONITRONIES S.A DE C.V DEPTO. THERMAX"	332810	"Recubrimientos y terminados metálicos."	"Quimica"	"8A"	"Galvanoplastia"	"INSULACION DE ALAMBRE"	"PARTICULAR"	504624.9375	3463093.75	"31°18'7"""	"110°57'2"""	"BUSTAMANTE Y TAPIROS"	"645"		"GRANJA"	"NOGLAES"	"SONORA"	"Nogales"	"84065"
"SONMA2604321"	"SONITRONIES S.A. DE C.V. DPTO. SAMCO SCIENTIFIC"	326194	"Fabricación de otros productos de plástico de uso industrial sin reforzamiento."	"Quimica"	"MA"	"Fabricacion de productos moldeados con diversas resinas"	"FABRICACIÓN DE PRODUCTOS MOLDEADOS CON DIVERSAS RESINAS; NO INCLUYE LA MICROINDUSTRIA NI"	"PARQUE INDUSTRIAL EL CID"	0	0	"31°16'11"""	"110°56'39"""	"NA"	"KM 6.5"		"PARQUE INDUSTRIAL EL CID"	"NOGALES"	"SONORA"	"Nogales"	"84000"
"SORLQ2903911"	"SÍNTESIS ORGÁNICAS, S.A. DE C.V."	325110	"Fabricación de petroquímicos básicos del gas natural y del petróleo refinado."	"Petroleo y petroquimica"	"LQ"	"Produccion de petroquimicos secundarios"	"PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS."	"Corredor Industrial Tochac"			"19°23'22"""	"98°3'52"""	"KM. 154 CARRETERA MÉXICO-VERACRUZ"	"SN"		"CORREDOR INDUSTRIAL TOCHAC"	"SAN COSME XALOZTOC"	"TLAXCALA"	"Xaloztoc"	"90460"
"SPA7X2200611"	"SPARVEL, S. DE R.L. DE C.V."	332999	"Fabricación de otros productos metálicos."	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"FABRICACION DE PARTES PARA REFRIGERACION"	"PARQUE INDUSTRIAL BALVANERA"			20.53044	-100.45945	"CIRCUITO BALVANERA"	"22"	"N.A."	"N.A."	"QUERETARO"	"QUERETARO"	"Corregidora"	"76900"
"SPG912802211"	"Kearfott Precisiones Generales de México S.A de C.V"	334410	"Fabricación de componentes electrónicos."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble de Componentes Electricos y Electronicos"	"Ciudad Industrial CIMA"			25.84285	-97.43586	"Diagonal Lorenzo de la Garza"	"25"		"Ciudad Industrial"		"TAMAULIPAS"	"Matamoros"	"87496"
"SPL5T0901311"	"Schering-Plough, S.A. de C.V."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."				19.25135	-99.10755	"Av. 16 de Septiembre"	"301"		"Xaltocan"		"DISTRITO FEDERAL"	"Xochimilco"	"16090"
"SPM4T1512111"	"SPEED PALLET DE MEXICO, S.A. DE C.V."	321210	"Fabricación de laminados y aglutinados de madera."	"Madera y Productos"	"4T"	"Fabricacion de productos y articulos de madera"	"ENSAMBLE, HABILITACIÓN, ACONDICIONAMIENTO, ALMACENAMIENTO, DISTRIBUCIÓN DE TARIMAS Y CONTE"		0	0	"19°42'64"""	"99°12'92"""	"CARRETERA  TEPOTZOTLAN KM. 01"	"SN"		"LA AURORA"	"CUAUTITLAN IZCALLI"	"MEXICO"	"Cuautitlan"	"54725"
"SPRMJ3202911"	"SAN PEDRO RESOURCES, S.A DE C.V."	212222	"Minería de plata."	"Metalurgica (incluye la siderurgica)"	"MJ"	"Mineria de plata"	"MINERÍA DE PLATA (SÓLO INCLUYE BENEFICIO)."				"24°17'30"""	"103°27'33"""	"FELIPE ANGELES"	"55"		"CENTRO"	"MIGUEL AUZA"	"ZACATECAS"	"Miguel Auza"	"98330"
"SQU5J1102011"	"SIMON QUIMICA S.A. DE C.V."	325130	"Fabricación de pigmentos y colorantes sintéticos."	"Quimica"	"5J"	"Produccion de colorantes y pigmentos"	"PRODUCCIÓN DE COLORANTES Y PIGMENTOS (INCLUYE ORGÁNICOS E INORGÁNICOS, SÓLO CUANDO SE PROD"	"Industrial - Habitacional"			"21°5'42"""	"101°41'34"""	"Blvd. Timoteo Lozano"	"101"	"B"	"San Miguel"	"León"	"GUANAJUATO"	"Leon"	"37460"
"SRELJ0803711"	"Star Recycling, S.A. de C.V."	331490	"Laminación secundaria de otros metales no ferrosos."	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME"		0	0	"31°40'50"""	"106°26'18"""	"Sierra de  Babicora"	"5211 a"		"La Cuesta"	"Cd. Juarez"	"CHIHUAHUA"	"Juarez"	"32697"
"SRTLV1903911"	"Servicios Reciclado Textil S.A. de C.V"	314993	"Fabricación de productos textiles reciclados."	"Textiles, fibras e hilos"	"3Q"	"Produccion de articulos textiles, con materiales reciclados"	"Lavado y Planchado de todo tipo de telas y de guante industrial y articulos industriales"		0	0	"25°40'42.02"""	"100°18'34.47"""	"Ave. MANUEL M.DEL LLANO"	"526"	"OTE"	"CENTRO"	"MONTERREY"	"NUEVO LEON"	"Monterrey"	"64000"
"SSE6J1510411"	"STABILIT SERVICIOS S.A. DE C.V."	327214	"Fabricación de fibra de vidrio."	"Vidrio"	"6Y"	"Produccion de fibra y lana de vidrio"	"FABRICACION Y VENTA DE LAMINAS REFORZADAS CON FIBRA DE VIDRIO"				"19°32'4"""	"99°12'28"""	"VIA GUSTAVO BAZ"	"284"		"LA LOMA"		"MEXICO"	"Tlalnepantla de Baz"	"54060"
"SSEMA1901811"	"STABILIT SERVICIOS, S.A. DE C.V."	326140	"Fabricación de espumas y productos de poliestireno."	"Quimica"	"6J"	"Fabricacion de productos de espumas de poliestireno expandible"	"FABRICACIÓN DE LAMINADOS PLÁSTICOS REFORZADOS CON FIBRA DE VIDRIO"	"CIUDAD INDUSTRIAL MITRAS"			"25°47'27.93"""	"100°26'40.81"""	"HUMBERTO LOBO"	"9317"		"CIUDAD INDUSTRIAL MITRAS"		"NUEVO LEON"	"Garcia"	"66000"
"SSI7F1605211"	"SERVICIOS SIDERÚRGICOS INTEGRADOS S.A. DE C.V."	331220	"Fabricación de otros productos de hierro y acero."	"Metalurgica (incluye la siderurgica)"	"7F"	"Laminacion primaria de hierro y acero"	"SERVICIOS A LA INDUSTRIA SIDERÚRGICA"	"PUERTO LAZARO CARDENAS"			"17°56'38"""	"102°11'52"""	"FRANCISCO J. MUJICA No. 1A"	"NA"	"NA"	"CENTRO"	"CD LÁZARO CÁRDENAS"	"MICHOACAN"	"Lazaro Cardenas"	"60950"
"SSM990200411"	"SAMSUNG SDI MEXICO S.A DE C.V"	334220	"Fabricación de equipo de transmisión y recepción de señales de radio y televisión, y equipo de comunicación inalámbrico."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"MANUFACTURA Y ENSAMBLES DE TELEVISIONES DE PLASMA"	"PARQUE INDUSTRIAL EL FLORIDO"			32.44906	-116.86859	"BLVD LOS OLIVOS"	"21014"		"EL FLORIDO"	"TIJUANA"	"BAJA CALIFORNIA"	"Tijuana"	"22244"
"SSMQY1508511"	"Servicio Santa Maria Canchesda, S.A. de C.V.         No. 4052"	468411	"Comercio al por menor de gasolina y diesel."	"Otros"	"QY"	"Gasolineras en zonas federales"	"Compra-venta de Gasolinas diesel lubricantes y aditivos Suministrados por PEMEX Refinación"	"Autopista Atlacomulco a Maravatio"			"19°51'15"""	"100°2'34"""	"Km. 118.040   Autopista México Morelia"	"SN"		"ND"	"Santa Maria Canchesda"	"MEXICO"	"Temascalcingo"	"50400"
"SSMTN1508511"	"Servicio Santa Maria Canchesda, S.A. de C.V.          No. 6144"	468411	"Comercio al por menor de gasolina y diesel."	"Otros"	"TN"	"Gasolinerias ubicadas fuera de Zona Federal"	"Compra-venta de Gasolinas diesel lubricantes y aditivos Suministrados por PEMEX Refinación"		0	0	"19°55'6"""	"0.1°0'45"""	"Libramiento de Temascalcingo"	"05"		"ND"	"Temascalcingo"	"MEXICO"	"Temascalcingo"	"50400"
"SSP6I2601811"	"Sonora S.. Plan S. de R.L. de C.V. Depto ASR"	339999	"Otras industrias manufactureras."	"Articulos y productos compuestos de diferentes materiales"	"52"	"Articulos y productos compuestos de diferentes materiales"	"Produc. de rastrillos cartuchos surtidos de plastico de navajas de doble filo y perfilador"	"Parque industrial de Ciudad Obregon"	0	0	"27°27'48"""	"109°54'5"""	"Blvd. Circunvalacion"	"NA"	"NA"	"Parque industial PICO"	"Cd Obregon"	"SONORA"	"Cajeme"	"84000"
"STALT1904511"	"SERVICIOS DE TECNOLOGIA AMBIENTAL S.A. DE C.V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Tratamiento de residuos peligrosos"	"LT"	"Tratamiento de residuos biologico-infecciosos"	"TRATAMIENTO DE RESIDUOS BIOLÓGICO-INFECCIOSOS."	"Zona industrial"			"25º52'10.71"""	"100º17'27.93"""	"Carretera Monterrey-Colombia Km 11.5"	"3"	"4"	"Carretera Monterrey Colombia Km 11.5"	"Salinas Victoria"	"NUEVO LEON"	"Salinas Victoria"	"67114"
"STATE2802711"	"Servicios de Tecnología Ambiental S.A. de C.V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Tratamiento de residuos peligrosos"	"M1"	"Otros tratamientos a residuos peligrosos"	"Disposicion de Residuos"	"Carretera a Piedras Negras"	442400	3046700	"27°32'27"""	"99°35'0"""	"Carretera a Piedras Negras"	"Km 10.5"				"TAMAULIPAS"	"Nuevo Laredo"	"88000"
"STCN32903111"	"Sponge Technology Corporation S.A de C.V"	322299	"Fabricación de otros productos de cartón y papel."	"Celulosa y papel"	"N3"	"Produccion de otros articulos celulosicos"	"PRODUCCIÓN DE OTROS ARTÍCULOS CELULÓSICOS (CUANDO SE FABRICA LA CELULOSA O EL PAPEL)."	"Ciudad Industrial Xicohtencatl I"			"19°30'15"""	"98°30'15"""	"Eje Norte"	"23"	"3"			"TLAXCALA"	"Tetla de la Solidaridad"	"90430"
"STE6Q2802211"	"SILICONE TECHNOLOGIES S. DE R. L."	326290	"Fabricación de otros productos de hule."	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule"	"FABRICACION DE TECLADOS DE HULE YO PLASTICO COMPRIMIDO"				25.86739	-97.54585	"Avenida Constituyentes"	"60"		"FRACC. CASA BLANCA"	"H MATAMOROS"	"TAMAULIPAS"	"Matamoros"	"87345"
"STE9K2201113"	"STEERINGMEX, S. DE R.L. DE C.V. - PLANTA 66"	336330	"Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices."	"Automotriz"	"9K"	"Produccion de partes para el sistema de suspension y direccion"	"PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN (SI INCLUYE PROCESOS TÉRMIC"	"PARQUE INDUSTRIAL FINSA"			"20°34'5"""	"100°18'7"""	"RAFAEL SESMA HUERTA"	"12"				"QUERETARO"	"El Marques"	"76246"
"STE9M0803711"	"STEERINGMEX S.R.L. DE C.V"	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICANTE DE SISTEMAS DE DIRECCION AUTOMOTRIZ"	"PARQUE INDUSTRIAL RIO BRAVO"	372751.8955	3504262.4928	"31°39'58"""	"106°20'32"""	"AV. RIO BRAVO"	"1445"		"NUEVO ZARAGOZA"	"CD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32550"
"STEBB1412011"	"STERIMED S.A . DE C.V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Otros"	"BB"	"Manejo de residuos peligros"	"TRATAMIENTO DE RESIDUOS PELIGROSOS BIOLOGICO INFECCIOSOS"	"EL SALTO"	0	0	"20°31'36"""	"103°14'58"""	"CARRETERA EL VERDE"	"9038"		"EL CASTILLO"	"EL SALTO"	"JALISCO"	"El Salto"	"45685"
"STERE2603011"	"SOLUCIONES TECNOLOGICAS PARA LA ECOLOGIA S. A. DE C. V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Tratamiento de residuos peligrosos"	"LT"	"Tratamiento de residuos biologico-infecciosos"	"TRATAMIENTO DE RESIDUOS PELIGROSOS BIOLOGICO INFECCIOSOS"	"AREA DESTINADA POR EL PLAN DE DESARROLLO URBANO"	509059	3210031	"29°1'7"""	"110°54'25"""	"CALLE DE LOS OLIVOS"	"15"		"PARQUE INDUSTRIAL"	"HERMOSILLO"	"SONORA"	"Hermosillo"	"83299"
"STM9K1510612"	"SYPRIS TECHNOLOGIES MEXICO S. DE R.L. DE C.V."	336330	"Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices."	"Automotriz"	"9K"	"Produccion de partes para el sistema de suspension y direccion"	"PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN (SI INCLUYE PROCESOS TÉRMIC"	"ZONA INDUSTRIAL TOLUCA"			"19°17'43"""	"99°36'23"""	"INDUSTRIAS QUIMICAS"	"200"		"ZONA INDUSTRIAL TOLUCA"	"ZONA INDUSTRIAL TOLUCA"	"MEXICO"	"Toluca"	"50071"
"STO4T1501311"	"STOR, S.A. DE C.V."	337120	"Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería."	"Madera y Productos"	"4T"	"Fabricacion de productos y articulos de madera"	"DISECO FABRICACION E INSTALACION DE TODO TIPO DE MUEBLES"				"19°34'14"""	"99°15'25"""	"CALLEJON MEXICO NUEVO"	"6"		"MEXICO NUEVO"	"ATIZAPAN"	"MEXICO"	"Atizapan de Zaragoza"	"52966"
"STR5T3003811"	"STREGER S.A"	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACEUTICOS Y MEDICAMENTOS INCLUYE EMPACADO Y/O ETIQUETADO)."	"CARRETERA ANTIGUA XALAPA-COATEPEC"			"19°28'39"""	"96°57'1"""	"CARRETERA  ANTIGUA XALAPA-COATEPEC KM 8"	"KM 8"			"CONGREGACION DE CONSOLAPA"	"VERACRUZ"	"Coatepec"	"91500"
"STRLU1102711"	"SEM TREDI, S.A. DE CV."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Tratamiento de residuos peligrosos"	"LU"	"Tratamiento fisico de residuos peligrosos"	"MANEJO DE RESIDUOS PELIGROSOS."	"ND"	0	0	"20°33'26"""	"101°9'21"""	"RANCHO SAN ISIDRO"	"LOTE 2"		"FRACCION ARROYO FEO"	"SALAMANCA"	"GUANAJUATO"	"Salamanca"	"36881"
"STU7F1510911"	"SIDERÚRGICA TULTITLAN, S.A. de C.V."	331111	"Complejos siderúrgicos."	"Metalurgica (incluye la siderurgica)"	"7F"	"Laminacion primaria de hierro y acero"	"LAMINACIÓN PRIMARIA DE HIERRO Y ACERO (INCLUYE FERROALEACIONES, ACEROS COMUNES Y ESPECIALE"	"INDEPENDENCIA"			"19°36'59.97"""	"99°11'08.99"""	"TRES"	"S.N."		"INDEPENDENCIA"	"TULTITLAN"	"MEXICO"	"Tultitlan"	"54914"
"SULMB1510411"	"SULCONA S.A. DE C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"FABRICACION DE PRODUCTOS QUIMICOS"				19.52706	-99.19766	"AV. PRESIDENTE JUAREZ"	"2032"		"LA LOMA"	"TLALNEPANTLA"	"MEXICO"	"Tlalnepantla de Baz"	"54000"
"SUN5Y1403911"	"SUN CHEMICAL SA DE CV PLANTA GUADALAJARA"	325910	"Fabricación de tintas para impresión."	"Pinturas y tintas"	"5Y"	"Produccion de tintas para impresion y escritura"	"PRODUCCIÓN DE TINTAS PARA IMPRESIÓN Y ESCRITURA."		0	0	20.65364	-103.34048	"AMAPOLA"	"524"		"SAN CARLOS"	"GUADALAJARA"	"JALISCO"	"Guadalajara"	"44460"
"SUN5Y1505711"	"SUN CHEMICAL S.A DE C.V."	325910	"Fabricación de tintas para impresión."	"Pinturas y tintas"	"5Y"	"Produccion de tintas para impresion y escritura"	"FABRICACION Y COMERCIALIZACION DE TINTAS FINAS PARA LAS ARTES GRAFICAS"	"FRACC. INDUSTRIAL ALCE BLANCO"			"19°28'0"""	"99°14'0"""	"ALCE BLANCO"	"20"		"SANTA MARIA NATIVITAS"	"NAUCALPAN DE JUAREZ"	"MEXICO"	"Naucalpan de Juarez"	"53370"
"SUN5Y1903911"	"SUNCHEMICAL S.A. DE C.V."	325910	"Fabricación de tintas para impresión."	"Pinturas y tintas"	"5Y"	"Produccion de tintas para impresion y escritura"	"PRODUCCIÓN DE TINTAS PARA IMPRESIÓN Y ESCRITURA."				"24°36'18"""	"100°42'28"""	"AV. SAN NICOLÁS"	"3680"		"DEL NORTE"	"MONTERREY"	"NUEVO LEON"	"Monterrey"	"64580"
"SUPKE2800311"	"SUPERSERVICIO, S.A. DE C.V."	468211	"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones."	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"VENTA Y REPARACION DE AUTOMOVILES"		0	0	"22°21'48"""	"97°57'42"""	"Carretera Tampico - Mante, No. 906"	"906"		"Laguna de la Puerta"		"TAMAULIPAS"	"Altamira"	"89609"
"SUR5X0900611"	"SURNA S.A. DE C.V."	325520	"Fabricación de adhesivos."	"Quimica"	"5X"	"Produccion de adhesivos y selladores"	"PRODUCCIÓN DE ADHESIVOS Y SELLADORES (SÓLO BASE SOLVENTE)."		471607.295	2135352.017	"19°23'40"""	"99°6'49"""	"2A. CERRADA DE BUSTAMANTE"	"10"		"LOS REYES IZTACALCO"		"DISTRITO FEDERAL"	"Iztacalco"	"08620"
"SVE6Z3011811"	"SILICES DE VERACRUZ S. A. DE C. V."	327213	"Fabricación de envases y ampolletas de vidrio."	"Vidrio"	"6Z"	"Produccion de botellas, envases y similares de vidrio"	"PRODUCCIÓN DE BOTELLAS, ENVASES Y SIMILARES DE VIDRIO (SÓLO CUANDO SE ELABORA EL VIDRIO; N"				"18°50'21"""	"97°6'38"""	"Poniente 9"	"888"		"Centro"	"Orizaba"	"VERACRUZ"	"Orizaba"	"94300"
"SWE7W1403911"	"OPERADORA CICSA S.A. DE C.V."	332710	"Maquinado de piezas metálicas para maquinaria y equipo en general."	"Articulos y productos metalicos"	"8L"	"Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas"	"FABRICACIÓN Y ENSAMBLE DE EQUIPOS METÁLICOS PARA LA INDUSTRIA QUÍMICA Y PETROQUÍMICA"	"ZONA INDUSTRIAL DE GUADALAJARA"			20.63615	-103.3599	"CALLE 5"	"899"		"ZONA INDUSTRIAL"	"GUADALAJARA"	"JALISCO"	"Guadalajara"	"44940"
"SWI5U0900211"	"CIA. SHERWIN WILLIAMS S.A. DE C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"ELABORACION Y VENTA DE PINTURAS BASE SOLVENTE Y BASE AGUA LACAS Y BARNICES"	"INDUSTRIAL VALLEJO"			19.4954	-99.15814	"PONIENTE 140"	"595"		"INDUSTRIAL VALLEJO"		"DISTRITO FEDERAL"	"Azcapotzalco"	"02300"
"SWI5U1904811"	"CIA. SHERWIN WILLIAMS, S.A. DE C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO"				"25°40'24"""	"100°26'8"""	"CARRETERA A SALTILLO"	"KM. 388"		"LOS TREVICO"	"SANTA CATARINA"	"NUEVO LEON"	"Santa Catarina"	"66150"
"SWILJ1306911"	"SWISSACERO S.A. DE C.V."	331510	"Moldeo por fundición de piezas de hierro y acero."	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME"	"PARQUE INDUSTRIAL TIZAYUCA"			"19°49'12"""	"98°58'4"""	"ORIENTE 5"	"VII"	"14"	"PARQUE IND. TIZAYUCA"	"TIZAYUCA"	"HIDALGO"	"Tizayuca"	"43800"
"SWM6D2200611"	"STOWE WOODWARD MÉXICO S.A. DE C.V."	326290	"Fabricación de otros productos de hule."	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule"	"PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE)."	"FRACC AGRO INDUSTRIAL BALVANERA"			20.52786	-100.45998	"CIRCUITO BALVANERA"	"2"		"FRACC AGRO INDUSTRIAL BALVANERA"	"CORREGIDORA"	"QUERETARO"	"Corregidora"	"76920"
"SYMMB1904631"	"SYMRISE S. DE R.L. DE C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC"				"25°43'15"""	"100°17'42"""	"AVENIDA REPUBLICA MEXICANA"	"200"		"GARZA CANTU"		"NUEVO LEON"	"San Nicolas de los Garza"	"66480"
