"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"REG8A2104111"	"RECUBRIMIENTOS ELECTROQUÍMICOS GALVÁNICOS, S.A. DE C.V.,REGSA"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"RECUBRIMIENTOS Y GALVANIZADO DE PIEZAS AUTOMOTRICES"	"FINSA"			"19°7'56"""	"98°14'21"""	"Calle CAMINO A SAN LORENZO ALMECATLA"	"K.M. 2.5 "	" "		"San Juan Cuautlancingo"	"PUEBLA"	"Cuautlancingo"	"72710"
"RES2904200003"	"RESIRENE S.A. DE C.V.,"	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"Producción de Resinas Sínteticas Incluye Plastificantes"	"XICOHTZINGO"			"19°10'13"""	"98°13'43"""	"Carretera Federal Puebla Tlaxcala"	"km. 15.5 "	"0 "		"Xicohtzinco"	"TLAXCALA"	"Xicohtzinco"	"90780"
"RFMB80300311"	"ROCA FOSFORICA MEXICANA II SA DE CV,ROCA FOSFÓRICA MEXICANA II"	"212394"	"Minería de roca fosfórica"	"Metalurgica (incluye la siderurgica)"	"1L"	"Extraccion y/o beneficio de minerales no metalicos"	"MINERÍA Y BENEFICIO DE ROCA FOSFÓRICA"	"ZONA INDUSTRIAL"			"24°22'33"""	"110°41'22"""	"Carretera DOMICILIO  CONOCIDO SAN JUAN DE LA COSTA"	"S/N "	" "		"La Paz"	"BAJA CALIFORNIA SUR"	"La Paz"	"23050"
"RFR9L2113211"	"RASSINI FRENOS, S.A. DE C.V.,"	"336340"	"Fabricación de partes de sistemas de frenos para vehículos automotrices"	"Automotriz"	"9L"	"Produccion de partes para el sistema de frenos automotriz"	"FABRICACIÓN DE PARTES  DE SISTEMA DE FRENOS PARA VEHÍCULOS AUTOMOTRICES"				"19°15'50"""	"98°25'3"""	"Calle KM. 2.5 CARR. A MOYOTZINGO"	"SN "	" "	"Pueblo SAN BALTAZAR TEMAXCALAC"	"San Martín Texmelucan de Labastida"	"PUEBLA"	"San Martin Texmelucan"	"74129"
"RGMR52603011"	"AGNICO SONORA SA DE CV,UNIDAD MINERA LA INDIA"	"212221"	"Minería de oro"	"Metalurgica (incluye la siderurgica)"	"12"	"Mineria de oro"	"EXTRACCION Y BENEFICIO DE MINERALES"				"29°5'3"""	"110°57'23"""	"Calle BLVD. LUIS ENCINAS"	"604 "	" "	"Colonia TORREON"	"Hermosillo"	"SONORA"	"Hermosillo"	"83204"
"RHMMB2201411"	"ROHM AND HAAS MEXICO S. DE R.L. DE C.V.,DOW QUÍMICA QUERÉTARO"	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"Fabricación de Emulsiones"				"20°50'12"""	"100°25'44"""	"Calle AV. PROLONGACION LA NORIA"	"122 "	" "	"Colonia PARQUE INDUSTRIAL QUERETARO"	"Santa Rosa Jáuregui"	"QUERETARO"	"Queretaro"	"76220"
"RHM5Q1510611"	"ROHM AND HAAS MEXICO S. DE R.L. DE C.V.,DOW QUÍMICA TOLUCA"	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"Fabricación de ceras, resinas y adhesivos"				"19°22'52"""	"99°34'11"""	"Calle 6 NORTE"	"100 "	" "	"Colonia ARMANDO NEYRA CHAVEZ"	"Toluca de Lerdo"	"MEXICO"	"Toluca"	"50200"
"RHPMQ0200411"	"RSI HOME PRODUCTS S. DE R.L. DE C.V.,"	"326198"	"Fabricación de otros productos de plástico con reforzamiento"	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Fabricación de lavamanos de resina de poliester"				"32°26'50"""	"116°52'5"""	"Boulevard  HEROES DE INDEPENDENCIA"	"11402 "	" "	"Colonia FIDEICOMISO EL FLORIDO"	"Tijuana"	"BAJA CALIFORNIA"	"Tijuana"	"22244"
"RHP0200400589"	"RSI HOME PRODUCTS S. DE R.L. DE C.V.,"	"337110"	"Fabricación de cocinas integrales y muebles modulares de baño"	"Madera y Productos"	"4T"	"Fabricacion de productos y articulos de madera"	"Fabricación y ensamble de muebles de madera para baño y cocina"	"PACIFICO"			"32°27'0"""	"116°58'52"""	"Avenida LOS CABOS"	"14800 "	"14800 "		"Tijuana"	"BAJA CALIFORNIA"	"Tijuana"	"22127"
"RHP4T0200411"	"RSI HOME PRODUCTS S. DE R.L. DE C.V.,"	"337110"	"Fabricación de cocinas integrales y muebles modulares de baño"	"Madera y Productos"	"4T"	"Fabricacion de productos y articulos de madera"	"Fabricación y ensamble de muebles de madera para baño y cocina"				"32°28'36"""	"116°55'14"""	"Boulevard INSURGENTES"	"18940 "	" "	"Colonia CERRO COLORADO"	"Tijuana"	"BAJA CALIFORNIA"	"Tijuana"	"22223"
"RIALJ1904811"	"RECICLADORA INDUSTRIAL DE ACUMULADORES S.A. DE C.V.,RIASA"	"331419"	"Fundición y refinación de otros metales no ferrosos"	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"RECICLAJE DE ACUMULADORES USADOS"	"PARQUE INDUSTRIAL GONHER"			"25°42'11"""	"100°31'6"""	"Carretera A GARCIA KM 1.2"	"SN "	"11 "		"Ciudad Santa Catarina"	"NUEVO LEON"	"Santa Catarina"	"66350"
"RIC7T1502511"	"ELSA RIVERA CASTREJON,FUNDIDORA ASTRA"	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"Fundición de Chatarra de Fierro Gris"				"19°15'53"""	"98°51'11"""	"Calle CARRETERA CHALCO TLAHUAC"	"S/N "	" "	"Colonia LA SALITRERA"	"Chalco de Díaz Covarrubias"	"MEXICO"	"Chalco"	"56600"
"RIMTE2700411"	"RESIDUOS INDUSTRIALES MULTIQUIM SA DE CV,CENTRO DE SERVICIOS AMBIENTALES VILLAHERMOSA"	"562111"	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Otros"	"BB"	"Manejo de residuos peligros"	"CENTRO DE ACOPIO/TRATAMIENTO DE RESIDUOS PELIGROSOS"				"18°0'14"""	"92°59'24"""	"Carretera km. 7.5 Villahermosa - Cardenas"	"s/n "	" "	"Ranchería Anacleto canabal 3ra. seccion"	"Villahermosa"	"TABASCO"	"Centro"	"86280"
"RIN6T0801911"	"RECUBRIMIENTOS INTERCERAMIC,S.A. DE C.V.,RECUBRIMIENTOS INTERCERAMIC S.A. DE C.V. PLANTA 4"	"327122"	"Fabricación de azulejos y losetas no refractarias"	"Cemento y Cal"	"6T"	"Fabricacion de articulos y productos de ceramica, arcilla o similares"	"Fabricación de loseta cerámica"	"COMPLEJO INDUSTRIAL CHIHUAHUA"			"28°42'43"""	"106°6'37"""	"Avenida AVE. HOMERO "	"385 "	" "		"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31136"
"RIN950200411"	"RECTIFICADORES INTERNACIONALES SA DE CV,RECTIFICADORES INTERNACIONALES"	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACION DE SEMICONDUCTORES"				"32°26'59"""	"116°58'57"""	"Calle AV. DE LOS CABOS"	"9234 "	" "	"Colonia P.IND.PAC.II SECC."	"Tijuana"	"BAJA CALIFORNIA"	"Tijuana"	"22610"
"RLVEE1902611"	"RIVERO LINDA VISTA S.A. DE C.V.,"	"811111"	"Reparación mecánica en general de automóviles y camiones"	"Otros"	"EE"	"Centros distribuidores de autotransportes "	"Venta de Automoviles y Refacciones y Servicio de Mantto. Automotriz "				"25°41'38"""	"100°14'17"""	"Calle MIGUEL ALEMAN"	"5400 "	" "	"Colonia TORRES LINDAVISTA"	"Guadalupe"	"NUEVO LEON"	"Guadalupe"	"67130"
"RMA1F2601911"	"ROAD MACHINERY CO. S.A. DE C.V.,"	"811312"	"Reparación y mantenimiento de maquinaria y equipo industrial"	"Otros"	"K9"	"Reparacion y mantenimiento de maquinaria y equipo pesado"	"COMPRA VENTA REPARACION Y SERVICIO DE EQUIPO PESADO"	"Parque Industrial Cananea"			"31°0'11"""	"110°17'4"""	"Carretera  CANANEA IMURIS"	"S/N "	" "		"Heroica Ciudad de Cananea"	"SONORA"	"Cananea"	"84620"
"RME7X1501411"	"RODELCO METALS, S.A. DE C.V.,"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"TALLER DE FUNDICION DE METALES"				"19°46'26"""	"99°51'37"""	"Calle CAMINO REAL A TECOAC"	"1006 "	" "	"Colonia FRACC. IV. RANCHO SAN JOAQUIN"	"Atlacomulco de Fabela"	"MEXICO"	"Atlacomulco"	"50450"
"RME9A0200211"	"RHEEM MEXICALI S DE R.L DE C.V.,"	"335220"	"Fabricación de aparatos de línea blanca"	"Articulos y productos metalicos"	"88"	"Produccion de calentadores y quemadores"	"Fabricación y ensamble de calentadores eléctricos y de gas para uso domestico"	"EL ROBLEDO"			"32°34'26"""	"115°24'36"""	"Calle CALZADA ROBLEDO INDUSTRIAL"	"398 "	" "		"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21384"
"RME9M2201411"	"RONAL QUERETARO, S.A. DE C.V.,"	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACIÓN DE RINES DE ALUMINIO"	"PARQUE INDUSTRIAL QUERÉTARO"			"20°48'52"""	"100°26'17"""	"Calle SAN PEDRITO"	"108 "	" "		"Santa Rosa Jáuregui"	"QUERETARO"	"Queretaro"	"76220"
"RME910803711"	"RUSKIN DE MEXICO S.A.P.I. DE C.V.,RUSKIN DE MEXICO SAPI DE CV"	"332999"	"Fabricación de otros productos metálicos"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"FABRICACION DE OTROS PRODUCTOS METALICOS"				"31°40'6"""	"106°23'42"""	"Calle TAPIOCA"	"5455 "	" "	"Colonia AMPLIACION AEROPUERTO"	"Juárez"	"CHIHUAHUA"	"Juarez"	"32690"
"RMV1505400068"	"RODAS MOTOR VEHICLES S.A. DE C.V.,HONDA METEPEC"	"468111"	"Comercio al por menor de automóviles y camionetas nuevos"	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"COMPRA VENTA DE VEHICULOS NUEVOS Y SEMINUEVOS MARCA HONDA"				"19°16'11"""	"99°37'46"""	"Calle Benito Juarez Garcia"	"1501 NORTE "	" "	"Colonia HIPICO"	"Metepec"	"MEXICO"	"Metepec"	"52156"
"RMW7N1901221"	"REA MAGNET WIRE TRADING COMPANY DE MÉXICO S. DE R.L. DE C.V.,REA MAGNET WIRE"	"331420"	"Laminación secundaria de cobre"	"Metalurgica (incluye la siderurgica)"	"7N"	"Afinacion y refinacion de cobre"	"Producción de alambre de cobre y aluminio revestido"				"26°0'52"""	"100°7'29"""	"Calle AV.  MEXICO"	"101 "	" "	"Colonia LOS ENCINITOS"	"Ciénega de Flores"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"ROD7X1403911"	"RODYGAN S.A DE C.V.,RODYGAN S.A. DE C.V."	"337120"	"Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"FABRICACION DE MUEBLES METALICOS PLEGABLES Y FIJOS"				"20°38'13"""	"103°21'25"""	"Calle  22"	"2510 "	" "	"Colonia ZONA INDUSTRIAL"	"Guadalajara"	"JALISCO"	"Guadalajara"	"44940"
"ROTND1900611"	"ROTORES SA DE CV,"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FUNDICION TROQ.MAQ.FRESADO Y ACABADO DE MAT.DADOS, MOLDES Y HERR. Y ART. MET. EN GRAL"	"corredor industrial"			"25°47'42"""	"100°10'54"""	"Boulevard  LIC. CARLOS SALINAS DE GORTARI"	"km 9.7 "	"S/N "		"Ciudad Apodaca"	"NUEVO LEON"	"Apodaca"	"66600"
"RPGMJ1000911"	"REFINADORA PLATA GUANACEVÍ, S.A. DE C.V.,ENDEAVOUR SILVER"	"212222"	"Minería de plata"	"Metalurgica (incluye la siderurgica)"	"MJ"	"Mineria de plata"	"Explotación y Beneficio de Plata"				"25°55'11"""	"105°57'13"""	"Terracería Camino a Poblado Cebollas"	"0 "	" "	"Ejido Ejido Arroyo del Hacho"	"Guanaceví"	"DURANGO"	"Guanacevi"	"35400"
"RQM5Q1501411"	"REICHHOLD QUIMICA DE MEXICO, S.A. DE C.V.,REICHHOLD QUIMICA DE MEXICO SA DE CV"	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"PRODUCCION DE RESINAS SINTETICAS (INCLUYE PLASTIFICANTES)"	"PARQUE INDUSTRIAL ATLACCOMULCO"			"19°47'24"""	"99°53'34"""	"Boulevard ARTURO MONTIEL ROJAS"	"10006 "	" "		"Atlacomulco de Fabela"	"MEXICO"	"Atlacomulco"	"50450"
"RQU5Q1904811"	"REACCIONES QUÍMICAS, S.A. DE C.V.,"	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"PRODUCCIÓN DE RESINAS SINTÉTICAS (INCLUYE PLASTIFICANTES)"				"25°41'41"""	"100°30'28"""	"Calle CARRETERA A SALTILLO KM. 7"	"S/N "	"S/N "	"Colonia PARQUE INDUSTRIAL EL OBISPO"	"Ciudad Santa Catarina"	"NUEVO LEON"	"Santa Catarina"	"66350"
"RRE2300500226"	"RCD RESORTS S.A. DE C.V.,HARD ROCK HOTEL CANCÚN"	"721111"	"Hoteles con otros servicios integrados"	"Otros"	"AY"	"Servicios de Hotel"	"HOTELERÍA"				"21°5'22"""	"86°46'14"""	"Boulevard Blvd. Kukulcán"	"KM 14.5 "	" "	"Ciudad ZONA HOTELERA"	"Cancún"	"QUINTANA ROO"	"Benito Juarez"	"77500"
"RSI1605300798"	"RESINAS SINTETICAS S.A.DE C.V.,RESINAS SINTÉTICAS S.A. DE C.V."	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"Fabricación de Productos Químicos en general"				"19°41'25"""	"101°13'11"""	"Calle Juana Barragan"	"1356 "	" "	"Colonia AGUSTIN ARRIAGA RIVERA"	"Morelia"	"MICHOACAN"	"Morelia"	"58190"
"RSM1501300024"	"RAMCO STAMPING DE MÉXICO S.A. DE C.V.,"	"336370"	"Fabricación de piezas metálicas troqueladas para vehículos automotrices"	"Automotriz"	"QF"	"Produccion de auto partes troqueladas y estampadas"	"FABRICACIÓN DE AUTOPARTES TROQUELAS Y MAQUINADAS"				"19°34'6"""	"99°14'22"""	"Avenida SAN MATEO"	"40 "	". "	"Colonia SAN JUAN BOSCO"	"Ciudad López Mateos"	"MEXICO"	"Atizapan de Zaragoza"	"52946"
"RVC362201611"	"REFRESCOS VICTORIA DEL CENTRO, S. DE R.L. DE C.V. PLANTA SAN JUAN DEL RÍO,REFRESCOS VICTORIA DEL CENTRO, S. DE R.L. DE C.V."	"312111"	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"ELABORACION, ENVASADO Y DISTRIBUCION DE BEBIDAS-AGUA, REFRESCOS, JUGOS, NECTARES "				"20°24'52"""	"99°58'53"""	"Calle AV. CENTRAL"	"241 "	" "	"Colonia VALLE DE ORO"	"San Juan del Río"	"QUERETARO"	"San Juan del Rio"	"76803"
"SAA6E1900611"	"SEALEDAIRAMERICASMANUFACTURINGSERLDECV,SEALED AIR AMERICAS MANUFACTURING S. DE R.L. DE C.V."	"326110"	"Fabricación de bolsas y películas de plástico flexible"	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Fabricación de Productos de Plástico no enumerados"	"PARQUE INDUSTRIAL MONTERREY"			"25°46'8"""	"100°9'54"""	"Boulevard BLVD. PARQUE INDUSTRIAL MONTERREY"	"506 "	" "		"Ciudad Apodaca"	"NUEVO LEON"	"Apodaca"	"66633"
"SAB1510600769"	"VALEO SISTEMAS ELECTRICOS S.A. DE C.V,."	"336320"	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"AUTOMOTRIZ"	"PARQUE INDUSTRIAL EXPORTEC II"			"19°20'7"""	"99°34'38"""	"Calle Juan Salgado"	"101 "	" "		"San Pedro Totoltepec"	"MEXICO"	"Toluca"	"50223"
"SAB2T1412011"	"SABRITAS S DE RL DE CV,SABRITAS"	"311910"	"Elaboración de botanas"	"Alimenticio y/o de consumo humano"	"2T"	"Produccion de botanas, frituras y similares"	"PRODUCCIÓN DE BOTANAS, FRITURAS Y SIMILARES"				"20°39'0"""	"103°25'22"""	"Avenida AV. MOCTEZUMA"	"2300 "	" "	"Ciudad CD. DEL SOL"	"Zapopan"	"JALISCO"	"Zapopan"	"45050"
"SAC1P1102311"	"SIGMA ALIMENTOS CENTRO S.A. DE C.V.,SIGMA ALIMENTOS CENTRO S.A DE C.V"	"311612"	"Corte y empacado de carne de ganado, aves y otros animales comestibles"	"Alimenticio y/o de consumo humano"	"1N"	"Corte y empacado de carnes"	"CORTE DESENGRASE REFRIGERACION Y CONGELACION DE CARNE DE CERDO Y AVE"				"20°23'9"""	"101°41'48"""	"Calle FRENTE A LA ESTACION DEL FERROCARRIL"	"S/N "	" "	"Colonia PÉNJAMO [36901]"	"Pénjamo"	"GUANAJUATO"	"Penjamo"	"36901"
"SAC1P1301011"	"SIGMA ALIMENTOS CENTRO S.A. DE C.V., ""PLANTA ATITALAQUIA"""	"311613"	"Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles"	"Alimenticio y/o de consumo humano"	"1P"	"Produccion de embutidos y conservas de carnes"	"Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comes"				"20°2'49"""	"99°14'28"""	"Calle CARR.REFINERÍA ATITALAQUIA"	"127 "	" "	"Colonia EL CARDONAL"	"Cardonal"	"HIDALGO"	"Atitalaquia"	"42970"
"SAC7T0500611"	"HECTOR MARCELO SANCHEZ CANTU,METALÚRGICA CASTAÑOS"	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO GRIS Y BRONCE"				"26°48'31"""	"101°25'12"""	"Calle BLVD. GUSTAVO GALAZ"	"KM 178 "	" "	"Colonia CALIFORNIA"	"Castaños"	"COAHUILA"	"Castanos"	"25870"
"SAIUB1903911"	"SISTEMA AMBIENTAL INDUSTRIAL, S.A. DE C.V.,SAISA"	"222112"	"Captación, tratamiento y suministro de agua realizados por el sector privado"	"Otros"	"UB"	"Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot"	"TRATAMIENTO DE AGUAS RESIDUALES PROVENIENTES DE UN GRUPO INDUSTRIAL"				"25°41'48"""	"100°18'43"""	"Calle GENERAL PEDRO MARÍA ANAYA"	"161 "	" "	"Colonia DEL PRADO"	"Monterrey"	"NUEVO LEON"	"Monterrey"	"64450"
"SALML1405311"	"SIGMA ALIMENTOS LACTEOS SA DE CV,"	"311513"	"Elaboración de derivados y fermentos lácteos"	"Alimenticio y/o de consumo humano"	"ML"	"Fabricacion de productos lacteos"	"ELABORACIÓN DE YOGHURT, QUESO, POSTRES Y BEBIDAS"	"PREDIO SAN AGUSTIN"			"21°18'47"""	"101°54'8"""	"Calle CAMINO A FERTIMEX"	"666 "	" "		"Lagos de Moreno"	"JALISCO"	"Lagos de Moreno"	"47480"
"SAMLJ0101111"	"VICTOR SANTOS MARTINEZ,FABRICACION DE ACCESORIOS PARA RIEGO"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FUNDICION DE ALUMINIO,BRONCE Y OTROS METALES NO FERROSOS"				"22°4'0"""	"102°16'23"""	"Carretera KM 6"	"MACARIO "	" "	"Ranchería SAN FRANCISCO DE LOS ROMO CENTRO"	"San Francisco de los Romo"	"AGUASCALIENTES"	"San Francisco de los Romo"	"20300"
"SAMM00801911"	"SERVICIOS AMBIOTRAT S.A. DE C.V.,"	"562111"	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"M0"	"Tratamiento in situ de residuos peligrosos"	"TRATAMIENTO IN SITU DE RESIDUOS PELIGROSOS"				"28°38'26"""	"105°59'38"""	"Calle Sierra del Peguis"	"11804 "	" "	"Colonia SIERRA AZUL"	"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31384"
"SAM5T1506211"	"SANOFI AVENTIS DE MÉXICO, S.A. DE C.V.,SANOFI AVENTIS"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"FABRICA O LABORATORIO DE MEDICAMENTOS O PRODUCTIVOS PARA CONSUMO HUMANO"				"19°16'17"""	"99°28'53"""	"Calle ACUEDUCTO DEL ALTO LERMA"	"2 "	" "	"Colonia ZONA INDUSTRIAL"	"Ocoyoacac"	"MEXICO"	"Ocoyoacac"	"52740"
"SAM9K1902111"	"SISTEMAS AUTOMOTRICES DE MÉXICO, S.A. DE C.V.,SISAMEX"	"336330"	"Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices"	"Automotriz"	"9K"	"Produccion de partes para el sistema de suspension y direccion"	"PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN (SI INCLUYE PROCESO TERMICO"				"25°49'6"""	"100°18'0"""	"Carretera CARR. MONTERREY-COLOMBIA KM 6"	"NA NA"	"NA NA"	"Ciudad GENERAL ESCOBEDO"	"Ciudad General Escobedo"	"NUEVO LEON"	"Gral.  Escobedo"	"66050"
"SAM910803711"	"SCIENTIFIC ATLANTA DE MEXICO S DE R L DE C V,"	"334220"	"Fabricación de equipo de transmisión y recepción de señales de radio y televisión, y equipo de comunicación inalámbrico"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación de equipo de audio y video"	"PARQUE IND. INTERMEX"			"31°22'8"""	"106°39'29"""	"Calle INTERMEX  ESQ. CON AV. DE LAS TORRES"	"1680 "	" "		"Juárez"	"CHIHUAHUA"	"Juarez"	"32690"
"SAN0801900327"	"SIGMA ALIMENTOS NORESTE, S.A. DE C.V.,PLANTA CHIHUAHUA"	"311613"	"Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles"	"Alimenticio y/o de consumo humano"	"1P"	"Produccion de embutidos y conservas de carnes"	"ELABORACION DE EMBUTIDOS"				"28°39'30"""	"106°3'36"""	"Periférico  Lombardo Toledano"	"100 "	" "	"Colonia BARRIO EL BAJO"	"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31350"
"SAN1P1903911"	"SIGMA ALIMENTOS NORESTE, S.A. DE C.V.,PLANTA MONTERREY"	"311613"	"Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles"	"Alimenticio y/o de consumo humano"	"1P"	"Produccion de embutidos y conservas de carnes"	"ELABORACIÓN DE EMBUTIDOS"				"25°39'34"""	"100°17'3"""	"Calle AV I.J. CANTU LEAL"	"1320 "	" "	"Colonia BUENOS AIRES"	"Monterrey"	"NUEVO LEON"	"Monterrey"	"64800"
"SAN5Y0900511"	"SANCHEZ, S.A. DE C.V.,TINTAS SÁNCHEZ PLANTA SAN JUAN"	"325910"	"Fabricación de tintas para impresión"	"Pinturas y tintas"	"5Y"	"Produccion de tintas para impresion y escritura"	"Fabricación de Tintas para Impresión"				"19°28'23"""	"99°6'21"""	"Calle SAN JUAN"	"654 "	"sn "	"Colonia SN JUAN ARAGON AMPLIACION"	"Gustavo A. Madero"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"07470"
"SAN5Y0900512"	"SANCHEZ, S.A. DE C.V.,TINTAS SÁNCHEZ, PLANTA TALISMAN"	"325910"	"Fabricación de tintas para impresión"	"Pinturas y tintas"	"5Y"	"Produccion de tintas para impresion y escritura"	"Fabricación de Tintas para Impresión"				"19°28'23"""	"99°6'21"""	"Calle TALISMAN"	"306 "	"sn "	"Colonia SN JUAN ARAGON AMPLIACION"	"Gustavo A. Madero"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"07470"
"SAQK90200211"	"CESAR SANCHEZ QUIÑONES,SERVICIOS Y ACABADOS"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"RECUBRIMIENTO DE PIEZAS METALICAS"				"32°24'49"""	"115°32'6"""	"Calle BLVD. CASTELLON"	"1799 "	"N/A "	"Colonia HIDALGO"	"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21389"
"SBG9M2902211"	"SE BORDNETZE MÉXICO, S.A. DE C.V.,SE BORDNETZE MEXICO"	"336320"	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACIÓN Y MANUFACTURA DE PARTES AUTOMOTRICES Y ARNESES ELECTRICOS"	"OLEXTLA DE JUAREZ"			"19°12'58"""	"98°11'47"""	"Calle VÍA CORTA SANTA ANA-PUEBLA"	"K M. 17+200 "	" "		"Acuamanala"	"TLAXCALA"	"Acuamanala de Miguel Hidalgo"	"90860"
"SCC952803211"	"SEMTECH CORPUS CHRISTI S.A DE CV.,"	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE DE SEMICONDUCTORES"				"26°0'20"""	"98°13'39"""	"Calle BRECHA E-99"	"EDIF.#7 na"	"sn na"	"Colonia PARQUE IND. REYNOSA"	"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88787"
"SCI9X0801911"	"SOFI DE CHIHUAHUA S.A. DE C.V.,SOFI DE CHIHUAHUA S.A.  DE C.V."	"339113"	"Fabricación de artículos oftálmicos"	"Articulos y productos compuestos de diferentes materiales"	"1C"	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"FABRICACION DE LENTES DE PREESCRIPCION MEDICA"	"COMPLEJO INDUSTRIAL LAS AMERICAS"			"28°38'59"""	"106°7'32"""	"Avenida WASHINGTON"	"3701 "	"10 "		"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31114"
