"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA
UTM X"	"COORDENADA
UTM Y"	"LATITUD NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"PLO3008500019"	"PEMEX LOGÍSTICA- TERMINAL DE ALMACENAMIENTO Y DESPACHO ESCAMELA,TERMINAL DE ALMACENAMIENTO Y DESPACHO ESCAMELA"	493190	"Otros servicios de almacenamiento con instalaciones especializadas"	"Petroleo y petroquimica"	"M9"	"Almacenamiento y distribucion de productos derivados del petroleo"	"RECIBO, ALMACENAMIENTO Y REPARTO DE PRODUCTOS PETROLIFEROS"		705209.1074	2086604.4373	"18°51'40"""	"97°3'7"""	"Carretera KM. 321  FEDERAL MEXICO-VERACRUZ"	"S/N "	" "	"Colonia ESCAMELA"	"IXTACZOQUITLAN"	"Veracruz de Ignacio de la Llave"	"Ixtaczoquitlán"	"94450"
"PLO3008700179"	"PEMEX LOGISTICA,PEMEX LOGÍSTICA TERMINAL DE ALMACENAMIENTO Y DESPACHO XALAPA"	434230	"Comercio al por mayor de combustibles de uso industrial"	"Petroleo y petroquimica"	"M9"	"Almacenamiento y distribucion de productos derivados del petroleo"	"ALMACENAMIENTO Y DESPACHO DE COMBUSTIBLES"		717384.2048	2165348.0877	"19°34'16"""	"96°55'39"""	"Carretera FEDERAL MEXICO-VERACRUZ"	"KM. 326 "	" "	"Colonia 21 DE MARZO"	"JALAPA"	"Veracruz de Ignacio de la Llave"	"Xalapa"	"91010"
"PLO3012800015"	"PEMEX-LOGISTICA,PEMEX LOGISTICA TERMINAL DE ALMACENAMIENTO Y DDESPACHO PEROTE"	434230	"Comercio al por mayor de combustibles de uso industrial"	"Petroleo y petroquimica"	"M9"	"Almacenamiento y distribucion de productos derivados del petroleo"	"ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETROLEO; EXCLUYE DISTRIBUIDORES."		683395.0644	2164772.5746	"19°34'9"""	"97°15'6"""	"Calle AV. GRAL. MANUEL RINCON"	"S/N "	" "	"Colonia HEROE DE NACOZARI"	"PEROTE"	"Veracruz de Ignacio de la Llave"	"Perote"	"91273"
"PLO3013100134"	"PEMEX LOGISTICA,TERMINAL DE ALMACENAMIENTO Y DESPACHO POZA RICA"	493190	"Otros servicios de almacenamiento con instalaciones especializadas"	"Petroleo y petroquimica"	"M9"	"Almacenamiento y distribucion de productos derivados del petroleo"	"ALMACENAMIENTO Y DISTRIBUCION DE PRODUCTOS DERIVADOS DEL PETROLEO; EXCLUYE DISTRIBUIDORES."		658602.7895	2268409.2627	"20°30'27"""	"97°28'44"""	"Boulevard JESUS GONZALEZ ORTEGA"	"S/N "	" "	"Colonia NUEVOS PROYECTOS"	"POZA RICA DE HIDALGO"	"Veracruz de Ignacio de la Llave"	"Poza Rica de Hidalgo"	"93340"
"PLPML3202911"	"PRODUCTOS LACTEOS POMAS S.A. DE C.V.,"	311513	"Elaboración de derivados y fermentos lácteos"	"Alimenticio y/o de consumo humano"	"ML"	"Fabricacion de productos lacteos"	"PRODUCCION DE QUESO CREMA Y DERIVADOS LACTEOS PARA SU COMECIALIZACION"		660888.129	2662829.65	"24°4'10"""	"103°25'2"""	"Calle CAMPO"	"15 "	" "	"Colonia EX HACIENDA LA HONDA"	"MIGUEL AUZA"	"Zacatecas"	"Miguel Auza"	"98340"
"PMAML2110411"	"PASTEURIZADORA MAULEC, S.A.P.I. DE C.V.,PASTEURIZADORA MAULEC, S.A.P.I. DE C.V."	311511	"Elaboración de leche líquida"	"Alimenticio y/o de consumo humano"	"1S"	"Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche"	"PASTEURIZACIÓN Y ULTRAPASTEURIZACIÓN DE LECHE Y JUGOS"		621460.6317	2129941.87	"19°15'34"""	"97°50'39"""	"Calle EX HACIENDA TAMARIZ LADO B"	"SN "	" "	"Colonia NOPALUCAN DE LA GRANJA"	"NOPALUCAN DE LA GRANJA"	"Puebla"	"Nopalucan"	"75120"
"PMA1409802042"	"PRODUCTOS MAVER, SA DE CV,PRODUCTOS MAVER"	325412	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"ELABORACIÓN DE PRODUCTOS FARMACÉUTICOS"		678766.419	2277319.2697	"20°35'11"""	"103°17'5"""	"Calle CARRETERA SAN MARTIN DE LAS FLORES"	"520 6"	" "	"Colonia El Vergel"	"TLAQUEPAQUE"	"Jalisco"	"San Pedro Tlaquepaque"	"45595"
"PMA3107500003"	"PORCICULTORES DE MANI S.P.R. DE R.L.,"	112211	"Explotación de porcinos en granja"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"CRIA Y ENGORDA DE GANADO PORCINO "		259203.3602	2257176.0261	"20°23'51"""	"89°18'26"""	"Carretera MERIDA PETO KM.69"	"322 "	"322 "	"Granja TEABO"	"TEABO"	"Yucatán"	"Teabo"	"97910"
"PMA5T1409811"	"PRODUCTOS MAVER, SA DE CV,""PRODUCTOS MAVER"""	325412	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"ELABORACIÓN DE PRODUCTOS FARMACÉUTICOS"		674235.0678	2281524.0089	"20°37'29"""	"103°19'40"""	"Calle Oleoducto"	"2804 "	" "	"Colonia Álamo Industrial"	"TLAQUEPAQUE"	"Jalisco"	"San Pedro Tlaquepaque"	"45530"
"PMC9M1100711"	"PISTONES MORESA S.A. DE C.V.,"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de partes automotrices"		301940.2135	2269027.1747	"20°30'34"""	"100°53'57"""	"Cerrada CORREDOR INDUSTRIAL  CELAYA SALAMANCA"	"KM. 284 SN"	"SN SN"	"Colonia 2 FRACCIÓN DE CRESPO"	"CELAYA"	"Guanajuato"	"Celaya"	"38110"
"PMEHM3020411"	"PETROLEOS MEXICANOS,HOSPITAL GENERAL AGUA DULCE"	622112	"Hospitales generales del sector público"	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"SERVICIOS CLÍNICOS DE MEDICINA GENERAL"		377503.6859	1999978.5143	"18°5'6"""	"94°9'27"""	"Calle BOULEVARD AZTECA"	"S/N "	" "	"Colonia PETROLERA"	"AGUA DULCE"	"Veracruz de Ignacio de la Llave"	"Agua Dulce"	"96690"
"PMEMA2402811"	"PLASTIGLAS DE MEXICO S.A. DE C.V.,PLASTIGLAS DE MÉXICO (PLANTA SAN LUIS POTOSÍ)"	326130	"Fabricación de laminados de plástico rígido"	"Quimica"	"ZA"	"Produccion de telas y laminados plasticos"	"Fabricación de lámina acrílica"		304909.3365	2442713.9525	"22°4'42"""	"100°53'26"""	"Calle AV. JOYAS DE SAN ELIAS ESQ. C.F.E."	"S/N "	" "	"Colonia ZONA INDUSTRIAL"	"SAN LUIS POTOSI"	"San Luis Potosí"	"San Luis Potosí"	"78090"
"PMERG2800311"	"POSCO MEXICO S.A. DE C.V.,POSCO MEXICO"	332810	"Recubrimientos y terminados metálicos"	"Metalurgica (incluye la siderurgica)"	"7F"	"Laminacion primaria de hierro y acero"	"Dedicarse al comercio y manufactura de productos relacionados con la industria automotriz."	"PUERTO INDUSTRIAL DE ALTAMIRA"	612843.9338	2486859.5222	"22°29'3"""	"97°54'10"""	"Calle BOULEVARD DE LOS RIOS "	"SN "	"SN "		"ALTAMIRA"	"Tamaulipas"	"Altamira"	"89603"
"PMETW0400311"	"COMPAÑIA PERFORADORA MEXICO S.A.P.I DE .C.V,COMPAÑÍA PERFORADORA MEXICO SAPI DE CV (OFICINAS ADMINISTRATIVAS)"	211110	"Extracción de petróleo y gas"	"Petroleo y petroquimica"	"10"	"Extraccion de petroleo y gas natural"	"PERFORACION DE POZOS PETROLEROS Y GAS"		625472.7469	2062351.5025	"18°38'54"""	"91°48'37"""	"Avenida AV.  AVIACION"	"S/N "	" "	"Colonia PETROLERA"	"CIUDAD DEL CARMEN"	"Campeche"	"Carmen"	"24180"
"PME0400300572"	"COMPAÑIA PERFORADORA MEXICO S.A.P.I DE .C.V,PLATAFORMA A/E TABASCO"	211110	"Extracción de petróleo y gas"	"Petroleo y petroquimica"	"10"	"Extraccion de petroleo y gas natural"	"PERFORACION DE POZOS PETROLEROS Y GAS"		624626.8269	2062220.3923	"18°38'50"""	"91°49'6"""	"Avenida Aviación"	"S/N "	" "	"Colonia Petrolera"	"CIUDAD DEL CARMEN"	"Campeche"	"Carmen"	"24180"
"PME0502700058"	"PRAXAIR MEXICO S. DE R. L. DE C. V.,PLANTA PL5 RAMOS ARIZPE"	325120	"Fabricación de gases industriales"	"Quimica"	"5K"	"Produccion de gases industriales"	"Producción de gases industriales"		306215.8264	2831725.476	"25°35'25"""	"100°55'46"""	"Camino MESON DEL NORTE PARQUE IND SANTA MARIA"	"100 "	" "	"Fracción SANTA MARIA"	"RAMOS ARIZPE"	"Coahuila de Zaragoza"	"Ramos Arizpe"	"25903"
"PME1101700116"	"PARKER-TRUTEC MEXICANA S.A. DE C.V.,"	336350	"Fabricación de partes de sistemas de transmisión para vehículos automotores"	"Automotriz"	"9J"	"Produccion de partes para el sistema de transmision automotriz"	"Tratamiento térmico de piezas metálicas "	"CASTRO DEL RIO (PARQUE TECNOINDUSTRIAL)"	255014.3519	2299159.9722	"20°46'34"""	"101°21'11"""	"Avenida RIO OTA"	"628 "	" "		"IRAPUATO"	"Guanajuato"	"Irapuato"	"36814"
"PME1102000148"	"PROGEL MEXICANA, S.A. DE C.V.,PROGEL MEXICANA"	311991	"Elaboración de gelatinas y otros postres en polvo"	"Alimenticio y/o de consumo humano"	"2S"	"Produccion de postres en polvo"	"Elaboración de grenetina."		216021.1377	2334781.904	"21°5'31"""	"101°44'0"""	"Carretera  LEON - SAN FRANCISCO DEL RINCON"	"KM 5.5 "	" "	"Colonia ARROYO HONDO"	"LEON DE LOS ALDAMA"	"Guanajuato"	"León"	"37440"
"PME1102700167"	"PENSTONE MEXICANA S.A DE C.V,"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACIÓN DE OTRAS PARTES PARA VEHÍCULOS AUTOMOTRICES"	"COMPLEJO INDUSTRIAL SALAMANCA"	270128.8813	2284516.5426	"20°38'45"""	"101°12'22"""	"Avenida HIROSHIMA"	"1000 "	"6 "		"SALAMANCA"	"Guanajuato"	"Salamanca"	"36875"
"PME1506200004"	"PLASTIGLAS DE MEXICO S.A. DE C.V.,PLASTIGLAS DE MÉXICO (PLANTA OCOYOACAC)"	326130	"Fabricación de laminados de plástico rígido"	"Quimica"	"ZA"	"Produccion de telas y laminados plasticos"	"Fabricación de Lámina acrílica"		452583.8288	2128027.4487	"19°14'42"""	"99°27'4"""	"Calle Acueducto del Alto Lerma"	"8 "	" "	"Colonia ZONA INDUSTRIAL OCOYOACAC"	"OCOYOACAC"	"México"	"Ocoyoacac"	"52740"
"PME1510600663"	"PRAXAIR MEXICO S. DE R. L. DE C. V.,PRAXAIR MEXICO S. DE R. L. DE C.V"	325999	"Fabricación de otros productos químicos"	"Quimica"	"5K"	"Produccion de gases industriales"	"FABRICACION PRODUCCION VENTA DISTRIBUCION LLENADO GASES INDUSTRIALES ESPECIALES MEDICINAL"		434935.9114	2133331.2204	"19°17'33"""	"99°37'9"""	"Avenida INDEPENDENCIA ORIENTE"	"NO. 300 "	"S/N "	"Colonia Zona Industrial Toluca"	"TOLUCA DE LERDO"	"México"	"Toluca"	"50070"
"PME2700200126"	"PERENCO MÉXICO S.A. DE C.V.,BATERÍA DE SEPARACIÓN SANTUARIO"	211110	"Extracción de petróleo y gas"	"Petroleo y petroquimica"	"10"	"Extraccion de petroleo y gas natural"	"Extracción de petróleo y gas"		448296.825	2020548.3931	"18°16'25"""	"93°29'20"""	"Carretera Santuario 2a sección"	"N/A "	" "	"Ranchería Santuario 2a sección"	"CARDENAS"	"Tabasco"	"Cárdenas"	"86471"
"PME2700500098"	"PERENCO MÉXICO S.A. DE C.V.,ESTACIÓN DE COMPRESIÓN EL GOLPE"	211110	"Extracción de petróleo y gas"	"Petroleo y petroquimica"	"10"	"Extraccion de petroleo y gas natural"	"Extracción de petróleo y gas "		455671.1872	2026967.684	"18°19'55"""	"93°25'10"""	"Carretera LÁZARO CÁRDENAS 3A SECCIÓN"	"N/A "	" "	"Ejido LAZARO CARDENAS 3A SECC"	"TECOLUTILLA"	"Tabasco"	"Comalcalco"	"86633"
"PME2700500099"	"PERENCO MÉXICO S.A DE C.V.,PLANTA DESHIDRATADORA EL GOLPE"	211110	"Extracción de petróleo y gas"	"Petroleo y petroquimica"	"10"	"Extraccion de petroleo y gas natural"	"Extracción de petróleo y gas"		455775.9139	2027001.0665	"18°19'56"""	"93°25'6"""	"Carretera LÁZARO CÁRDENAS 3A SECCIÓN"	"SN "	" "	"Ranchería LAZARO CARDENAS 3A SECC"	"TECOLUTILLA"	"Tabasco"	"Comalcalco"	"86633"
"PME2700500101"	"PERENCO MÉXICO S.A. DE C.V.,BATERÍA DE SEPARACIÓN SANTUARIO BLOQUE NORESTE"	211110	"Extracción de petróleo y gas"	"Petroleo y petroquimica"	"10"	"Extraccion de petroleo y gas natural"	"Extracción de petróleo y gas"		451291.1208	2021060.9027	"18°16'42"""	"93°27'39"""	"Carretera Hermenegildo Galeana 1a sección"	"N/A "	"N/A "	"Ranchería Hermenegildo Galeana 1a sección"	"TECOLUTILLA"	"Tabasco"	"Comalcalco"	"86300"
"PME2903700001"	"SMP AUTOMOTIVE SYSTEMS MEXICO S.A. DE C.V.,"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE PIEZAS PLASTICAS PARA LA INDUSTRIA AUTOMOTRIZ POR INYECCION Y MOLDEO"		614210.4591	2121197.5277	"19°10'51"""	"97°54'49"""	"Calle KM. 16 CARR. FEDERAL HUAMANTLA-LA VENTA"	"1650 "	" "	"Pueblo SAN PABLO ZITLALTEPEC"	"ZITLALTEPEC"	"Tlaxcala"	"Ziltlaltépec de Trinidad Sánchez Santos"	"90590"
"PME362900512"	"SERVICIOS  REFRESQUEROS DEL GOLFO Y BAJIO, S. DE R.L. DE C.V.,"	312111	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"Elaboracion de bebidas no alcoholicas carbonatadas y no carbonatadas"		592137.9353	2147461.4364	"19°25'9"""	"98°7'20"""	"Calle CALZADA APIZAQUITO"	"KM 2.5 "	" "	"Colonia SAN LUIS APIZAQUITO"	"SAN LUIS APIZAQUITO"	"Tlaxcala"	"Apizaco"	"90401"
"PME363002811"	"SERVICIOS  REFRESQUEROS DEL GOLFO Y BAJIO, S. DE R.L. DE C.V.,COCA COLA FEMSA"	312112	"Purificación y embotellado de agua"	"Bebidas y tabaco"	"MQ"	"Envasado de aguas purificadas o de manantial"	"ELABORACIÓN Y ENVASADO DE AGUA PURIFICADA"		801239.6131	2119146.6143	"19°8'35"""	"96°8'10"""	"Carretera MEXICO-VERACRUZ KM. 442"	"s/n "	" "	"Colonia BOCA DEL RIO CENTRO"	"BOCA DEL RIO"	"Veracruz de Ignacio de la Llave"	"Boca del Río"	"94290"
"PME363003811"	"SERVICIOS  REFRESQUEROS DEL GOLFO Y BAJIO, S. DE R.L. DE C.V.,COCA COLA FEMSA"	312111	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"ELABORACIÓN DE BEBIDAS CARBONATADAS Y NO CARBONATADAS NO ALCOHOLICAS"		715945.2803	2152070.5447	"19°27'5"""	"96°56'34"""	"Calle CAMINO A LAS HACIENDAS"	"1986 "	" "	"Colonia LIBERTAD"	"COATEPEC"	"Veracruz de Ignacio de la Llave"	"Coatepec"	"91530"
"PME5I1901611"	"PENOX MEXICO S.A. DE C.V.,"	325180	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"PRODUCCIÓN DE ÁCIDOS, BASES Y SALES INORGÁNICAS"	"DR. GONZALEZ"	404503.4201	2859736.1664	"25°51'10"""	"99°57'10"""	"Calle AVE PARQUE INDUSTRIAL DR, GONZALEZ"	"L-5 M-3 "	". "		"DOCTOR GONZALEZ"	"Nuevo León"	"Doctor González"	"66750"
"PME5K1306111"	"PRAXAIR MEXICO S. DE R. L. DE C. V.,PRAXAIR MÉXICO S. DE R.L. DE C.V."	325120	"Fabricación de gases industriales"	"Quimica"	"5K"	"Produccion de gases industriales"	"PRODUCCIÓN DE GASES INDUSTRIALES"	"ZONA INDUSTRIAL"	552974.6692	2191051.4385	"19°48'52"""	"98°29'39"""	"Carretera  CD. SAHAGUN-OTUMBA"	"KM. 1+113 "	" "		"TEPEAPULCO"	"Hidalgo"	"Tepeapulco"	"43998"
"PME5K1306311"	"PRAXAIR MEXICO S. DE R. L. DE C. V.,PRAXAIR MEXICO S. DE R.L. DE C.V."	325120	"Fabricación de gases industriales"	"Quimica"	"5K"	"Produccion de gases industriales"	"PRODUCCION DE GASES INDUSTRIALES"	"TEPEJI"	462264.6854	2201598.2711	"19°54'37"""	"99°21'37"""	"Avenida AV. PRINCIPAL"	"MZ30, LOTE 217 A Y B "	" "		"TEPEJI DE OCAMPO"	"Hidalgo"	"Tepeji del Río de Ocampo"	"42884"
"PME5K1403911"	"PRAXAIR MEXICO S. DE R. L. DE C. V.,LINDE"	325120	"Fabricación de gases industriales"	"Quimica"	"5K"	"Produccion de gases industriales"	"Fabricación y Generación de Gases Industriales"		670160.5574	2284018.6465	"20°38'51"""	"103°22'0"""	"Calle  2"	"2023 "	" "	"Colonia ZONA INDUSTRIAL"	"GUADALAJARA"	"Jalisco"	"Guadalajara"	"44940"
"PME5K1901811"	"PRAXAIR MÉXICO S. DE R. L. DE C. V.,PLANTA DE HIDRÓGENO GARCÍA"	325120	"Fabricación de gases industriales"	"Quimica"	"5K"	"Produccion de gases industriales"	"Producción de gases industriales"	"Dentro de la planta de Vitro S. A. de C. V."	344051.7266	2850906.1542	"25°46'4"""	"100°33'18"""	"Carretera  A GARCIA"	"KM 9.5 "	" "		"GARCIA"	"Nuevo León"	"García"	"66000"
"PME5K1904613"	"PRAXAIR MEXICO S. DE R. L. DE C. V.,PLANTA SAN NICOLAS"	325120	"Fabricación de gases industriales"	"Quimica"	"5K"	"Produccion de gases industriales"	"Fabricación de Gases Industriales"		370086.9648	2845030.0836	"25°43'2"""	"100°17'41"""	"Calle Vía a Matamoros"	"700 "	" "	"Colonia Garza Cantu"	"SAN NICOLAS DE LOS GARZA"	"Nuevo León"	"San Nicolás de los Garza"	"66480"
"PME5K3003911"	"PRAXAIR MEXICO S. DE R. L. DE C. V.,PRAXAIR MÉXICO COMPLEJO EL CHAPO"	325120	"Fabricación de gases industriales"	"Quimica"	"5K"	"Produccion de gases industriales"	"FABRICACIÓN DE GASES INDUSTRIALES"	"CONGREGACIÓN EL CHAPO"	356877.399	2004232.0673	"18°7'19"""	"94°21'10"""	"Calle CARR. NUEVO TEAPA AL CHAPO"	"1.5 "	" "		"COATZACOALCOS"	"Veracruz de Ignacio de la Llave"	"Coatzacoalcos"	"96480"
"PME5T0900311"	"PRODUCTOS MEDIX S.A. DE C.V.,"	325412	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Producción de Farmacéuticos y Medicamentos (No incluye empacado y/o etiquetado)"		485269.4809	2135031.6788	"19°18'32"""	"99°8'24"""	"Calle CALZADA DEL HUESO"	"39 "	" "	"Colonia EX EJIDO SANTA URSULA COAPA"	"COYOACAN"	"Ciudad de México"	"Coyoacán"	"04650"
"PME580801911"	"PACTIV MÉXICO S. DE R.L. DE C.V.,"	322210	"Fabricación de envases de cartón"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"ELABORACIÓN DE EMPAQUES DE CARTON"		391799.7545	3177323.8977	"28°43'7"""	"106°6'28"""	"Calle NICOLAS GOGOL"	"11342 "	" "	"Colonia PARQUE INDUSTRIAL CHIHUAHUA"	"CHIHUAHUA"	"Chihuahua"	"Chihuahua"	"31136"
"PME6E0900721"	"POLYCEL DE MEXICO SA DE CV,POLYCEL DE MEXICO, S.A. DE C.V."	323120	"Industrias conexas a la impresión"	"Articulos y productos plasticos"	"5E"	"Edicion, Encuadernacion y/o impresion"	"EXTRUSIÓN, IMPRESIÓN, LAMINACIÓN Y CORTE DE EMPAQUE FLEXIBLE"		492662.6363	2141696.444	"19°22'9"""	"99°4'11"""	"Avenida AV. CANAL DEL MORAL (ANTES AV. DEL CANAL)"	"16 "	" "	"Colonia GUADALUPE DEL MORAL"	"IZTAPALAPA"	"Ciudad de México"	"Iztapalapa"	"09300"
"PME9M0100111"	"PARKER-TRUTEC MEXICANA S.A. DE C.V.,PARKER-TRUTEC MEXICANA"	332110	"Fabricación de productos metálicos forjados y troquelados"	"Automotriz"	"MD"	"Tratamiento termico de piezas metalicas"	"TRATAMIENTO TERMICO A PIEZAS METALICAS"	"CIUDAD INDUSTRIAL"	781028.3735	2417174.9397	"21°50'10"""	"102°16'52"""	"Calle AV. CAROLINA VILLANUEVA DE GARCÍA"	"408 "	" "		"AGUASCALIENTES"	"Aguascalientes"	"Aguascalientes"	"20290"
"PME9M1902611"	"PREH DE MEXICO S.A. DE C.V.,"	326192	"Fabricación de autopartes de plástico con y sin reforzamiento"	"Pinturas y tintas"	"9M"	"Produccion de otras auto partes"	"MANUFACTURA DE PARTES PLASTICAS PARA LA INDUSTRIA AUTOMOTRIZ"	"KALOS"	383981.4506	2839067.5328	"25°39'53"""	"100°9'21"""	"Calle CRIO"	"814 "	" "		"GUADALUPE"	"Nuevo León"	"Guadalupe"	"67205"
"PME9M2101511"	"PELZER DE MÉXICO, S.A. DE C.V.,"	336360	"Fabricación de asientos y accesorios interiores para vehículos automotores"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACIÓN DE OTRAS PARTES AUTOMOTRICES"	"PARQUE INDUSTRIAL CHACHAPA"	601791.5307	2106745.3228	"19°3'3"""	"98°1'57"""	"Calle CARRIL A SAN CRISTOBAL AUT. PUE-ORIZABA"	"KM. 14.5 "	" "		"AMOZOC DE MOTA"	"Puebla"	"Amozoc"	"72990"
"PMFLJ1409822"	"PROYECTOS METALICOS FERRO, S.A. DE C.V.,PROYECTOS METÁLICOS FERRO, S. A. DE C. V."	332999	"Fabricación de otros productos metálicos"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"Fabricación de estructuras metálicas"		671692.6727	2277220.8027	"20°35'10"""	"103°21'9"""	"Calle PROLONGACION GOBERNADOR CURIEL"	"89 "	" "	"Colonia LOMAS DEL 4"	"TLAQUEPAQUE"	"Jalisco"	"San Pedro Tlaquepaque"	"45599"
"PMI743105011"	"PRODUCTOS MITZA, S.A. DE C.V.   ,PRODUCTOS MITZA KM 17"	327410	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"Producción de Cal"		225160.2561	2337479.6975	"21°7'4"""	"89°38'45"""	"Calle KM. 17 CARR.MERIDA-PROGRESO."	"S/N.E. "	"S/N.I "	"Colonia N/A."	"MERIDA"	"Yucatán"	"Mérida"	"97300"
"PML1102000576"	"PROCESOS MODERNOS DE LEÓN S.A. DE C.V.,MARFIL TANNERY"	316110	"Curtido y acabado de cuero y piel"	"Textiles, fibras e hilos"	"4L"	"Curtido y acabado de cuero y/o piel y sus productos"	"Curtido y Acabado de cuero al vegetal"		220228.1527	2336055.0533	"21°6'15"""	"101°41'35"""	"Boulevard TIMOTEO LOZANO"	"201 "	" "	"Colonia LAS MARGARITAS"	"LEON DE LOS ALDAMA"	"Guanajuato"	"León"	"37468"
"PMM0803700964"	"VITESCO TECHNOLOGIES MAQUILA MEXICO, S. DE R.L. DE C.V.,"	322299	"Fabricación de otros productos de cartón y papel"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE EQUIPOELECTRICO Y ELECTRONICO PARA VEHICULOS AUTOMOTORES"	"JUAREZ"	362551.7281	3507798.3372	"31°41'50"""	"106°27'1"""	"Calle HORNOS"	"5024 "	" "		"JUAREZ"	"Chihuahua"	"Juárez"	"32360"
"PMM0803701094"	"VITESCO TECHNOLOGIES MAQUILA MEXICO, S. DE R.L. DE C.V.,"	336320	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE EQUIPO ELECTRICO Y ELECTRONICO PARA VEHICULOS AUTOMOTORES"	"PARQUE INDUSTRIAL PANAMERICANO"	362581.65	3499125.0568	"31°37'8"""	"106°26'55"""	"Calle LUIS BLERIOT"	"6720 "	" "		"JUAREZ"	"Chihuahua"	"Juárez"	"32695"
"PMM1700400031"	"VITESCO TECHNOLOGIES MEXICO S. DE R.L. DE C.V.,"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de equipo eléctrico y electrónico para vehículos automotores."	"PARQUE INDUSTRIAL CUAUTLA"	508971.1019	2073030.3335	"18°44'55"""	"98°54'53"""	"Avenida IGNACIO ALLENDE PARQUE INDUSTRIAL CUAUTLA"	"LOTE 20 "	" "		"XALOSTOC"	"Morelos"	"Ayala"	"62715"
"PMM2300500031"	"PROMOCIONES MARINA MORELOS S DE RL DE CV,DREAMS JADE RESORT & SPA"	721111	"Hoteles con otros servicios integrados"	"Otros"	"AY"	"Servicios de Hotel"	"HOSPEDAJE"		511127.8884	2303237.3857	"20°49'44"""	"86°53'34"""	"Boulevard EL CID MZ 20 LT 1-1"	"UNIDAD 26 REG. 3 "	" "	"Ciudad PUERTO MORELOS"	"PUERTO MORELOS"	"Quintana Roo"	"Benito Juárez"	"77580"
"PMO0400200501"	"PRESTIGIO MOTRIZ S.A. P.I. DE C.V.,CHRYSLER CAMPECHE"	468111	"Comercio al por menor de automóviles y camionetas nuevos"	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"Comercio de Automóviles y Camionetas nuevas, Mantenimiento, Refacciones , Accesorios"		758801.1121	2192639.2272	"19°48'45"""	"90°31'45"""	"Avenida MAESTROS CAMPECHANOS"	"377A "	" "	"Colonia MULTUNCHAC"	"SAN FRANCISCO DE CAMPECHE"	"Campeche"	"Campeche"	"24095"
"PMO1301000030"	"ZINKPOWER MONTERREY S.A. DE C.V. - PLANTA ATITALAQUIA,ZINKPOWER MONTERREY S.A. DE C.V."	332810	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"GALVANIZADO POR INMERSIÓN EN CALIENTE CON ZINC"	"ATITALAQUIA"	477061.4489	2217140.0545	"20°3'3"""	"99°13'9"""	"Calle LOTES 9 Y 9A"	"S/N "	" "		"ATITALAQUIA"	"Hidalgo"	"Atitalaquia"	"42970"
