"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"SIMB81904511"	"SISTEMA INTEGRAL PARA EL MANEJO ECOLOGICO Y PROCESAMIENTO DE DESECHOS"	"562112"	"Manejo de desechos no peligrosos y servicios de remediación a zonas dañadas por desechos no peligrosos"	"Otros"	"B8"	"Recoleccion y transporte de residuos no peligrosos"	"DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS URBANOS Y DE MANEJO ESPECIAL"	"RELLENO SANITARIO"			"25°50'57"""	"100°17'46"""	"CARRETERA A COLOMBIA KM 10.5"	"SN"		"NA"	"SALINAS VICTORIA"	"NUEVO LEON"	"Salinas Victoria"	"65500"
"SIMM61306311"	"SISTEMAS INTEGRALES EN EL MANEJO DE RESIDUOS INDUSTRIALES, S DE R.L."	"562111"	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"M1"	"Otros tratamientos a residuos peligrosos"	"INCINERACIÓN Y ACOPIO DE RESIDUOS PELIGROSOS Y NO PELIGROSOS"	"PARQUE INDUSTRIAL TEPEJIDEL RIO HIDALGO"			"19°50'54"""	"99°10'10"""	"AVENIDA INDUSTRIA NORTE"	"832"		"PARQUE INDUSTRIAL TEPEJI DEL RIO"	"TEPEJI DEL RIO DE OCAMPO"	"HIDALGO"	"Tepeji del Rio de Ocampo"	"42860"
"SIMND0801911"	"SUPERIOR INDUSTRIES DE MÉXICO S.A. DE C.V."	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS."	"Complejo Industrial Chihuahua"			"28°43'12"""	"106°7'23"""	"Av. Juán Ruíz de Alarcón"	"306"		"Complejo Industrial Chihuahua"	"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31109"
"SIMND0801912"	"SUPERIOR INDUSTRIES S. DE R.L. DE C.V."	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS."	"COMPLEJO INDUSTRIAL CHIHUAHUA"			"28°43'17"""	"106°7'12"""	"AVE.NICOLAS GOGOL"	"11354"		"COMPLEJO INDUSTRIAL CHIHUAHUA"		"CHIHUAHUA"	"Chihuahua"	"31109"
"SIMND0801913"	"SUPERIOR INDUSTRIES DE MÉXICO S DE RL.DE C.V."	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"Fabricación de rines de aluminio"	"Complejo Industrial Chihuahua Sur."			"28°38'45"""	"105°58'32"""	"AV. VIALIDAD ORIENTE 1"	"7100"		"COMPLEJO INDUSTRIAL CHIHUAHUA SUR"	"CHIHUAHUA"	"CHIHUAHUA"	"Chihuahua"	"31109"
"SIN5M1505711"	"SINTENOVO S.A. DE C.V."	"325411"	"Fabricación de materias primas para la industria farmacéutica"	"Quimica"	"5M"	"Produccion de materias primas para medicamentos"	"FABRICACION DE MATERIAS PRIMAS PARA LA ELABORACION DE MEDICAMENTOS Y PRODUCTOS BIOLOGICOS"	"FRACCIONAMIENTO INDUSTRIAL ALCE BLANCO"			"19°27'51"""	"99°13'26"""	"CUATRO"	"26"		"FRACC. IND. ALCE BLANCO"	"ESTADO DE MEXICO"	"MEXICO"	"Naucalpan de Juarez"	"53370"
"SIN8L1506211"	"SINTERMETAL S.A. DE C.V."	"332710"	"Maquinado de piezas metálicas para maquinaria y equipo en general"	"Articulos y productos metalicos"	"8L"	"Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas"	"Fabricación de piezas metálicas."	"Zona Industrial Ocoyoacac"			"19°15'31"""	"99°30'49"""	"Acueducto del Alto Lerma"	"6"		"Ocoyoacac"	"Ocoyoacac"	"MEXICO"	"Ocoyoacac"	"52740"
"SIN8V0803711"	"SUBENSAMBLES INTERNACIONALES S.A. DE C.V."	"339999"	"Otras industrias manufactureras"	"Articulos y productos compuestos de diferentes materiales"	"52"	"Articulos y productos compuestos de diferentes materiales"	"ENSAMBLE Y EMPAQUE DE LIMPIAPARABRISAS Y ARNESES AUTOMOTRICES"	"PARQUE OMEGA"			"31°45'0"""	"106°25'20"""	"PROL. HERMANOS ESCOBAR"	"7151"	"C"	"OMEGA"	"CIUDAD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32320"
"SINHM1904611"	"SERVICIOS INTEGRALES NOVA DE MONTERREY, S.A. DE C.V. -HOSPITAL CLINICA NOVA--"	"622111"	"Hospitales generales del sector privado"	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"HOSPITAL -CLINICA DE 2DO NIVEL -CONSULTAS, CIRUGIAS,HOSPITALIZACIONES LABORATORIOS"				"25°43'55"""	"100°18'0"""	"AVE. DEL BOSQUE"	"139"		"CUAUHTEMOC"		"NUEVO LEON"	"San Nicolas de los Garza"	"66450"
"SIPLJ3019311"	"SERVICIOS INDUSTRIALES DE PROCESAMIENTO SERINPRO"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME"	"CARRETERA FEDERAL"			"19°10'23"""	"96°14'17"""	"CARR. FEDERAL MÉXICO-VERACRUZ VÍA XALAPA"	"KM. 433.5"		"DELFINO VALENZUELA"	"TEJERÍA"	"VERACRUZ"	"Veracruz"	"91697"
"SIPQB2800311"	"SABIC INNOVATIVE PLASTICS MÉXICO, S. DE R.L. DE C.V."	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"Producción de Resinas ABS"	"Puerto Industrial de Altamira"			"22°24'51"""	"97°53'9"""	"Boulevard de los Ríos Km. 4.8"	"Km. 4.8"		"Puerto Industrial"	"Altamira"	"TAMAULIPAS"	"Altamira"	"89600"
"SIS1J3003911"	"SALES DEL ISTMO, S.A. DE C.V."	"212391"	"Minería de sal"	"Metalurgica (incluye la siderurgica)"	"1L"	"Extraccion y/o beneficio de minerales no metalicos"	"EXPLOTACION Y BENEFICIO DE SALES"	"COMPLEJO INDUSTRIAL PAJARITOS"			"18°6'21"""	"94°23'25"""	"AVENIDA 4"	"SN"				"VERACRUZ"	"Coatzacoalcos"	"96400"
"SIS7F2903911"	"SIMEC INTERNATIONAL 6, S.A. DE C.V."	"331111"	"Complejos siderúrgicos"	"Metalurgica (incluye la siderurgica)"	"7F"	"Laminacion primaria de hierro y acero"	"LAMINACIÓN PRIMARIA DE HIERRO Y ACERO (INCLUYE FERROALEACIONES, ACEROS COMUNES Y ESPECIALE"	"XALOZTOC"			"19°24'1"""	"98°5'5"""	"KM. 123 CARR. FED. MEXICOTEXCOC VERACRUZ"	"SN"	"H"			"TLAXCALA"	"Xaloztoc"	"90460"
"SIT7T2114011"	"SIMEC INTERNATIONAL S.A. DE C.V."	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO."				"19°4'14"""	"98°17'30"""	"CARRETERA FEDERAL MXICO PUEBLA"	"KM 123"		"LINDA VISTA DE JESUS"	"SAN PEDRO CHOLULA"	"PUEBLA"	"San Pedro Cholula"	"72760"
"SIT8A2902211"	"SCHNEIDER INDUSTRIAL TLAXCALA, S.A. DE C.V."	"335930"	"Fabricación de enchufes, contactos, fusibles y otros accesorios para instalaciones eléctricas"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACION DE EQUIPO ELECTRICO"				"19°12'52"""	"98°11'51"""	"KM.17.5 CARR. SANTA ANA CHIAUTEMPAN"	"SN"		"NA"	"SAN ANTONIO ACUAMALA"	"TLAXCALA"	"Teolocholco"	"90860"
"SJCTG0502711"	"SALTILLO JET CENTER S. DE R.L. DE C.V."	"488190"	"Otros servicios relacionados con el transporte aéreo"	"Otros"	"TG"	"Reparacion y mantenimiento de buques y aeronaves"	"MANTENIMIENTO A AERONAVES"	"AEROPUERTO INTERNACIONAL PLAN DE GUADALUPE"			"25°32'34"""	"100°56'0"""	"KM. 13.5 ANGAR 54"	"A54"		"AEROPUERTO INT. P. DE GPE."	"RAMOS ARIZPE"	"COAHUILA"	"Ramos Arizpe"	"25900"
"SLA6S1903111"	"SANITARIOS LAMOSA, S.A. DE C.V.   PLANTA BENITO JUAREZ"	"327112"	"Fabricación de muebles de baño"	"Cemento y Cal"	"6T"	"Fabricacion de articulos y productos de ceramica, arcilla o similares"	"Fabricación de Lavabos y Sanitarios."	"Parque Ind Benito Juarez"			"25°39'15"""	"100°6'25"""	"Carretera Benito Juárez  Apodaca NL. C."	"N.A."		"N.A."	"Cd Benito Juarez Nuevo León"	"NUEVO LEON"	"Juarez"	"67250"
"SLM5Q1510411"	"SAYER LACK MEXICANA, S.A. DE C.V."	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"PRODUCCIÓN DE RESINAS SINTÉTICAS (INCLUYE PLASTIFICANTES)."				"19°32'11"""	"99°12'4"""	"FRANCISCO VILLA"	"2"		"CENTRO"	"ESTADO DE MEXICO"	"MEXICO"	"Tlalnepantla de Baz"	"54000"
"SLM5U1100411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA BAJIO"	"325510"	"Fabricación de pinturas y recubrimientos"	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS, BARNICES, LACAS Y PULIMENTOS"	"Corredor Agricola Industrial Apaseo El Alto"			"20°31'57"""	"100°30'30"""	"Carr. libre Querétaro Celaya"	"Km13.7"		"San Isidro del Llanito"	"Apaseo El Alto"	"GUANAJUATO"	"Apaseo el Alto"	"38511"
"SLM5U1510411"	"SAYER LACK MEXICANA, S.A. DE C.V."	"325510"	"Fabricación de pinturas y recubrimientos"	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO"				"19°33'4"""	"99°13'11"""	"TEMAZCAL"	"2"		"LA LOMA"	"ESTADO DE MEXICO"	"MEXICO"	"Tlalnepantla de Baz"	"54060"
"SLM5U1510421"	"SAYER LACK MEXICANA, S.A. DE C.V."	"325510"	"Fabricación de pinturas y recubrimientos"	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"FABRICACION, COMERCIALIZACION DE PINTURAS, RESINAS, OFICINAS ADMIN.Y ALMACEN DE PINTURAS"	"FRACCIONAMIENTO INDUSTRIAL LA PRESA"			"19°18'30"""	"99°0'30"""	"AV DE LAS INDUSTRIAS S/N"	"SN"		"FRAC. IND. LA PRESA"	"TLALNEPANTLA DE BAZ"	"MEXICO"	"Tlalnepantla de Baz"	"54180"
"SMAKE1903911"	"SIERRA MADRE AUTOMOTRIZ S.A. DE C.V."	"811111"	"Reparación mecánica en general de automóviles y camiones"	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"VENTA DE VEHICULOS NUEVOS Y SEMINUEVOS REFACCIONES Y SERVICIO DE MANTTO."				"25°40'42"""	"100°21'24"""	"AV. PABLO GONZALEZ"	"444"		"SAN JERONIMO"	"MONTERREY"	"NUEVO LEON"	"Monterrey"	"64640"
"SMCKE0400311"	"SERVICIOS MARÍTIMOS DE CAMPECHE S.A. DE C.V."	"811312"	"Reparación y mantenimiento de maquinaria y equipo industrial"	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"Mantenimiento de Plataformas Marinas"	"Puerto Industrial Laguna Azul"			"18°39'2"""	"91°50'58"""	"Av. Central Uno Sur"	"7A"	"7B"	"Puerto Laguna Azul"		"CAMPECHE"	"Carmen"	"24140"
"SMD8T2803211"	"SOCIEDAD DE MOTORES DOMÉSTICOS S. DE R. L. DE C.V."	"335311"	"Fabricación de motores y generadores eléctricos"	"Equipos y articulos electronicos, electricos y domesticos"	"8T"	"Produccion de motores electricos"	"Ensamble de Motores Eléctricos"	"PARQUE INDUSTRIAL REYNOSA"			"26°5'32"""	"98°16'40"""	"Km 9, Brecha E 99"	"SN"		"Parque Industrial Reynosa"	"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88780"
"SME561503311"	"SONOCO DE MEXICO S.A DE C.V."	"322122"	"Fabricación de papel a partir de pulpa"	"Celulosa y papel"	"56"	"Produccion de papel"	"PRODUCCIÓN DE PAPEL."				"19°32'10"""	"99°3'31"""	"HIDALGO"	"175"		"SANTA CLARA COATITLA"	"ECATEPEC DE MORELOS"	"MEXICO"	"Ecatepec de Morelos"	"55540"
"SME5M1505111"	"SICOR DE MÉXICO S.A. DE C.V."	"325411"	"Fabricación de materias primas para la industria farmacéutica"	"Quimica"	"5M"	"Produccion de materias primas para medicamentos"	"PRODUCCIÓN DE MATERIAS PRIMAS PARA MEDICAMENTOS."	"PARQUE INDUSTRIAL LERMA"			"19°17'0"""	"99°34'0"""	"AV SAN RAFAEL"	"35"		"PARQUE INDUSTRIAL LERMA"	"LERMA"	"MEXICO"	"Lerma"	"52000"
"SME5M1702811"	"SCHWABE MEXICO, S. A. DE C. V."	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE MATERIAS PRIMAS PARA MEDICAMENTOS."				"18°42'28"""	"99°11'27"""	"AGUACATE"	"04"		"ESTUDIANTE"	"XOCHITEPEC"	"MORELOS"	"Xochitepec"	"62790"
"SME5Q1510611"	"STAHL DE MÉXICO S.A. DE C.V."	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"INDUSTRIA QUÍMICA DE FABRICACIÓN DE PRODUCTOS PARA ACABADO DEL CUERO"	"Zona Industrial Toluca"			"19°17'43"""	"99°36'38"""	"Industrias Químicas esq. Alberto Einstei"	"102 y 105"		"Zona Industrial Toluca"	"Toluca"	"MEXICO"	"Toluca"	"50200"
"SME5Q2800312"	"STYROLUTION MEXICANA S.A. DE C.V."	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"PRODUCCIÓN DE RESINAS SINTÉTICAS (INCLUYE PLASTIFICANTES)."	"Puerto Industrial Altamira"			"22°28'13"""	"97°53'20"""	"Boulevard de los Ríos"	"Km 1 mas 880"		"Puerto Industrial Altamira"	"Altamira"	"TAMAULIPAS"	"Altamira"	"89600"
"SME5T2201611"	"STIEFEL MEXICANA S.A. DE C.V."	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."	"NUEVO PARQUE INDUSTRIAL"			"20°22'11"""	"99°58'16"""	"EJER NORTE"	"11"		"NUEVO PARQUE INDUSTRIAL"		"QUERETARO"	"San Juan del Rio"	"76809"
"SME5X1102011"	"SOLDER DE MÉXICO, S.A. DE C.V."	"325520"	"Fabricación de adhesivos"	"Quimica"	"5X"	"Produccion de adhesivos y selladores"	"PRODUCCIÓN DE ADHESIVOS Y SELLADORES (SÓLO BASE SOLVENTE)."	"FRACCIONAMIENTO INDUSTRIAL DELTA"			"21°7'11"""	"101°40'50"""	"GAMMA"	"210"		"FRACC. INDUSTRIAL DELTA"	"LEON"	"GUANAJUATO"	"Leon"	"37540"
"SME691102011"	"SHELL MÉXICO, S.A. DE C.V."	"324191"	"Fabricación de aceites y grasas lubricantes"	"Quimica"	"69"	"Produccion de grasas, aceites lubricantes y aditivos"	"FABRICACIÓN DE ACEITE LUBRICANTE PARA LA INDUSTRIA AUTOMOTRIZ"	"JULIÁN DE OBREGÓN"			"21°8'21"""	"101°43'5"""	"BLVD. JOSÉ MA. MORELOS Y PAVÓN KM. 1"	"nd"		"JULIÁN OBREGÓN"	"LEÓN"	"GUANAJUATO"	"Leon"	"37290"
"SME6D1700611"	"FREUDENBERG NOK DE MEXICO, S.A DE C.V"	"326290"	"Fabricación de otros productos de hule"	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule "	"PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE)."	"KM1 CARR. CUAUTLA LAS ESTACAS"			"18°48'15"""	"98°57'60"""	"NO APLICA"	"KM 1"				"MORELOS"	"Cuautla"	"62740"
"SME6W1700411"	"SAINT GOBAIN MÉXICO, S.A DE C.V."	"327211"	"Fabricación de vidrio"	"Vidrio"	"6W"	"Produccion de vidrio plano, liso y labrado"	"FABRICACIÓN DE VIDRIO PLANO"	"PARQUE INDUSTRIAL CUAUTLA"			"18°44'35"""	"98°55'0"""	"NICOLAS BRAVO"	"5"		"PARQUE INDUSTRIAL CUAUTLA"	"XALOSTOC"	"MORELOS"	"Ayala"	"62715"
"SME7S0803711"	"SOLDADURA DE MEXICO S.A. DE  C.V."	"333991"	"Fabricación de equipo para soldar y soldaduras"	"Metalurgica (incluye la siderurgica)"	"7S"	"Produccion de soldaduras de metales no ferrosos"	"PRODUCCIÓN DE SOLDADURAS DE METALES NO FERROSOS."	"JUAREZ"			"31°41'39"""	"106°27'2"""	"CHIMENEAS"	"5050"		"P. IND JUAREZ"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32360"
"SME810200411"	"SCHLAGE DE MEXICO S.A. DE C.V."	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"PREPARACIÓN DE PIEZAS METÁLICAS SUJETAS AL PROCESO DE GALVANOPLASTIA Y ACABADOS"	"PARQUE INDUSTRIAL EL FLORIDO"			"32°28'49"""	"116°51'40"""	"BLVD. LA ENCANTADA INDUSTRIAL"	"24050"		"PARQUE INDUSTRIAL EL FLORIDO"	"TIJUANA"	"BAJA CALIFORNIA"	"Tijuana"	"22680"
"SME8A1901211"	"SIGNODE MÉXICO, S. DE R.L. DE  C.V."	"339999"	"Otras industrias manufactureras"	"Articulos y productos compuestos de diferentes materiales"	"52"	"Articulos y productos compuestos de diferentes materiales"	"PRODUCCIÓN DE FLEJES METÁLICOS Y PLÁSTICOS"	"Corredor Industrial"			"25°52'60"""	"100°13'12"""	"Carretera a Laredo"	"Km"	"22.7"			"NUEVO LEON"	"Cienega de Flores"	"65550"
"SME912802211"	"SPELLMAN DE MEXICO S.A DE C.V"	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"MANUFACTURA Y/O ENSAMBLE DE FUENTE DE PODER DE ALTO VOLTAJE"				"25°50'12"""	"97°25'36"""	"Ave. Chapultepec"	"101"		"Finsa Oriente"		"TAMAULIPAS"	"Matamoros"	"87340"
"SME912802212"	"SPELLMAN DE MEXICO SA DE CV PLANTA 2"	"237131"	"Construcción de obras de generación y conducción de energía eléctrica"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"MANUFACTURA Y /O ENSAMBLE DE FUENTES DE PODER DE ALTO VOLTAJE"	"Parque Industrial Finsa Oriente"			"25°50'12"""	"97°25'36"""	"Av. Pedregal"	"2"		"Finsa Oriente"	"H.Matamoros"	"TAMAULIPAS"	"Matamoros"	"87340"
"SME912802231"	"SIMCLAR DE MEXICO S.A. DE C.V."	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE Y SUB ENSAMBLE DE PRODUCTO ELECTRICOS Y ELECTRONICOS"				"0°0'0"""	"0°0'0"""	"AVE. CANTINFLAS"	"14"		"PARQUE INDUSTRIAL"	"H. MATAMOROS"	"TAMAULIPAS"	"Matamoros"	"87479"
"SME9M1101711"	"SCHAEFFLER MEXICO S. DE R.L. DE C.V."	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	"PARQUE TECNOINDUSTRIAL CASTRO DEL RIO"			"20°47'19"""	"101°20'16"""	"AV. RIO SAN LORENZO"	"888"		"PARQUE TECNO INDUSTRIAL CASTRO DEL RIO"	"IRAPUATO"	"GUANAJUATO"	"Irapuato"	"36815"
"SMEBU2802211"	"SUHM DE MÉXICO, S. DE R.L. DE C.V."	"332999"	"Fabricación de otros productos metálicos"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"MANUFACTURA DE RESORTE"	"CIUDAD INDUSTRIAL"			"25°50'19"""	"97°25'59"""	"NORTE 4"	"37"	"SN"	"CIUDAD INDUSTRIAL"	"MATAMOROS"	"TAMAULIPAS"	"Matamoros"	"87494"
"SMEHI0901411"	"STAR MEDICA, S.A. DE C.V."	"621111"	"Consultorios de medicina general del sector privado"	"Servicios de salud y de asistencia"	"HI"	"Clinicas, centros de salud y consultorios"	"SERVICIO MEDICOS Y HOSPITALARIOS EN GENERAL"				"19°22'22"""	"99°9'23"""	"VIADUCTO RIO BECERRA"	"97"		"NAPOLES"		"DISTRITO FEDERAL"	"Benito Juarez"	"03810"
"SMEM92800311"	"STYROLUTION MEXICANA S.A. DE C.V. TERMINAL MARITIMA - ALMACENAMIENTO"	"493190"	"Otros servicios de almacenamiento con instalaciones especializadas"	"Petroleo y petroquimica"	"M9"	"Almacenamiento y distribucion de productos derivados del petroleo"	"ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES"	"Nuevo Puerto Industrial Altamira"			"22°28'15"""	"97°53'15"""	"Darsena sur junto al arroyo garrapatas"	"SN"		"Puerto Ind. Altamira"	"Altamira"	"TAMAULIPAS"	"Altamira"	"89367"
"SMEMA1900911"	"SANTROL DE MEXICO, S. DE R.L. DE C.V."	"325510"	"Fabricación de pinturas y recubrimientos"	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"RECUBRIMIENTO DE ARENAS"				"25°36'24"""	"99°59'21"""	"AUTOPISTA MONTERREY-REYNOSA KM. 32"	"SN"		"NA"	"CADEREYTA"	"NUEVO LEON"	"Cadereyta Jimenez"	"67450"
"SMEMD2111411"	"SKF DE MEXICO S.A. DE C.V."	"332991"	"Fabricación de baleros y rodamientos"	"Metalurgica (incluye la siderurgica)"	"MD"	"Tratamiento termico de piezas metalicas"	"FABRICACION DE RODAMIENTOS  Y CHUMACERAS"	"ZONA INDUSTRIAL NORTE"			"19°5'4"""	"98°11'33"""	"AUTOPISTA MEXICO PUEBLA No. 1103"	"1103"			"PUEBLA"	"PUEBLA"	"Puebla"	"72014"
"SMEQF0502712"	"SHILOH DE MEXICO S.A. DE C.V."	"336370"	"Fabricación de piezas metálicas troqueladas para vehículos automotrices"	"Automotriz"	"QF"	"Produccion de auto partes troqueladas y estampadas"	"CORTE Y SOLDADURA DE LAMINAS METALICAS PARA USO AUTOMOTRIZ"	"PARQUE INDUSTRIAL SANTA MARIA"			"25°33'33"""	"-100°55'56"""	"Avenida Delta  Antes Avenida Shiloh"	"2025"		"P. Ind. Santa Maria"	"Ramos Arizpe"	"COAHUILA"	"Ramos Arizpe"	"25900"
"SMEZU0100111"	"SMELTEK S.A. DE C.V."	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICION DE HIERRO GRIS Y ACERO"				"21°50'13"""	"102°16'47"""	"JULIO DIAZ TORRE"	"112"		"CIUDAD INDUSTRIAL"	"AGUASCALIENTES"	"AGUASCALIENTES"	"Aguascalientes"	"20290"
"SMFLK2802211"	"SHAW MATAMOROS FABRICATION AND MANUFACTURING S. DE R. L. DE C. V."	"332310"	"Fabricación de estructuras metálicas"	"Metalurgica (incluye la siderurgica)"	"LK"	"Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales"	"ENSAMBLE DE TUBERIAS Y  ESTRUCTURAS DE ACERO"	"PARQUE INDUSTRIAL LA VENTANA"			"25°55'15"""	"97°35'96"""	"GUILLERMO GONZALEZ CAMARENA"	"560"			"H. MATAMOROS"	"TAMAULIPAS"	"Matamoros"	"87560"
"SMI5I0801711"	"SPECIALTY MINERALS S.A. DE C.V."	"325180"	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"Elaboración de Precipitado de Carbonato de Calcio"	"Parque Agroindustrial"			"28°28'52"""	"106°43'31"""	"Domicilio Conocido"	"SN"		"Planta Agroindustrial"	"Anáhuac"	"CHIHUAHUA"	"Cuauhtemoc"	"31600"
"SMM9M0101111"	"SAN-S MEXICANA S.A. DE C.V."	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCION DE OTRAS AUTOPARTES"	"PARQUE INDUSTRIAL DE SAN FRANCISCO DE LOS ROMO"			"22°6'19"""	"102°16'14"""	"AV.  AVENIDA MEXICO"	"204"		"PARQUE IND. DE SAN FCO. DE LOS ROMO"	"SAN FCO. DE LOS ROMO"	"AGUASCALIENTES"	"San Francisco de los Romo"	"20300"
"SMNBU1901211"	"SIT MANUFACTURING NA, S. A. DE C. V."	"332910"	"Fabricación de válvulas metálicas"	"Articulos y productos metalicos"	"87"	"Produccion de valvulas metalicas"	"FABRICACION Y COMERCIALIZACION DE TODA CLASE DE VALVULAS, TERMOSTATOS, CONTROLES Y OTROS"	"PARQUE INDUSTRIAL NACIONAL"			"25°53'37"""	"100°13'38"""	"AVE. TEXAS  ESQ.  CON  CANADA"	"300"		"PARQUE IND. NACIONAL"	"CIENEGA DE FLORES"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"SMP912803221"	"STANDARD MOTOR PRODUCTS DE MEXICO, S. DE R.L. DE C.V."	"335999"	"Fabricación de otros productos eléctricos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE DE CABLES PARA BUJIAS ELECTRICAS"	"PARQUE INDUSTRIAL ESTIVA ALCALA"			"26°0'28"""	"98°16'26"""	"BLVD. STIVA"	"160"				"TAMAULIPAS"	"Reynosa"	"88796"
