actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME	Atributo no considerado en este año	2012	ANTIGUA CARRETERA A CHAPALA	LJ	44470.0	ALAMO INDUSTRIAL	Moldeo por fundición de piezas de hierro y acero.	VIAS DE FERROCARRIL	CAMINO A LAS VEGAS	CUPRUM, S.A. DE C.V.	JALISCO	"20°37'21"""	GUADALAJARA	"103°20'15"""	Guadalajara	CUPLJ1403911	3345			331510	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS.	Atributo no considerado en este año	2012	AV. LA PRESA	ND	54180.0	SAN JUAN IXHUATEPEC	Moldeo por fundición de piezas metálicas no ferrosas.	CLUB DE EXCURSIONISTAS TONATIUH	AV. LA PRESA	CUPRUM, S.A. DE C.V.	MEXICO	"19°31'56"""	TLALNEPANTLA	"99°6'59"""	Tlalnepantla de Baz	CUPND1510411	290			331520	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2012	ESTE 124  A ESTE 123 SUR 67 A SUR 67.400	AD	87300.0	AGRICOLA ANAHUAC	Generación, transmisión y distribución de energía eléctrica.			CENTRAL VALLE HERMOSO S.A. DE C.V.	TAMAULIPAS	"25°47'54"""	A 2 KM DEL POBLADO DE  ANAHUAC	"97°47'7"""	Valle Hermoso	CVHAD2804011	ESTE 124 A ESTE 123			221110	Generación de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION DE ENSAMBLE DE APAGADORES ELECTRICOS Y ACCESORIOS ELECTRICOS	Atributo no considerado en este año	2012	CARR.  TLALNEPANTLA -CUAUTITLAN KM. 17.8	91	54800.0	VILLA JARDIN	Fabricación de enchufes, contactos, fusibles y otros accesorios para instalaciones eléctricas.	ESQUINA CERRADA 8 DE MAYO	ND	COOPER WIRING DEVICES DE MEXICO, S.A. DE C.V.	MEXICO	"19°39'26"""	ESTADO DE MÉXICO	"99°10'48"""	Cuautitlan	CWD911502411	SN			335930	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
DEPORTES ACUATICOS	Atributo no considerado en este año	2012	GRAN VIA TROPICAL Y TAMBUCO S/N	BE	39390.0	FRACC. LAS PLAYAS	Clubes deportivos del sector privado.	TAMBUCO	LAS AMERICAS	CLUB DE YATES DE ACAPULCO A. C.	GUERRERO	"16°50'7"""	ACAPULCO	"99°54'13"""	Acapulco de Juarez	CYATG1200111	SN			713941	Otros	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACIÓN Y VENTA DE CERVEZA	Atributo no considerado en este año	2012	BLVD. ANTONINO FERNÁNDEZ RODRÍGUEZ	30	98500.0		Elaboración de cerveza.			COMPAÑÍA CERVECERA DE ZACATECAS, S. DE R.L. DE C.V.	ZACATECAS	"22°58'22"""	CALERA	"102°42'27"""	Calera	CZA303200511	100		PARQUE INDUSTRIAL CALERA	312120	Bebidas y tabaco	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION DE LENTES OFTALMICOS DE RESINA PLASTICA	Atributo no considerado en este año	2012	BOULEVARD INSURGENTES	6E	22223.0	PADRE KINO	Fabricación de artículos oftálmicos.	JACARANDAS	PRIVDA DELPARQUE INDUSTRIAL NUEVO	CARL ZEISS VISION MANUFACTURA DE MEXICO S DE R.L DE C.V.	BAJA CALIFORNIA	"32°28'54"""		"116°55'25"""	Tijuana	CZV6E0200411	18600			339113	Articulos y productos plasticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
Elaboracion de Arneses Automotrices	Atributo no considerado en este año	2012	Iturbide	91	88275.0	Parque Industrial Longoria	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores.	Manuel Avila Camacho	Francisco Villa	Delphi Alambrados Automotrices S.A. de C.V. Planta I	TAMAULIPAS	"27°29'26"""	Nuevo Laredo	"99°31'40"""	Nuevo Laredo	DAA8V2802711	6970		Parque Industrial Longoria	336320	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION DE HILO ACRILICO	Atributo no considerado en este año	2012	AV. ADOLFO LOPEZ MATEOS PTE.	3K	20210.0	CIRCUNVALACION PONIENTE	Acabado de productos textiles.	CAPULIN	AV. AGUASCALIENTES	DERIVADOS ACRILICOS S.A.DE C.V. Planta Estambres	AGUASCALIENTES	"21°52'18"""	AGUASCALIENTES	"102°18'55"""	Aguascalientes	DAC3G0100112	1502			313310	Textiles, fibras e hilos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
ENSAMBLE DE COMPONENTES ELECTRONICOS PARA PRODUCTOS ELECTRODOMESTICOS	Atributo no considerado en este año	2012	AVE. MIGUEL DE CERVANTES	91	31109.0	COMPLEJO INDUSTRIAL CHIHUAHUA	Fabricación de componentes electrónicos.	MARIANO AZUELA	LEON TOLSTOI	DIGITAL APPLIANCE CONTROLS DE MEXICO S.A. DE C.V.	CHIHUAHUA	"28°43'13"""	CHIHUAHUA	"106°7'50"""	Chihuahua	DAC950801911	151		COMPLEJO INDUSTRIAL CHIHUAHUA	334410	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
COMPRA, VENTA, FABRICACION, DISTRIBUCION IMPORTACION Y EXPORTACION DE PRODUCTOS DE ACERO	Atributo no considerado en este año	2012	SAN NICOLAS	7T	54030.0	FRACCIONAMIENTO INDUSTRIAL SAN NICOLAS	Moldeo por fundición de piezas de hierro y acero.	VIA GUZTAVO BAZ	ROBERTO FULTON	COOPER TOOLS DE MEXICO, S. DE R.L. DE C.V.	MEXICO	"19°32'55"""	TLALNEPANTLA	"99°12'19"""	Tlalnepantla de Baz	CTM7Z1510411	18		SAN NICOLAS	331510	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2012	RIO ATOTONILCO	8A	44870.0	ATLAS	Recubrimientos y terminados metálicos.	MARCELINO GARCIA BARRAGAN	RIO TINTO	CROMADOS TOVAR, S.A. DE C.V.	JALISCO	"20°41'35"""		"103°22'12"""	Guadalajara	CTO8A1403911	1062			332810	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION Y O ENSAMBLE DE MAQUINAS Y EQUIPO E IMPLEMENTOS PARA LABORES AGROPECUARIOS	Atributo no considerado en este año	2012	CARRETERA TORREON-MIELERAS KM. 6.5	8C	27400.0		Fabricación de maquinaria y equipo agrícola.	BLVD. SAN PEDRO	CALLE PALMAS	CATERPILLAR TORREON, S. DE R.L. DE C.V.	COAHUILA	"25°29'38"""		"103°23'5"""	Torreon	CTO8L0503511			FERROPUEORTO	333111	Metalurgica (incluye la siderurgica)	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
MANUFACTURAR REPARAR IMPORTAR EXPORTAR VENDER Y DISTRIBUIR PRODUCTOS FABRICADOS DE METAL	Atributo no considerado en este año	2012	AV. ENRIQUE PINONCELLI	8L	32695.0	PUENTE ALTO	Maquinado de piezas metálicas para maquinaria y equipo en general.	PANAMERICANA	AERONAUTICA	CEQUENT TRAILER PRODUCTS S.A. DE C.V.	CHIHUAHUA	"31°36'59"""	JUAREZ	"106°26'5"""	Juarez	CTP8L0803711	9578			332710	Articulos y productos metalicos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
ELABORACIÓN Y VENTA DE CERVEZA	Atributo no considerado en este año	2012	BOULEVARD ANTONINO FERNÁNDEZ RODRIGUEZ	30	68365.0	EX HACIENDA EL YUCAL	Elaboración de cerveza.			COMPAÑÍA CERVECERA DEL TRÓPICO S.A DE C.V.	OAXACA	"18°4'20"""	TUXTEPEC	"96°8'13"""	San Juan Bautista Tuxtepec	CTR352018411	01			312120	Bebidas y tabaco	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
MANUFACTURA DE ACUMULADORES ELECTRICOS (BATERIAS PLOMO-ACIDO)	Atributo no considerado en este año	2012	AVE. IDUSTRIAL DEL NORTE	8Z	88730.0	PARQUE IND. DEL NORTE	Fabricación de acumuladores y pilas.			C&D TECHNOLOGIES REYNOSA S. DE R.L. DE C.V.	TAMAULIPAS	"26°1'39"""	REYNOSA	"98°21'53"""	Reynosa	CTR8Z2803211	LOTE 6	MANZANA 9		335910	Automotriz	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE CARTÓN Y CARTONCILLO (SI INVOLUCRA OPERACIONES TÉRMICAS; NO INCLUYE  LA MICR	Atributo no considerado en este año	2012	AV. CANAL	57	54700.0	SAN MATEO IZTACALCO	Fabricación de cartón y cartoncillo a partir de pulpa.	NINGUNA	NINGUNA	CUAUTIPACK, S.A. DE C.V.	MEXICO	"19°42'17"""		"99°11'21"""	Cuautitlan Izcalli	CUA571512111	SN			322132	Celulosa y papel	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
MANUFACTURA DE TODO TIPO DE COMPONENTES ELECTRONICOS HARNESES Y BALASTRAS	Atributo no considerado en este año	2012	AVENIDA DE LA INDUSTRIA LATERAL  SN	91	87316.0	FRAC INDUSTRIAL DEL NORTE	Fabricación de componentes electrónicos.	PUERTO DEL ANGEL	OHIO	COMPONENTES UNIVERSALES S.A DE C.V	TAMAULIPAS	"25°52'33"""	H. MATAMOROS	"97°32'32"""	Matamoros	CUM912802211	SN		PARQUE INDUSTRIAL DEL NORTE	334410	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
Producción de  Motores Automotrices a Gasolina o Diesel	Atributo no considerado en este año	2012	EJE 122	9I	78395.0	ZONA INDUSTRIAL	Fabricación de motores de combustión interna, turbinas y transmisiones.	AVENIDA INDUSTRIAS	COMISION FEDERAL DE ELECTRICIDAD	Cummins S.de R.L de C.V	SAN LUIS POTOSI	"22°6'7"""	SAN LUIS POTOSI	"100°53'37"""	San Luis Potosi	CUM9I2402811	200		ZONA  INDUSTRIAL	333610	Automotriz	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
MOLDEO DE CAJAS PARA CAMIONETAS TOYOTA TACOMA	Atributo no considerado en este año	2012	BLVD. INSURGENTES	6E	22597.0	EL FLORIDO	Fabricación de autopartes de plástico con y sin reforzamiento.	CARRETERA LIBRE TKT	TIJUANA	CONTINENTAL STRUCTURAL PLASTICS DE TIJUANA S. DE R. L. DE C. V.	BAJA CALIFORNIA	"32°25'47"""	TIJUANA	"116°53'41"""	Tijuana	CSP520200411	20383	106 850	Parque Industrial	326192	Articulos y productos plasticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
SERVICIOS AMBIENTALES	Atributo no considerado en este año	2012	CACTUS	BB	86100.0	ATASTA	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos.	LA VENTA	RIO NUEVO	CONSTRULAV DEL SURESTE S.A DE C.V.	TABASCO	"17°59'9"""	VILLAHERMOSA	"92°56'42"""	Centro	CSUBB2700411	113			562111	Otros	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
Fabricación y ensamble de relevadores e interruptores  para componentes electrónicos	Atributo no considerado en este año	2012	AV. GALAXIA	91	21210.0		Fabricación de enchufes, contactos, fusibles y otros accesorios para instalaciones eléctricas.	VENUS	MARTE	COTO TECHNOLOGY, S. DE R.L. DE C.V.	BAJA CALIFORNIA	"32°40'7"""	MEXICALI	"115°24'51"""	Mexicali	CTE910200212	50		PARQUE INDUSTRIAL MEXICALI I	335930	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
Ensamble de aparatos diversos para el flujo de gases y corriente electrica.	Atributo no considerado en este año	2012	Paseo Loma Real	91	88274.0	Infonavit	Fabricación de otros instrumentos de medición, control, navegación, y equipo médico electrónico.			Controles Temex, S. de R.L. de C.V.	TAMAULIPAS	"27°26'17"""	Nuevo Laredo	"99°39'58"""	Nuevo Laredo	CTE912802711	15		Parque Industrial Rio Bravo	334519	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
Ensamble de aparatos diversoso para el flujo de gases y corriente electrica	Atributo no considerado en este año	2012	Carretera Nacional Km. 8.5 ote.	91	88277.0	Modulo Industrial America	Fabricación de componentes electrónicos.			Controles Temex, S. de R.L. de C.V.	TAMAULIPAS	"27°25'5"""	Nuevo Laredo	"99°31'42"""	Nuevo Laredo	CTE9D2802711	15		Modulo Industrial America	334410	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
Fabricacion de Componentes Plasticos y Metalicos	Atributo no considerado en este año	2012	Isidro Lopez Zertuche	8L	25230.0	Virreyes Industrial	Maquinado de piezas metálicas para maquinaria y equipo en general.	Nazario Ortiz Garza	Calle Nueva	Centro Tecnico Herramental S.A de C.V. Planta II	COAHUILA	"25°29'48"""	Saltillo	"100°59'1"""	Saltillo	CTH8L0503012	4890			332710	Articulos y productos metalicos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
Fabricacion de Componentes Plasticos para la Industria Automotriz	Atributo no considerado en este año	2012	Carretera Saltillo Piedras Negras km8.5	9M	25900.0	Complejo Automotriz Ramos Arizpe	Fabricación de otras partes para vehículos automotrices.			Centro Tecnico Herramental S.A de C.V Planta I	COAHUILA	"25°29'59"""	Ramos Arizpe	"100°58'59"""	Ramos Arizpe	CTH8V0502711	8540		Complejo Automotriz Ramos Arizpe	336390	Automotriz	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
MANUFACTURA DE LLANTAS	Atributo no considerado en este año	2012	EJE 114	6B	78395.0		Fabricación de llantas y cámaras.	AVENIDA INDUSTRIAS	EJE 110	CONTINENTAL TIRE DE MÉXICO, S.A. DE C.V.	SAN LUIS POTOSI	"22°9'10"""	SAN LUIS POTOSÍ	"100°58'38"""	San Luis Potosi	CTM6B2402811	210		ZONA INDUSTRIAL	326211	Automotriz	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
Fabricacion de herramientas de mano y componentes electricos	Atributo no considerado en este año	2012	Vialidad El Pueblito	91	76220.0		Fabricación de componentes electrónicos.	La Griega	Carretera a Chichimequillas	Cooper Tools de Mexico S. de R.L de C.V	QUERETARO	"20°48'56"""		"100°26'18"""	Queretaro	CTM7X2201411	103		Parque Industrial Queretaro	334410	Equipos y articulos electronicos, electricos y domesticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE GASES INDUSTRIALES.	Atributo no considerado en este año	2012	Carretera Tampico Mante	5K	89600.0		Fabricación de gases industriales.	empresa Dupont	Laguna La Aguada	CRYOINFRA, S.A DE C.V.	TAMAULIPAS	"22°20'38"""	Altamira	"97°52'1"""	Altamira	CRY5K2800311	km 14.5		Corredor Industrial Altamira	325120	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE GASES INDUSTRIALES.	Atributo no considerado en este año	2012	CARRETERA COATZACOALCOS A VILLAHERMOSA	5K	96400.0	PAJARITOS	Fabricación de gases industriales.	SN	S/N	CRYOINFRA S.A. DE C.V.	VERACRUZ	"18°6'36"""	COATZACOALCOS	"94°29'18"""	Coatzacoalcos	CRY5K3003911	KM. 3.8		COMPLEJO INDUSTRIAL PAJARITOS	325120	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCION DE GASES INDUSTRIALES	Atributo no considerado en este año	2012	LOTE 1 Y 6 MANZANA 40	5K	96730.0	LA BOMBA	Fabricación de gases industriales.	LOTE 1 Y 6	CARRETERA TRANSISTMICA	CRYOINFRA S.A. DE C.V.	VERACRUZ	"18°0'59"""	MINATITLAN VERACRUZ	"94°33'59"""	Minatitlan	CRY5K3010811	LOTE 1	LOTE 6	JUNTO AL COMPLEJO PETROQUIMICO COSOLEACAQUE	325120	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2012	54 SUR	5T	62500.0	CIVAC	Fabricación de preparaciones farmacéuticas.	21 ESTE	56 SUR	CEVA SALUD ANIMAL, S.A DE C.V	MORELOS	"18°54'36"""	JIUTEPEC MORELOS	"99°10'6"""	Jiutepec	CSA5T1701111	15	3	CIVAC	325412	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
FABRICACION DE TAPA ROSCAS PLASTICAS	Atributo no considerado en este año	2012	INDIANA	6E	25100.0		Fabricación de envases y contenedores de plástico para embalaje con y sin reforzamiento.	CALLE TERCERA	LIMITES FRACC IND VALLE DE SALTILLO	CSI EN SALTILLO S DE RL DE CV	COAHUILA	"25°28'28"""	SALTILLO	"100°59'48"""	Saltillo	CSA6E0503011	435		FRACCIONAMIENTO VALLE DE SALTILLO	326193	Articulos y productos plasticos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2012	BOULEVARD MAGNA	AD	87300.0	PARQUE INDUSTRIAL SANTA MARIA	Generación, transmisión y distribución de energía eléctrica.			CENTRAL SALTILLO S.A. DE C.V.	COAHUILA	"25°35'45"""		"100°54'26"""	Ramos Arizpe	CSAAD0502711	2500		PARQUE INDUSTRIAL SANTA MARIA	221110	Generación de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
MANUFACTURA DE COMPRESORES PARA REFRIGERACION Y AIRE ACONDICIONADO	Atributo no considerado en este año	2012	AVENIDA DE LOS CEDROS	8N	88730.0	PARQUE VILLA FLORIDA	Fabricación de equipo de refrigeración industrial y comercial.			COPELAND SCROLL COMPRESORES DE MEXICO, S.A. DE C.V.	TAMAULIPAS	"26°4'45"""	REYNOSA	"98°22'45"""	Reynosa	CSCAN2803211	3040	1	VILLA FLORIDA	333412	Articulos y productos metalicos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
COMPRA VENTA DE CAMIONES SERVICIO DE MANTTO Y VENTA DE REFACCIONES	Atributo no considerado en este año	2012	CARRETERA NACIONAL KM 105	KE	88295.0	ENRIQUE CARDENAS	Reparación mecánica en general de automóviles y camiones.	NICARAGUA	CALLE HIPODROMO	CAMIONES SIERRA NORTE S.A DE .C.V. NUEVO LAREDO	TAMAULIPAS	"27°24'48"""	NUEVO LAREDO	"99°32'16"""	Nuevo Laredo	CSN2802702713	9729			811111	Otros	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
SERVICIO DE MANTTO. AUTOMOTRIZ Y VENTA DE REFACCIONES PARA CAMIONES	Atributo no considerado en este año	2012	CARRETERA REYNOSA MATAMOROS	KE	88788.0	BIENESTAR	Reparación mecánica en general de automóviles y camiones.	CIPRES	BIENESTAR	CAMIONES SIERRA NORTE S.A. DE C.V.  REYNOSA	TAMAULIPAS	"26°1'10"""	REYNOSA	"98°13'27"""	Reynosa	CSN2803200008	214			811111	Otros	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCION Y VENTA DE CAL	Atributo no considerado en este año	2012	CARRETERA A SAHUARIPA KM 5.5	74	83299.0		Fabricación de cal.	sin calle	sin calle	CALHIDRA DE SONORA S.A. DE C.V.	SONORA	"29°1'11"""	HERMOSILLO	"110°52'27"""	Hermosillo	CSO742603011	sn		PARQUE INDUSTRIAL DE HERMOSILLO	327410	Cemento y Cal	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
VENTA DE AUTOS NUEVOS Y SEMINUEVOS SERVICIO DE MANTENIMIENTO Y VENTA DE REFACCIONES	Atributo no considerado en este año	2012	AV. IGNACIO MORONES PRIETO	KE	67130.0	SERTOMA	Reparación mecánica en general de automóviles y camiones.	DE LAS GRACIAS	SERTOMA	CHEVROLET DEL RIO S.A. DE C.V.	NUEVO LEON	"25°40'9"""	MONTERREY	"100°20'56"""	Monterrey	CRIKE1903911	2900			811111	Otros	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCION DE ARTICULOS DE HULE	Atributo no considerado en este año	2012	Henry Ford	6D	54030.0	Fracc. Industrial San Nicolás	Fabricación de otros productos de hule.	Roberto Fulton	Fernando Montes de Oca	CODAN RUBBER MÉXICO, S.A. DE C.V.	MEXICO	"19°31'0"""	Tlalnepantla	"99°13'0"""	Tlalnepantla de Baz	CRM6D1510411	23		Fraccionamiento Industrial San Nicolás	326290	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
MAQUILA Y CONFECCIÓN DE ROPA DE VESTIR	Atributo no considerado en este año	2012	16 DE SEPTIEMBRE	46	73580.0	PAPALOAPAN	Confección en serie de otra ropa exterior de materiales textiles.			CONFECCIONES DE LA ROSA SA DE CV	PUEBLA	"19°56'32"""	PUEBLA	"97°18'8"""	Hueytamalco	CRO462107611	SN			315229	Textiles, fibras e hilos	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS).	Atributo no considerado en este año	2012	NEPTUNO	69	7700.0	NUEVA INDUSTRIAL VALLEJO	Fabricación de aceites y grasas lubricantes.	VENUS	MIGUEL OTHON DE MENDIZABAL	COMERCIAL ROSHFRANS, S.A. DE C.V.	DISTRITO FEDERAL	"19°30'7"""		"99°8'54"""	Gustavo A. Madero	CRO690900512	51			324191	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS).	Atributo no considerado en este año	2012	KM 120 CARRETERA MEXICO LAREDO	69	42500.0	CAÑADA AVIACION	Fabricación de aceites y grasas lubricantes.	20 de Noviembre	15 de Octubre	COMERCIAL ROSHFRANS S.A. DE C.V.	HIDALGO	"20°16'27"""	ACTOPAN	"98°57'15"""	Actopan	CRO691300312	km 120			324191	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
Galvanoplastia(en piezas metalicas no incluye joyeria)	Atributo no considerado en este año	2012	Santos dumont	8A	32690.0	Parque industrial panamericano	Recubrimientos y terminados metálicos.	Oscar flores	Luis Bleriot	CRONI S.A. DE C.V.	CHIHUAHUA	"31°37'24"""	Ciudad Juarez	"106°27'4"""	Juarez	CRO8A0803711	6450		Parque Industrial Panamericano	332810	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
VENTA Y REPARACION DE TRACTOCAMIONES	Atributo no considerado en este año	2012	Calzada Tenayuca	KE	54150.0	San Bartolo Tenayuca	Reparación mecánica en general de automóviles y camiones.	Av Prolongación Santa Cecilia	Av. de la Ventisca	CAMIONES  Y REFACCIONES EL PAJARITO, S.A. DE C.V.	MEXICO	"19°31'53"""	Estado de México	"99°10'23"""	Tlalnepantla de Baz	CRPEE1510411	25B			811111	Otros	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE GASES INDUSTRIALES.	Atributo no considerado en este año	2012	CARRETERA PANAMERICANA	5K	38261.0		Fabricación de gases industriales.			CRYOINFRA S.A. DE C.V. PTA. CELAYA	GUANAJUATO	"20°30'25"""	VILLAGRAN	"100°59'15"""	Villagran	CRY5K1104411	KM. 64.8		CARRETERA PANAMERICANA TRAMO CELAYA SALAMANCA	325120	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
Producción de Gases Industriales y Medicinales	Atributo no considerado en este año	2012	CARRETERA MEXICO TOLUCA Km. 57.5	5K	50200.0	ZONA INDUSTRIAL COECILLO	Fabricación de gases industriales.	CALLEJON SAN PEDRO TOTOLTEPEC	CAMINO EX HACIENDA EL COECILLO	CRYOINFRA, S.A. DE C.V.  PLANTA TOLUCA	MEXICO	"19°17'12"""	TOLUCA	"99°34'5"""	Toluca	CRY5K1510611	SN		ZONA INDUSTRIAL COECILLO	325120	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE GASES INDUSTRIALES.	Atributo no considerado en este año	2012	Km. 108 Autopista México - Puebla	5K	72620.0		Fabricación de gases industriales.	Puebla	Tabasco	CRYOINFRA SA DE CV (PLANTA CO2)	PUEBLA	"19°4'59"""	Puebla	"98°10'5"""	San Miguel Xoxtla	CRY5K2113612	SN		Parque Industrial Hylsa	325120	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
ELABORACION DE AZUCAR Y MIELES INCRISTALIZABLES	Atributo no considerado en este año	2012	DOMICILIO CONOCIDO	2G	94970.0	MATA DEL GALLO	Elaboración de azúcar de caña.	na	na	CENTRAL PROGRESO S.A. DE C.V	VERACRUZ	"18°56'50"""		"96°42'45"""	Paso del Macho	CPR2G3012511	SN			311311	Alimenticio y/o de consumo humano	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS.	Atributo no considerado en este año	2012	AVENIDA HUMBERTO LOBO	5H	67500.0	CIUDAD INDUSTRIAL MITRAS	Fabricación de otros productos químicos básicos orgánicos.	CAMPO AEREO	PROLONGACION LINCOLN	COMPLEX QUIMICA S.A. DE C.V. PLANTA MITRAS	NUEVO LEON	"25°47'31"""	GARCIA	"100°26'41"""	Garcia	CQU5H1901811	9323		PARQUE INDUSTRIAL MITRAS	325190	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS.	Atributo no considerado en este año	2012	AVENIDA CUAUHTEMOC	5H	66360.0	RESIDENCIA CUAUHTEMOC	Fabricación de otros productos químicos básicos orgánicos.	ARROYO OBISPO	SOLIDARIDAD	COMPLEX QUIMICA S.A. DE C.V. PLANTA SANTA CATARINA	NUEVO LEON	"25°40'45"""	SANTA CATARINA	"100°26'29"""	Santa Catarina	CQU5H1904811	700			325190	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
PRODUCCIÓN DE SALES INORGÁNICAS.	Atributo no considerado en este año	2012	Av. Industrias de la Fundición	5I	65550.0	Parque Industrial Ciénega de Flores	Fabricación de otros productos químicos básicos inorgánicos.	Av. del Acero	Xicoténcatl	Cinética Química S.A. de C.V.	NUEVO LEON	"25°58'21"""	Ciénega de Flores	"100°8'32"""	Cienega de Flores	CQU5I1901211	325		Parque Industrial Ciénega de Flores	325180	Quimica	Atributo no considerado en este año	Atributo no considerado en este año	Atributo no considerado en este año
