"NRA"	"Nombre"	"Estado"	"Sector"	"Descripción"	"No. CAS"	"Unidad"	"Aire"	"Agua"	"Suelo"	"Reuso"	"Reciclado"	"Coprocesamiento"	"Tratamiento"	"Disposición final"	"Alcantarillado"	"Otros"	"Incineración"
"SER5T0901411"	"Serral S.A. de C.V."	"DISTRITO FEDERAL"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000000007660224									
"SER5T0901411"	"Serral S.A. de C.V."	"DISTRITO FEDERAL"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00000079155									
"SER5T0901411"	"Serral S.A. de C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.00000005106816									
"SER5T0901411"	"Serral S.A. de C.V."	"DISTRITO FEDERAL"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0000003064089									
"SES5I1503311"	"SILICATOS ESPECIALES S.A DE C.V."	"MEXICO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	20149.77										
"SES5I1503311"	"SILICATOS ESPECIALES S.A DE C.V."	"MEXICO"	"Quimica"	"Bióxido de nitrógeno"	"10102-44-0"	"ton/año"	11.59										
"SFM5I0803711"	"SOLVAY FLUOR MEXICO S.A. DE C.V."	"CHIHUAHUA"	"Quimica"	"Arsénico (compuestos)"	"S/C1"	"ton/año"								399.171			
"SFM5I0803711"	"SOLVAY FLUOR MEXICO S.A. DE C.V."	"CHIHUAHUA"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	5463.85										
"SGI950803711"	"SGI DE MEXICO S.A DE C.V."	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1998.471										
"SGMTS2029311"	"Centro Experimental Oaxaca del Servicio Geológico Mexicano"	"OAXACA"	"Otros"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000007843									
"SGMTS2029311"	"Centro Experimental Oaxaca del Servicio Geológico Mexicano"	"OAXACA"	"Otros"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00000603911									
"SGMTS2029311"	"Centro Experimental Oaxaca del Servicio Geológico Mexicano"	"OAXACA"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000028156									
"SGMTS2029311"	"Centro Experimental Oaxaca del Servicio Geológico Mexicano"	"OAXACA"	"Otros"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000007843									
"SGMTS2029311"	"Centro Experimental Oaxaca del Servicio Geológico Mexicano"	"OAXACA"	"Otros"	"Cadmio"	"7440-43-9"	"ton/año"		0.00000047058									
"SGMTS2029311"	"Centro Experimental Oaxaca del Servicio Geológico Mexicano"	"OAXACA"	"Otros"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0000015686									
"SGMTS2029311"	"Centro Experimental Oaxaca del Servicio Geológico Mexicano"	"OAXACA"	"Otros"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.004			0.381						
"SGQTN2201111"	"SERVICIO GARMAN QUERETARO S.A.DE C.V."	"QUERETARO"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000000001									
"SGQTN2201111"	"SERVICIO GARMAN QUERETARO S.A.DE C.V."	"QUERETARO"	"Otros"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000000002									
"SGQTN2201111"	"SERVICIO GARMAN QUERETARO S.A.DE C.V."	"QUERETARO"	"Otros"	"Cadmio"	"7440-43-9"	"ton/año"		0.00000000005									
"SGQTN2201111"	"SERVICIO GARMAN QUERETARO S.A.DE C.V."	"QUERETARO"	"Otros"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0000000002									
"SGQTN2201111"	"SERVICIO GARMAN QUERETARO S.A.DE C.V."	"QUERETARO"	"Otros"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0000000002									
"SGQTN2201111"	"SERVICIO GARMAN QUERETARO S.A.DE C.V."	"QUERETARO"	"Otros"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000000001									
"SGQTN2201111"	"SERVICIO GARMAN QUERETARO S.A.DE C.V."	"QUERETARO"	"Otros"	"Arsénico"	"7440-38-2"	"ton/año"		0.000000008									
"SGS6W1503911"	"SAINT GOBAIN SEKURIT MÉXICO S.A. DE C.V. PLANTA IXTAPALUCA"	"MEXICO"	"vidrio"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0009432									
"SGS6W1503911"	"SAINT GOBAIN SEKURIT MÉXICO S.A. DE C.V. PLANTA IXTAPALUCA"	"MEXICO"	"vidrio"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.003									
"SGS6W1503911"	"SAINT GOBAIN SEKURIT MÉXICO S.A. DE C.V. PLANTA IXTAPALUCA"	"MEXICO"	"vidrio"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000009432									
"SGS6W1503911"	"SAINT GOBAIN SEKURIT MÉXICO S.A. DE C.V. PLANTA IXTAPALUCA"	"MEXICO"	"vidrio"	"Cadmio"	"7440-43-9"	"ton/año"		0.00009432									
"SGS6W1503911"	"SAINT GOBAIN SEKURIT MÉXICO S.A. DE C.V. PLANTA IXTAPALUCA"	"MEXICO"	"vidrio"	"Arsénico"	"7440-38-2"	"ton/año"		0.0004716									
"SGS6W1503911"	"SAINT GOBAIN SEKURIT MÉXICO S.A. DE C.V. PLANTA IXTAPALUCA"	"MEXICO"	"vidrio"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0004716									
"SGS6W1503911"	"SAINT GOBAIN SEKURIT MÉXICO S.A. DE C.V. PLANTA IXTAPALUCA"	"MEXICO"	"vidrio"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0004716									
"SGS6W1700411"	"Saint Gobain sekurit Mexico S.A. de C.V."	"MORELOS"	"vidrio"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.007									
"SGS6W1700411"	"Saint Gobain sekurit Mexico S.A. de C.V."	"MORELOS"	"vidrio"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.015									
"SGS6W1700411"	"Saint Gobain sekurit Mexico S.A. de C.V."	"MORELOS"	"vidrio"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000022858									
"SGS6W1700411"	"Saint Gobain sekurit Mexico S.A. de C.V."	"MORELOS"	"vidrio"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.008									
"SGS6W1700411"	"Saint Gobain sekurit Mexico S.A. de C.V."	"MORELOS"	"vidrio"	"Cadmio"	"7440-43-9"	"ton/año"		0.00075431									
"SGS6W1700411"	"Saint Gobain sekurit Mexico S.A. de C.V."	"MORELOS"	"vidrio"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000160006									
"SGS6W1700411"	"Saint Gobain sekurit Mexico S.A. de C.V."	"MORELOS"	"vidrio"	"Arsénico"	"7440-38-2"	"ton/año"		0.00084574									
"SGS8S0801911"	"SOLECTRON GLOBAL SERVICES MEXICO S.A. DE C.V."	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1074.603										
"SGU2F2602911"	"SELECTA DE GUAYMAS S.A. DE C.V."	"SONORA"	"Alimenticio y/o de consumo humano "	"Bióxido de carbono"	"124-38-9"	"ton/año"	29222.2										
"SGU711403911"	"COMPAÑIA SIDERURGICA DE GUADALAJARA S.A. DE C.V."	"JALISCO"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"			0.0000124								
"SGV6Y2903111"	"SAINT GOBAIN VETROTEX AMERICA SA DE CV"	"TLAXCALA"	"vidrio"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000091584									
"SGV6Y2903111"	"SAINT GOBAIN VETROTEX AMERICA SA DE CV"	"TLAXCALA"	"vidrio"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000002									
"SGV6Y2903111"	"SAINT GOBAIN VETROTEX AMERICA SA DE CV"	"TLAXCALA"	"vidrio"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.000091584									
"SGV6Y2903111"	"SAINT GOBAIN VETROTEX AMERICA SA DE CV"	"TLAXCALA"	"vidrio"	"Cadmio"	"7440-43-9"	"ton/año"		0.000018316									
"SGV6Y2903111"	"SAINT GOBAIN VETROTEX AMERICA SA DE CV"	"TLAXCALA"	"vidrio"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000091584									
"SGV6Y2903111"	"SAINT GOBAIN VETROTEX AMERICA SA DE CV"	"TLAXCALA"	"vidrio"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00016485									
"SGV6Y2903111"	"SAINT GOBAIN VETROTEX AMERICA SA DE CV"	"TLAXCALA"	"vidrio"	"Arsénico"	"7440-38-2"	"ton/año"		0.000002									
"SHM1C0200411"	"SMITHS HEALTHCARE MANUFACTURING S.A. DE C.V."	"BAJA CALIFORNIA"	"Articulos y productos compuestos de diferentes materiales "	"Plomo (compuestos)"	"S/C6"	"ton/año"					0.027						
"SIDLT2700411"	"SERVICIOS DE INCINERACION DE DESECHOS SOLIDOS HOSPITALARIOS S.A. DE C.V."	"TABASCO"	"Tratamiento de residuos peligrosos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000645065									
"SIDLT2700411"	"SERVICIOS DE INCINERACION DE DESECHOS SOLIDOS HOSPITALARIOS S.A. DE C.V."	"TABASCO"	"Tratamiento de residuos peligrosos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000026561									
"SIDLT2700411"	"SERVICIOS DE INCINERACION DE DESECHOS SOLIDOS HOSPITALARIOS S.A. DE C.V."	"TABASCO"	"Tratamiento de residuos peligrosos "	"Cadmio"	"7440-43-9"	"ton/año"		0.0000091068									
"SIDLT2700411"	"SERVICIOS DE INCINERACION DE DESECHOS SOLIDOS HOSPITALARIOS S.A. DE C.V."	"TABASCO"	"Tratamiento de residuos peligrosos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000029976									
"SIDLT2700411"	"SERVICIOS DE INCINERACION DE DESECHOS SOLIDOS HOSPITALARIOS S.A. DE C.V."	"TABASCO"	"Tratamiento de residuos peligrosos "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000001403965									
"SIDLT2700411"	"SERVICIOS DE INCINERACION DE DESECHOS SOLIDOS HOSPITALARIOS S.A. DE C.V."	"TABASCO"	"Tratamiento de residuos peligrosos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00007019825									
"SIDLT2700411"	"SERVICIOS DE INCINERACION DE DESECHOS SOLIDOS HOSPITALARIOS S.A. DE C.V."	"TABASCO"	"Tratamiento de residuos peligrosos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000085641									
"SIE8T1409711"	"SIEMENS SA DE CV"	"JALISCO"	"Equipos y articulos electronicos, electricos y domesticos "	"Cadmio"	"7440-43-9"	"ton/año"		0.00029412									
"SIE8T1409711"	"SIEMENS SA DE CV"	"JALISCO"	"Equipos y articulos electronicos, electricos y domesticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.006									
"SIE8T1409711"	"SIEMENS SA DE CV"	"JALISCO"	"Equipos y articulos electronicos, electricos y domesticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.0001634									
"SIE8T1409711"	"SIEMENS SA DE CV"	"JALISCO"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00003268									
"SIE8T1409711"	"SIEMENS SA DE CV"	"JALISCO"	"Equipos y articulos electronicos, electricos y domesticos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0003268									
"SIE8T1409711"	"SIEMENS SA DE CV"	"JALISCO"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002									
"SIG520200411"	"SIGMASIX S. A. DE C. V."	"BAJA CALIFORNIA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"								0.066			
"SIG5M1510611"	"Signa S. A. De C. V."	"MEXICO"	"Quimica"	"Fenol"	"108-95-2"	"ton/año"		0.014									
"SIG5M1510611"	"Signa S. A. De C. V."	"MEXICO"	"Quimica"	"1,2,-Dicloroetano"	"107-06-2"	"ton/año"					219.463	1.548					
"SIG5M1510611"	"Signa S. A. De C. V."	"MEXICO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	2669										
"SIG5M1510611"	"Signa S. A. De C. V."	"MEXICO"	"Quimica"	"Epiclorhidrina"	"106-89-8"	"ton/año"						0.297					
"SIM9M0100511"	"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V."	"AGUASCALIENTES"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"									0.135		
"SIM9M0100511"	"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V."	"AGUASCALIENTES"	"Automotriz "	"Plomo (compuestos)"	"S/C6"	"ton/año"									0.004		
"SIM9M0100511"	"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V."	"AGUASCALIENTES"	"Automotriz "	"Cadmio"	"7440-43-9"	"ton/año"		0.00081739									
"SIM9M0100511"	"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V."	"AGUASCALIENTES"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000016998									
"SIM9M0100511"	"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V."	"AGUASCALIENTES"	"Automotriz "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00013193									
"SIM9M0100511"	"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V."	"AGUASCALIENTES"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.00022826									
"SIM9M0100511"	"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V."	"AGUASCALIENTES"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.059									
"SIM9M0100511"	"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V."	"AGUASCALIENTES"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1167.977										
"SIN5T1510411"	"SINBIOTIK S. A. DE C. V."	"MEXICO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	169.84										
"SIN642107411"	"SINTEFAR S. DE R.L. DE C.V."	"PUEBLA"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000008265									
"SIN642107411"	"SINTEFAR S. DE R.L. DE C.V."	"PUEBLA"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00001026									
"SIN642107411"	"SINTEFAR S. DE R.L. DE C.V."	"PUEBLA"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.00003705									
"SIN642107411"	"SINTEFAR S. DE R.L. DE C.V."	"PUEBLA"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000008949									
"SIN642107411"	"SINTEFAR S. DE R.L. DE C.V."	"PUEBLA"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000057									
"SIN642107411"	"SINTEFAR S. DE R.L. DE C.V."	"PUEBLA"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00011685									
"SIN642107411"	"SINTEFAR S. DE R.L. DE C.V."	"PUEBLA"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000007125									
"SIN7F2903911"	"SIMEC INTERNATIONAL S.A. DE C.V."	"TLAXCALA"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000416									
"SIN7F2903911"	"SIMEC INTERNATIONAL S.A. DE C.V."	"TLAXCALA"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.000208									
"SIN7F2903911"	"SIMEC INTERNATIONAL S.A. DE C.V."	"TLAXCALA"	"Metalurgica (incluye la siderurgica) "	"Cadmio"	"7440-43-9"	"ton/año"		0.000208									
"SIN7F2903911"	"SIMEC INTERNATIONAL S.A. DE C.V."	"TLAXCALA"	"Metalurgica (incluye la siderurgica) "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.007									
"SIN7F2903911"	"SIMEC INTERNATIONAL S.A. DE C.V."	"TLAXCALA"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000416									
"SIN7F2903911"	"SIMEC INTERNATIONAL S.A. DE C.V."	"TLAXCALA"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002									
"SIN7F2903911"	"SIMEC INTERNATIONAL S.A. DE C.V."	"TLAXCALA"	"Metalurgica (incluye la siderurgica) "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.001									
"SIN8L1506211"	"Sintermetal S.A. de C.V."	"MEXICO"	"Articulos y productos metalicos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000378									
"SIN8L1506211"	"Sintermetal S.A. de C.V."	"MEXICO"	"Articulos y productos metalicos "	"Cadmio"	"7440-43-9"	"ton/año"		0.000014									
"SIN8L1506211"	"Sintermetal S.A. de C.V."	"MEXICO"	"Articulos y productos metalicos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00014182									
"SIN8L1506211"	"Sintermetal S.A. de C.V."	"MEXICO"	"Articulos y productos metalicos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00014									
"SIN8V0803711"	"SUBENSAMBLES INTERNACIONALES S.A. DE C.V."	"CHIHUAHUA"	"Articulos y productos compuestos de diferentes materiales "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.002							0.007		
"SIN8V0803711"	"SUBENSAMBLES INTERNACIONALES S.A. DE C.V."	"CHIHUAHUA"	"Articulos y productos compuestos de diferentes materiales "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1899.247										
"SIN8V0803711"	"SUBENSAMBLES INTERNACIONALES S.A. DE C.V."	"CHIHUAHUA"	"Articulos y productos compuestos de diferentes materiales "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000077									
"SIN910200411"	"STC INTERNACIONAL S.A. DE C.V."	"BAJA CALIFORNIA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"						0.042					
"SIPQ81903911"	"SERVICIOS INDUSTRIALES PEÑOLES S.A. DE C.V."	"NUEVO LEON"	"Otros"	"Arsénico"	"7440-38-2"	"ton/año"		0.000010446									
"SIPQ81903911"	"SERVICIOS INDUSTRIALES PEÑOLES S.A. DE C.V."	"NUEVO LEON"	"Otros"	"Cadmio"	"7440-43-9"	"ton/año"		0.00008087									
"SIPQ81903911"	"SERVICIOS INDUSTRIALES PEÑOLES S.A. DE C.V."	"NUEVO LEON"	"Otros"	"Arsénico (compuestos)"	"S/C1"	"ton/año"								0.007			
"SIPQ81903911"	"SERVICIOS INDUSTRIALES PEÑOLES S.A. DE C.V."	"NUEVO LEON"	"Otros"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000019094									
"SIPQ81903911"	"SERVICIOS INDUSTRIALES PEÑOLES S.A. DE C.V."	"NUEVO LEON"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000015725									
"SIPQ81903911"	"SERVICIOS INDUSTRIALES PEÑOLES S.A. DE C.V."	"NUEVO LEON"	"Otros"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000629									
"SIPQ81903911"	"SERVICIOS INDUSTRIALES PEÑOLES S.A. DE C.V."	"NUEVO LEON"	"Otros"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000104458						0.164			
"SIPQ81903911"	"SERVICIOS INDUSTRIALES PEÑOLES S.A. DE C.V."	"NUEVO LEON"	"Otros"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.000640224									
"SIT5Y0200411"	"SENSIENT IMAGING TECHNOLOGIES S.A. DE C.V."	"BAJA CALIFORNIA"	"Pinturas y tintas "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.0000563407										
"SIT5Y0200411"	"SENSIENT IMAGING TECHNOLOGIES S.A. DE C.V."	"BAJA CALIFORNIA"	"Pinturas y tintas "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0000005544									
"SIT5Y0200411"	"SENSIENT IMAGING TECHNOLOGIES S.A. DE C.V."	"BAJA CALIFORNIA"	"Pinturas y tintas "	"Cadmio"	"7440-43-9"	"ton/año"		0.0000001848									
"SIT5Y0200411"	"SENSIENT IMAGING TECHNOLOGIES S.A. DE C.V."	"BAJA CALIFORNIA"	"Pinturas y tintas "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000008064									
"SIT8A2902211"	"SCHNEIDER INDUSTRIAL TLAXCALA S.A. DE C.V"	"TLAXCALA"	"Equipos y articulos electronicos, electricos y domesticos "	"Cadmio"	"7440-43-9"	"ton/año"		0.00018329									
"SIT8A2902211"	"SCHNEIDER INDUSTRIAL TLAXCALA S.A. DE C.V"	"TLAXCALA"	"Equipos y articulos electronicos, electricos y domesticos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.017									
"SIT8A2902211"	"SCHNEIDER INDUSTRIAL TLAXCALA S.A. DE C.V"	"TLAXCALA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000290022975									
"SIT8A2902211"	"SCHNEIDER INDUSTRIAL TLAXCALA S.A. DE C.V"	"TLAXCALA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de nitrógeno"	"10102-44-0"	"ton/año"	0.624										
"SIT8A2902211"	"SCHNEIDER INDUSTRIAL TLAXCALA S.A. DE C.V"	"TLAXCALA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1769.892										
"SIT8A2902211"	"SCHNEIDER INDUSTRIAL TLAXCALA S.A. DE C.V"	"TLAXCALA"	"Equipos y articulos electronicos, electricos y domesticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.001									
"SLC7F1605211"	"SIDERÚRGICA LÁZARO CÁRDENAS LAS TRUCHAS S. A. DE C. V."	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Fenol"	"108-95-2"	"ton/año"		0.055									
"SLC7F1605211"	"SIDERÚRGICA LÁZARO CÁRDENAS LAS TRUCHAS S. A. DE C. V."	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.005									
"SLC7F1605211"	"SIDERÚRGICA LÁZARO CÁRDENAS LAS TRUCHAS S. A. DE C. V."	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		5.202									
"SLC7F1605211"	"SIDERÚRGICA LÁZARO CÁRDENAS LAS TRUCHAS S. A. DE C. V."	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	3291711										
"SLM5U1100411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA BAJIO"	"GUANAJUATO"	"Pinturas y tintas "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000909									
"SLM5U1100411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA BAJIO"	"GUANAJUATO"	"Pinturas y tintas "	"Cadmio"	"7440-43-9"	"ton/año"		0.001	0.001								
"SLM5U1100411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA BAJIO"	"GUANAJUATO"	"Pinturas y tintas "	"Arsénico"	"7440-38-2"	"ton/año"		0.00001818									
"SLM5U1100411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA BAJIO"	"GUANAJUATO"	"Pinturas y tintas "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000909									
"SLM5U1100411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA BAJIO"	"GUANAJUATO"	"Pinturas y tintas "	"Estireno (fenil etileno)"	"100-42-5"	"ton/año"						6.8					
"SLM5U1100411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA BAJIO"	"GUANAJUATO"	"Pinturas y tintas "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00001818									
"SLM5U1100411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA BAJIO"	"GUANAJUATO"	"Pinturas y tintas "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002	0.002								
"SLM5U1100411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA BAJIO"	"GUANAJUATO"	"Pinturas y tintas "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.002	0.002								
"SLM5U1510411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA TLALNEPANTLA"	"MEXICO"	"Pinturas y tintas "	"Bióxido de carbono"	"124-38-9"	"ton/año"	322.078										
"SLM5U1510411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA TLALNEPANTLA"	"MEXICO"	"Pinturas y tintas "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00002205									
"SLM5U1510411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA TLALNEPANTLA"	"MEXICO"	"Pinturas y tintas "	"Arsénico"	"7440-38-2"	"ton/año"		0.00000441									
"SLM5U1510411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA TLALNEPANTLA"	"MEXICO"	"Pinturas y tintas "	"Cadmio"	"7440-43-9"	"ton/año"		0.00033075									
"SLM5U1510411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA TLALNEPANTLA"	"MEXICO"	"Pinturas y tintas "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0002205									
"SLM5U1510411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA TLALNEPANTLA"	"MEXICO"	"Pinturas y tintas "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00055125									
"SLM5U1510411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA TLALNEPANTLA"	"MEXICO"	"Pinturas y tintas "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000441									
"SLM5U1510411"	"SAYER LACK MEXICANA S.A. DE C.V. PLANTA TLALNEPANTLA"	"MEXICO"	"Pinturas y tintas "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0003969									
"SMA7X0803711"	"SABRE MANUFACTURING S. DE R.L. DE C.V. planta II"	"CHIHUAHUA"	"Articulos y productos metalicos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.628										
"SMA8A2802211"	"STS MANUFACTURAS S DE RL DE CV"	"TAMAULIPAS"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000000015									
"SMA8A2802211"	"STS MANUFACTURAS S DE RL DE CV"	"TAMAULIPAS"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000000015									
"SMA8A2802211"	"STS MANUFACTURAS S DE RL DE CV"	"TAMAULIPAS"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000000015									
"SMA8A2802211"	"STS MANUFACTURAS S DE RL DE CV"	"TAMAULIPAS"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000000075									
"SMA8A2802211"	"STS MANUFACTURAS S DE RL DE CV"	"TAMAULIPAS"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.00000000075									
